rally,ball_round,time,frame_num,score_status,player_score,opponent_score,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,player_move_x,player_move_y,opponent_location_area,opponent_location_x,opponent_location_y,opponent_move_x,opponent_move_y,ball_distance,player_type,opponent_type,player_move_area,moving_x,moving_y,landing_court_number,ball_distance_x,ball_distance_y,db,set,match_id,rally_id
4,2,,13500.0,-3.0,0.0,3.0,Kento MOMOTA,2.0,平球,,,,32.0,-0.1654020249843597,-0.690840482711792,,14.0,-0.0418249070644378,0.3318177461624145,,,,,23.0,0.1932492259981544,0.8007101633878835,0.1569740027189255,1.6078919619321823,33.0,0.0179677307605743,1.17925027012825,0.1674678532804125,1.8934960464342767,1.5340645520028424,7.0,1.0,22.0,-0.0084280222654342,0.9170514792203904,,-0.3586512509825141,-1.4915506460996757,,1,1,3
4,3,,13600.0,-3.0,0.0,3.0,CHOU Tien Chen,2.0,長球,,,,3.0,0.0418249070644378,-0.3318177461624145,,22.0,-0.0349176675081253,0.7998858988285065,,,,,33.0,0.0179677307605743,1.17925027012825,-0.0948232710361479,1.5143799185752869,22.0,-0.0084280222654342,0.9170514792203904,0.1569740027189255,1.6078919619321823,1.5112563365352012,3.0,7.0,33.0,-0.0529983639717102,1.1825621724128723,,0.0238571763038634,-1.5110680162906645,,1,1,3
4,4,,13700.0,-3.0,0.0,3.0,Kento MOMOTA,2.0,發長球,,,,28.0,0.0349176675081253,-0.7998858988285065,,10.0,-0.2373413443565368,0.1517515182495117,,,,,22.0,-0.0084280222654342,0.9170514792203904,-0.1532939225435255,1.600011259317398,33.0,-0.0529983639717102,1.1825621724128723,-0.0948232710361479,1.5143799185752869,1.7174844421313882,2.0,3.0,22.0,-0.1183762550354003,0.8001253604888917,,0.0433456897735595,-1.7169373780488968,,1,1,3
4,5,,13800.0,-3.0,0.0,3.0,CHOU Tien Chen,2.0,推撲球,,,,3.0,0.2373413443565368,-0.1517515182495117,,33.0,0.1420164704322815,1.010047227144241,,,,,33.0,-0.0529983639717102,1.1825621724128723,-0.4025373160839079,1.4602290987968445,22.0,-0.1183762550354003,0.8001253604888917,-0.1532939225435255,1.600011259317398,1.3655365873242664,9.0,2.0,33.0,-0.1651959717273712,1.3084775805473328,,0.290339708328247,-1.334313690662384,,1,1,3
4,6,,13900.0,-4.0,0.0,4.0,Kento MOMOTA,1.0,發短球,,,,28.0,0.1183762550354003,-0.8001253604888917,,5.0,-0.4366424083709717,-0.110126256942749,出界,對手出界,CHOU Tien Chen,,28.0,0.1183762550354003,-0.8001253604888917,-0.1183762550354003,0.8001253604888917,33.0,-0.1651959717273712,1.3084775805473328,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,3
4,7,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,3
5,1,,14000.0,-3.0,1.0,4.0,CHOU Tien Chen,1.0,發短球,,,,28.0,0.3194708799922246,-0.4809167954387838,,10.0,-0.1303422749042511,0.2678738832473755,出界,對手出界,Kento MOMOTA,,28.0,0.3194708799922246,-0.4809167954387838,-0.3194708799922246,0.4809167954387838,22.0,-0.2496304164914738,0.7694523695784281,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,4
5,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,4
6,1,,14100.0,-3.0,1.0,4.0,Kento MOMOTA,1.0,發短球,,,,32.0,-0.2420046403584293,-0.4925132678948498,,19.0,0.0849365592002868,0.685040295124054,,,,,32.0,-0.2420046403584293,-0.4925132678948498,0.2694030776200107,1.5623360933862782,23.0,0.1605640722973817,0.7946429580447234,0.0,0.0,0.0,1.0,0.0,33.0,0.0273984372615814,1.0698228254914284,,0.0,0.0,,1,1,5
6,2,,14200.0,-2.0,2.0,4.0,CHOU Tien Chen,2.0,接不到,,,,7.0,0.0,0.0,,7.0,0.0,0.0,對手落地致勝,落地致勝,Kento MOMOTA,,23.0,0.1605640722973817,0.7946429580447234,0.0,0.0,33.0,0.0273984372615814,1.0698228254914284,0.2694030776200107,1.5623360933862782,0.8107023202648348,11.0,1.0,7.0,0.0,0.0,,-0.1605640722973817,-0.7946429580447234,,1,1,5
6,3,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,5
7,1,,14300.0,-2.0,2.0,4.0,Kento MOMOTA,1.0,發短球,,,,28.0,0.3769166916165541,-0.8249526050180641,,22.0,-0.2244149148464203,0.7663484513759613,,,,,28.0,0.3769166916165541,-0.8249526050180641,-0.4708517044339369,1.7605056341976373,22.0,-0.0104550934907945,0.8097506364226362,0.0,0.0,0.0,1.0,0.0,22.0,-0.0939350128173828,0.9355530291795732,,0.0,0.0,,1,1,6
7,2,,14400.0,-2.0,2.0,4.0,CHOU Tien Chen,2.0,切球,,,,28.0,0.2244149148464203,-0.7663484513759613,,19.0,0.0079291015863418,0.7233256697654724,,,,,22.0,-0.0104550934907945,0.8097506364226362,-0.3171947747468948,1.7827368415892124,22.0,-0.0939350128173828,0.9355530291795732,-0.4708517044339369,1.7605056341976373,1.5935031394308248,5.0,1.0,33.0,-0.0927798599004745,1.0163883902132511,,0.2348700083372147,-1.5760990877985974,,1,1,6
7,3,,14500.0,-2.0,2.0,4.0,Kento MOMOTA,2.0,平球,,,,32.0,-0.0079291015863418,-0.7233256697654724,,33.0,0.439657439266839,1.0666345004936604,,,,,22.0,-0.0939350128173828,0.9355530291795732,-0.0578428059816361,1.5370811074972153,33.0,-0.0927798599004745,1.0163883902132511,-0.3171947747468948,1.7827368415892124,1.6611067258247705,7.0,5.0,22.0,-0.0657719075679779,0.8137554377317429,,0.086005911231041,-1.6588786989450457,,1,1,6
7,4,,14600.0,-2.0,2.0,4.0,CHOU Tien Chen,2.0,推撲球,,,,33.0,-0.439657439266839,-1.0666345004936604,,33.0,0.2928529009664437,1.337276320832065,,,,,33.0,-0.0927798599004745,1.0163883902132511,0.6687232449404381,1.9373675827881245,22.0,-0.0657719075679779,0.8137554377317429,-0.0578428059816361,1.5370811074972153,2.1117074651276977,9.0,7.0,23.0,0.2290658056735992,0.8707330822944641,,-0.3468775793663645,-2.0830228907069115,,1,1,6
7,5,,14700.0,-3.0,2.0,5.0,Kento MOMOTA,2.0,接不到,,,,7.0,0.0,0.0,,7.0,0.0,0.0,對手落地致勝,落地致勝,CHOU Tien Chen,,22.0,-0.0657719075679779,0.8137554377317429,0.0,0.0,23.0,0.2290658056735992,0.8707330822944641,0.6687232449404381,1.9373675827881245,0.8164091230890986,11.0,9.0,7.0,0.0,0.0,,0.0657719075679779,-0.8137554377317429,,1,1,6
7,6,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,6
8,1,,14800.0,-2.0,3.0,5.0,CHOU Tien Chen,1.0,發短球,,,,32.0,-0.3766414936660802,-0.4869063684630823,,19.0,0.2844858169555664,0.5775313377380371,出界,對手出界,Kento MOMOTA,,32.0,-0.3766414936660802,-0.4869063684630823,0.3766414936660802,0.4869063684630823,23.0,0.4039857837456153,0.8235124936567924,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,7
8,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,7
9,1,,14900.0,-2.0,3.0,5.0,Kento MOMOTA,1.0,發短球,,,,32.0,-0.2690443798726694,-0.5032864798215991,,19.0,0.0922048389911651,0.6069602966308594,,,,,32.0,-0.2690443798726694,-0.5032864798215991,0.3015007480806009,1.635451494565404,19.0,0.1511099765481141,0.6291952013305422,0.0,0.0,0.0,1.0,0.0,33.0,0.0324563682079315,1.132165014743805,,0.0,0.0,,1,1,8
9,2,,15000.0,-1.0,4.0,5.0,CHOU Tien Chen,2.0,接不到,,,,7.0,0.0,0.0,,7.0,0.0,0.0,對手落地致勝,落地致勝,Kento MOMOTA,,19.0,0.1511099765481141,0.6291952013305422,0.0,0.0,33.0,0.0324563682079315,1.132165014743805,0.3015007480806009,1.635451494565404,0.6470864133867694,11.0,1.0,7.0,0.0,0.0,,-0.1511099765481141,-0.6291952013305422,,1,1,8
9,3,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,8
10,1,,15100.0,-2.0,4.0,6.0,Kento MOMOTA,2.0,接不到,,,,7.0,0.0,0.0,,7.0,0.0,0.0,對手落地致勝,落地致勝,CHOU Tien Chen,,7.0,0.0,0.0,0.0,0.0,18.0,-0.3692585311492767,0.7269984488187794,-0.3692585311492767,0.7269984488187794,0.0,11.0,,7.0,0.0,0.0,,0.0,0.0,,1,1,9
10,2,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,9
11,1,,15200.0,-1.0,5.0,6.0,CHOU Tien Chen,1.0,發短球,,,,28.0,0.1532881959322443,-0.6085682680220229,,15.0,0.0600161924958229,0.4628002047538757,出界,對手出界,Kento MOMOTA,,28.0,0.1532881959322443,-0.6085682680220229,-0.1532881959322443,0.6085682680220229,22.0,-0.0314276938326997,0.7882542592390759,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,10
11,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,10
12,1,,15300.0,-2.0,5.0,7.0,Kento MOMOTA,1.0,發短球,,,,32.0,-0.2403404706459656,-0.8755101677145236,,18.0,-0.0013059377670288,0.5961741507053375,出界,對手出界,CHOU Tien Chen,,32.0,-0.2403404706459656,-0.8755101677145236,0.2403404706459656,0.8755101677145236,23.0,0.0320372611524722,0.9164977213649664,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,11
12,2,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,11
13,1,,15400.0,-1.0,6.0,7.0,CHOU Tien Chen,1.0,發短球,,,,32.0,-0.2649951257450662,-0.6016080990947728,,15.0,0.2187731862068176,0.455967903137207,出界,對手出界,Kento MOMOTA,,32.0,-0.2649951257450662,-0.6016080990947728,0.2649951257450662,0.6016080990947728,33.0,0.1100012705619734,1.1490857547265596,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,12
13,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,12
14,1,,15500.0,-1.0,6.0,7.0,Kento MOMOTA,1.0,發短球,,,,28.0,0.145687297363551,-0.6966829571131044,,18.0,-0.2149648666381836,0.6339715123176575,,,,,28.0,0.145687297363551,-0.6966829571131044,-0.1604855213358715,1.6728668558600717,22.0,-0.1692319226536055,0.855270362858032,0.0,0.0,0.0,1.0,0.0,22.0,-0.0147982239723205,0.9761838987469672,,0.0,0.0,,1,1,13
14,2,,15600.0,-1.0,6.0,7.0,CHOU Tien Chen,2.0,切球,,,,28.0,0.2149648666381836,-0.6339715123176575,,19.0,0.0898033753037452,0.6042636632919312,,,,,22.0,-0.1692319226536055,0.855270362858032,-0.3446351587772369,1.7099350914359093,22.0,-0.0147982239723205,0.9761838987469672,-0.1604855213358715,1.6728668558600717,1.5380014745373047,5.0,1.0,33.0,-0.1296702921390533,1.0759635791182518,,0.3841967892917891,-1.4892418751756895,,1,1,13
14,3,,15700.0,-2.0,6.0,8.0,Kento MOMOTA,2.0,接不到,,,,7.0,0.0,0.0,,7.0,0.0,0.0,對手落地致勝,落地致勝,CHOU Tien Chen,,22.0,-0.0147982239723205,0.9761838987469672,0.0,0.0,33.0,-0.1296702921390533,1.0759635791182518,-0.3446351587772369,1.7099350914359093,0.9762960573543068,11.0,5.0,7.0,0.0,0.0,,0.0147982239723205,-0.9761838987469672,,1,1,13
14,4,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,13
15,1,,15800.0,-1.0,7.0,8.0,CHOU Tien Chen,1.0,發短球,,,,28.0,0.2383124732752155,-0.8563923922986104,,18.0,-0.1573877781629562,0.5625791847705842,出界,對手出界,Kento MOMOTA,,28.0,0.2383124732752155,-0.8563923922986104,-0.2383124732752155,0.8563923922986104,22.0,-0.3925080724260747,0.8252046366626298,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,14
15,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,14
16,1,,15900.0,-2.0,7.0,9.0,Kento MOMOTA,1.0,發短球,,,,32.0,-0.3023031368502102,-0.4937702945837025,,19.0,0.0900140404701232,0.5597754716873168,出界,對手出界,CHOU Tien Chen,,32.0,-0.3023031368502102,-0.4937702945837025,0.3023031368502102,0.4937702945837025,23.0,0.1202113218464858,0.8021728556001858,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,15
16,2,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,15
17,1,,16000.0,-1.0,8.0,9.0,CHOU Tien Chen,1.0,發短球,,,,32.0,-0.2282605377237199,-0.4918002924666401,,11.0,0.2363990247249603,0.2141393423080444,出界,對手出界,Kento MOMOTA,,32.0,-0.2282605377237199,-0.4918002924666401,0.2282605377237199,0.4918002924666401,23.0,0.1282130717949511,0.8914049953156155,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,16
17,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,16
18,1,,16100.0,-2.0,8.0,10.0,Kento MOMOTA,1.0,發短球,,,,28.0,0.0640337925753243,-0.5416116299149076,,18.0,-0.2057427763938903,0.5918100476264954,出界,對手出界,CHOU Tien Chen,,28.0,0.0640337925753243,-0.5416116299149076,-0.0640337925753243,0.5416116299149076,22.0,-0.1692743167397313,0.7875479084911817,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,17
18,2,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,17
19,1,,16200.0,-1.0,9.0,10.0,CHOU Tien Chen,1.0,發短球,,,,28.0,0.16952831956113,-0.5957037064790349,,15.0,0.1049231886863708,0.3680520057678222,出界,對手出界,Kento MOMOTA,,28.0,0.16952831956113,-0.5957037064790349,-0.16952831956113,0.5957037064790349,22.0,-0.0896060123645995,0.8457301085076255,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,18
19,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,18
20,1,,16300.0,-2.0,9.0,11.0,Kento MOMOTA,1.0,發短球,,,,32.0,-0.1620724502205873,-0.658814816093975,,19.0,0.0567255020141601,0.5932950675487518,出界,對手出界,CHOU Tien Chen,,32.0,-0.1620724502205873,-0.658814816093975,0.1620724502205873,0.658814816093975,23.0,0.1340866812416024,0.8963164894716937,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,19
20,2,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,19
21,1,,16400.0,-1.0,10.0,11.0,CHOU Tien Chen,1.0,發短球,,,,32.0,-0.1815490064477651,-0.6974288257553932,,19.0,0.215255320072174,0.5840205550193787,出界,對手出界,Kento MOMOTA,,32.0,-0.1815490064477651,-0.6974288257553932,0.1815490064477651,0.6974288257553932,23.0,0.092406337470037,0.8098813052707162,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,20
21,2,,,,,,Kento MOMOTA,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,20
22,1,,16500.0,-2.0,10.0,12.0,Kento MOMOTA,1.0,發短球,,,,28.0,0.0065485071270493,-0.5469683938900975,,18.0,-0.3562697172164917,0.5642248392105103,出界,對手出界,CHOU Tien Chen,,28.0,0.0065485071270493,-0.5469683938900975,-0.0065485071270493,0.5469683938900975,22.0,-0.3771916404663485,0.8184396808865302,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,1,1,21
22,2,,,,,,CHOU Tien Chen,,接不到,,,,7.0,0.0,0.0,,23.0,0.0,1.0,,,,,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,7.0,0.0,0.0,,0.0,0.0,,1,1,21
