ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
7,00:21:42,39088.0,12,11,Rasmus GEMKE,2,平球,0,0,1.0,9,528.0,313.0,1.0,6,439.0,549.0,,,Anthony Sinisuka GINTING,,8,-0.3102739226964814,-1.2670939293847443,8,0.1150163224769842,0.7202205670754106,0,1,61,3211,0.5,1,True,0,-1.0,-3
8,00:21:43,39103.0,12,11,Anthony Sinisuka GINTING,2,接殺防守,0,1,1.0,6,439.0,549.0,2.0,1,487.0,396.0,,,Anthony Sinisuka GINTING,,8,-0.3648111298284218,1.0040458794868166,8,-0.3277050484175169,-1.3366680530604398,0,1,61,3211,0.5833333333333334,0,True,0,-1.0,-3
9,00:21:44,39132.0,12,11,Rasmus GEMKE,2,推撲球,0,0,2.0,1,487.0,396.0,1.0,3,869.0,648.0,,,Anthony Sinisuka GINTING,,8,-0.847262368164641,-0.7411185136236842,8,-0.5510544626784397,1.044265550858352,0,1,61,3211,0.6666666666666666,1,True,0,-1.0,-3
10,00:21:45,39172.0,12,11,Anthony Sinisuka GINTING,2,切球,0,0,1.0,3,869.0,648.0,1.0,6,791.0,376.0,,,Anthony Sinisuka GINTING,,9,0.5392370255016387,1.5893451234963252,8,0.3326974307718094,-1.2026462942303533,0,1,61,3211,0.75,0,True,0,-1.0,-3
11,00:21:46,39200.0,12,11,Rasmus GEMKE,2,網前球,0,1,1.0,6,791.0,376.0,2.0,7,690.0,490.0,,,Anthony Sinisuka GINTING,,8,0.8275114662158204,-0.6650372640691371,8,0.2671576667347875,1.3739177783710883,0,1,61,3211,0.8333333333333334,1,True,0,-1.0,-3
12,00:21:47,39222.0,12,11,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,7,690.0,490.0,1.0,9,543.0,312.0,,,Anthony Sinisuka GINTING,,8,-0.0026243754218181,0.8143801192556926,8,0.4910625642206239,-0.8869989491669733,0,1,61,3211,0.9166666666666666,0,True,0,-1.0,-3
13,00:21:48,39252.0,12,11,Rasmus GEMKE,3,殺球,0,0,1.0,9,543.0,312.0,2.0,10,335.0,581.0,出界,對手出界,Anthony Sinisuka GINTING,,9,-0.1884726290995446,-1.4801624352487093,8,-0.1465632659979357,0.9713378200578386,0,1,61,3211,1.0,1,True,0,-1.0,-3
1,00:26:52,48369.0,17,14,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,7,,,2.0,2,816.0,391.0,,,Anthony Sinisuka GINTING,,8,-0.1417488985827714,0.8566509744193578,8,0.7218556950312193,-0.8756532234128599,0,1,61,3219,0.0,0,True,0,-3.0,-4
2,00:26:53,48390.0,17,14,Rasmus GEMKE,2,推撲球,0,1,2.0,2,816.0,391.0,1.0,4,471.0,616.0,,,Anthony Sinisuka GINTING,,8,0.76949582704191,-0.5924864340999839,7,-0.0073345687600998,0.6509041198338691,0,1,61,3219,0.125,1,True,0,-3.0,-4
3,00:26:54,48420.0,17,14,Anthony Sinisuka GINTING,2,長球,1,0,1.0,4,471.0,616.0,1.0,3,483.0,318.0,,,Anthony Sinisuka GINTING,,8,-0.5561891575322063,1.4607544479887735,8,0.1569878503155828,-0.9750730984490495,0,1,61,3219,0.25,0,True,0,-3.0,-4
4,00:26:54,48449.0,17,14,Rasmus GEMKE,2,切球,0,0,1.0,3,483.0,318.0,2.0,1,814.0,505.0,,,Anthony Sinisuka GINTING,,8,-0.5220624829769346,-1.3073518276604073,8,-0.4630208531811997,1.2511153807659217,0,1,61,3219,0.25,1,True,0,-3.0,-4
5,00:26:55,48477.0,17,14,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,1,814.0,505.0,2.0,2,844.0,398.0,,,Anthony Sinisuka GINTING,,8,0.5096611262555034,0.8630142182793167,8,0.016269138253337,-1.2554585520371686,0,1,61,3219,0.375,0,True,0,-3.0,-4
6,00:26:56,48509.0,17,14,Rasmus GEMKE,2,推撲球,0,1,2.0,2,844.0,398.0,1.0,3,856.0,640.0,,,Anthony Sinisuka GINTING,,8,0.8335747457407374,-0.6529506225199665,8,0.3411225755241826,0.8551997160417114,0,1,61,3219,0.5,1,True,0,-3.0,-4
7,00:26:58,48551.0,17,14,Anthony Sinisuka GINTING,2,長球,0,0,1.0,3,856.0,640.0,1.0,4,817.0,312.0,,,Anthony Sinisuka GINTING,,9,0.8662010577722469,1.6622166827905758,8,0.4768755760505969,-0.8996818745991719,0,1,61,3219,0.75,0,True,0,-3.0,-4
8,00:26:59,48586.0,17,14,Rasmus GEMKE,2,長球,1,0,1.0,4,817.0,312.0,1.0,3,892.0,629.0,,,Anthony Sinisuka GINTING,,4,1.1467974004378487,-1.4606903080643387,8,0.2505926601498265,1.120337801478814,0,1,61,3219,0.875,1,True,0,-3.0,-4
9,00:27:00,48622.0,17,14,Anthony Sinisuka GINTING,3,殺球,0,0,1.0,3,892.0,629.0,2.0,5,483.0,361.0,對手落地致勝,落地致勝,Anthony Sinisuka GINTING,,3,1.0815647717535244,1.5063597910173758,8,0.5938698736792077,-1.0697426503704266,0,1,61,3219,1.0,0,True,0,-3.0,-4
1,00:58:47,105838.0,0,0,Rasmus GEMKE,1,發短球,0,1,2.0,7,,,1.0,7,725.0,493.0,,,Rasmus GEMKE,,8,-0.1063378922952479,-0.8327284928696109,8,0.4601846666073674,0.9615549752295548,0,3,61,3263,0.0,1,True,1,0.0,0
2,00:58:48,105855.0,0,0,Anthony Sinisuka GINTING,2,網前球,0,1,1.0,7,725.0,493.0,2.0,2,804.0,414.0,,,Rasmus GEMKE,,8,0.4773331328446724,0.727677022728729,8,0.1176775670552256,-0.8975067874359398,0,3,61,3263,0.1,0,True,1,0.0,0
3,00:58:49,105882.0,0,0,Rasmus GEMKE,2,網前球,0,1,2.0,2,804.0,414.0,2.0,1,850.0,475.0,,,Rasmus GEMKE,,7,0.7071884742426828,-0.4627585514458241,8,0.2847458946591193,0.7711413625915468,0,3,61,3263,0.2,1,True,1,0.0,0
4,00:58:50,105910.0,0,0,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,1,850.0,475.0,2.0,2,840.0,410.0,,,Rasmus GEMKE,,7,0.8748746722476197,0.4951565817634312,8,0.5105108192841783,-0.6149897800578215,0,3,61,3263,0.3,0,True,1,0.0,0
5,00:58:51,105943.0,0,0,Rasmus GEMKE,2,挑球,0,1,2.0,2,840.0,410.0,1.0,3,818.0,635.0,,,Rasmus GEMKE,,7,0.7363739942662154,-0.3939287635950839,8,0.5080770629887703,0.7275778291225811,0,3,61,3263,0.4,1,True,1,0.0,0
6,00:58:53,105995.0,0,0,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,3,818.0,635.0,2.0,5,487.0,342.0,,,Rasmus GEMKE,,9,0.7417933706719587,1.5345537347007514,8,0.133493430774753,-0.9361013956361544,0,3,61,3263,0.6,0,True,1,0.0,0
7,00:58:53,106013.0,0,0,Rasmus GEMKE,2,接殺防守,0,0,2.0,5,487.0,342.0,2.0,7,509.0,489.0,,,Rasmus GEMKE,,8,-0.0088292494554992,-0.9870590639071912,3,0.9792469936222608,1.6288521370347333,0,3,61,3263,0.6,1,True,1,0.0,0
8,00:58:54,106043.0,0,0,Anthony Sinisuka GINTING,2,推撲球,0,1,2.0,7,509.0,489.0,2.0,4,778.0,308.0,,,Rasmus GEMKE,,8,-0.4905451880108527,0.7650673169061749,8,-0.7788640560909933,-0.9953070627170438,0,3,61,3263,0.7,0,True,1,0.0,0
9,00:58:56,106081.0,0,0,Rasmus GEMKE,2,切球,0,1,2.0,4,778.0,308.0,2.0,2,484.0,494.0,,,Rasmus GEMKE,,8,0.514036720863424,-1.2587832502805747,8,0.0384944230212507,0.9057135533160168,0,3,61,3263,0.9,1,True,1,0.0,0
10,00:58:57,106111.0,0,0,Anthony Sinisuka GINTING,3,推撲球,0,1,2.0,2,484.0,494.0,2.0,10,845.0,313.0,出界,對手出界,Rasmus GEMKE,,8,-0.3628104940153512,0.906885034254604,8,0.092328248396545,-1.1603035354220357,0,3,61,3263,1.0,0,True,1,0.0,0
1,00:59:27,107028.0,0,1,Rasmus GEMKE,1,發短球,0,1,2.0,7,,,2.0,7,603.0,501.0,,,Anthony Sinisuka GINTING,,8,0.1430996966981882,-0.7099329951297229,8,-0.6015300852426895,0.9157750120012984,0,3,61,3264,0.0,1,True,0,1.0,1
2,00:59:28,107051.0,0,1,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,7,603.0,501.0,1.0,3,487.0,313.0,,,Anthony Sinisuka GINTING,,8,-0.6137600623276432,0.7483668924137531,8,0.2339412430412486,-0.7970992395031903,0,3,61,3264,0.3333333333333333,0,True,0,1.0,1
3,00:59:30,107100.0,0,1,Rasmus GEMKE,2,切球,0,0,1.0,3,487.0,313.0,1.0,2,488.0,479.0,,,Anthony Sinisuka GINTING,,9,-0.7978900076534257,-1.4470338176243491,8,-0.679774098938686,0.6881427586743302,0,3,61,3264,1.0,1,True,0,1.0,1
4,00:59:30,107100.0,0,1,Anthony Sinisuka GINTING,3,推撲球,0,1,1.0,2,488.0,479.0,2.0,8,557.0,338.0,對手落地致勝,落地致勝,Anthony Sinisuka GINTING,,7,-0.6433047124396898,0.5999570546301124,8,-0.3025003984126869,-1.2671460374095724,0,3,61,3264,1.0,0,True,0,1.0,1
1,00:59:47,107620.0,1,1,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,7,,,2.0,6,789.0,385.0,,,Anthony Sinisuka GINTING,,8,-0.0333810719023126,0.8977036477248502,8,0.7448080659863787,-0.965719114308348,0,3,61,3265,0.0,0,True,0,0.0,-1
2,00:59:48,107642.0,1,1,Rasmus GEMKE,2,網前球,0,1,2.0,6,789.0,385.0,2.0,2,454.0,478.0,,,Anthony Sinisuka GINTING,,8,0.8105510389725425,-0.5688976481166309,8,-0.0693752485651588,0.9224114164491316,0,3,61,3265,0.5,1,True,0,0.0,-1
3,00:59:49,107671.0,1,1,Anthony Sinisuka GINTING,3,網前球,0,1,2.0,2,454.0,478.0,2.0,1,472.0,425.0,對手落地致勝,落地致勝,Anthony Sinisuka GINTING,,7,-0.5014423559378383,0.572635877409238,8,0.0438612543267851,-0.97437285628935,0,3,61,3265,1.0,0,True,0,0.0,-1
1,01:00:03,108090.0,2,1,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,7,,,2.0,8,582.0,387.0,,,Anthony Sinisuka GINTING,,8,0.117268715597739,0.8724844088427849,8,-0.477101633255501,-0.9971886243822468,0,3,61,3266,1.0,0,True,0,-1.0,-2
2,01:00:03,108112.0,2,1,Rasmus GEMKE,3,推撲球,0,0,2.0,8,582.0,387.0,2.0,10,827.0,661.0,出界,對手出界,Anthony Sinisuka GINTING,,8,-0.2727186062967774,-0.6467299328197216,8,0.0147110441148099,0.8893235919658947,0,3,61,3266,1.0,1,True,0,-1.0,-2
1,01:01:11,110139.0,5,1,Anthony Sinisuka GINTING,1,發長球,0,1,2.0,7,,,1.0,9,738.0,313.0,,,Rasmus GEMKE,,8,-0.0875661659063684,0.8146415948616627,8,0.8541196833044852,-0.9276280783414336,0,3,61,3269,0.0,0,True,1,-4.0,-3
2,01:01:12,110172.0,5,1,Rasmus GEMKE,2,殺球,1,0,1.0,9,738.0,313.0,2.0,8,534.0,550.0,,,Rasmus GEMKE,,9,0.9244104520416284,-1.3876152741411627,8,0.0789436046919829,0.978762056889506,0,3,61,3269,1.0,1,True,1,-4.0,-3
3,01:01:12,110186.0,5,1,Anthony Sinisuka GINTING,3,接殺防守,0,1,2.0,8,534.0,550.0,2.0,7,560.0,457.0,未過網,對手未過網,Rasmus GEMKE,,8,0.0549280008513817,0.994888609998616,9,0.916511227538985,-1.3875607833906294,0,3,61,3269,1.0,0,True,1,-4.0,-3
1,01:01:33,110794.0,5,2,Rasmus GEMKE,1,發長球,0,1,2.0,7,,,1.0,3,853.0,641.0,,,Anthony Sinisuka GINTING,,8,-0.0766351821948795,-0.8077822318078288,8,0.4912204010234338,0.9452515344295508,0,3,61,3270,0.0,1,True,0,-3.0,1
2,01:01:34,110838.0,5,2,Anthony Sinisuka GINTING,2,長球,0,0,1.0,3,853.0,641.0,1.0,4,799.0,314.0,,,Anthony Sinisuka GINTING,,9,0.7156096701563538,1.6159275704272895,8,0.187527631423866,-0.9882789384935066,0,3,61,3270,0.1666666666666666,0,True,0,-3.0,1
3,01:01:35,110866.0,5,2,Rasmus GEMKE,2,切球,1,0,1.0,4,799.0,314.0,2.0,7,545.0,505.0,,,Anthony Sinisuka GINTING,,4,1.1355173882033267,-1.5625779914358957,8,0.2951677513096613,1.1586999842854155,0,3,61,3270,0.3333333333333333,1,True,0,-3.0,1
4,01:01:36,110889.0,5,2,Anthony Sinisuka GINTING,2,網前球,0,1,2.0,7,545.0,505.0,2.0,7,663.0,396.0,,,Anthony Sinisuka GINTING,,8,-0.1819296628947161,0.9875257759760222,6,1.2130268250823215,-1.361282267023239,0,3,61,3270,0.5,0,True,0,-3.0,1
5,01:01:37,110920.0,5,2,Rasmus GEMKE,2,挑球,0,0,2.0,7,663.0,396.0,1.0,4,460.0,622.0,,,Anthony Sinisuka GINTING,,7,0.5321435109445994,-0.5084234851145384,8,0.0828657957538797,0.7887715565137453,0,3,61,3270,0.6666666666666666,1,True,0,-3.0,1
6,01:01:38,110961.0,5,2,Anthony Sinisuka GINTING,2,平球,0,1,1.0,4,460.0,622.0,2.0,5,467.0,346.0,,,Anthony Sinisuka GINTING,,9,-0.6830627206940648,1.5234345161515863,8,-0.0248252711798642,-0.808087978748444,0,3,61,3270,0.8333333333333334,0,True,0,-3.0,1
7,01:01:39,110982.0,5,2,Rasmus GEMKE,3,接殺防守,0,0,2.0,5,467.0,346.0,2.0,1,498.0,439.0,掛網,對手掛網,Anthony Sinisuka GINTING,,8,-0.4247646375919418,-1.0105919935321503,8,-0.3352999324454571,1.30990497483333,0,3,61,3270,1.0,1,True,0,-3.0,1
1,01:02:24,112337.0,6,3,Rasmus GEMKE,1,發短球,0,1,2.0,7,,,2.0,7,617.0,504.0,,,Anthony Sinisuka GINTING,,8,0.1818066384918176,-0.7843127833292213,8,-0.6021285043271237,0.9075836463957436,0,3,61,3272,0.0,1,True,0,-3.0,-1
2,01:02:25,112366.0,6,3,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,7,617.0,504.0,2.0,2,829.0,411.0,,,Anthony Sinisuka GINTING,,8,-0.5448914220077488,0.773756332474461,8,0.0678508591763758,-1.06640256862078,0,3,61,3272,0.2,0,True,0,-3.0,-1
3,01:02:26,112395.0,6,3,Rasmus GEMKE,2,網前球,0,1,2.0,2,829.0,411.0,2.0,1,857.0,461.0,,,Anthony Sinisuka GINTING,,7,0.6306126919230115,-0.4855904431347486,8,-0.063307243769321,0.8229747332604607,0,3,61,3272,0.4,1,True,0,-3.0,-1
4,01:02:27,112425.0,6,3,Anthony Sinisuka GINTING,2,挑球,0,0,2.0,1,857.0,461.0,1.0,9,578.0,320.0,,,Anthony Sinisuka GINTING,,1,1.0170152016611118,0.5220564929144853,8,0.6357849741208259,-0.6397548372624383,0,3,61,3272,0.6,0,True,0,-3.0,-1
5,01:02:29,112473.0,6,3,Rasmus GEMKE,3,殺球,0,0,1.0,9,578.0,320.0,2.0,7,699.0,436.0,掛網,對手掛網,Anthony Sinisuka GINTING,,9,-0.3063025988792917,-1.421814447291632,8,0.1125163663556783,1.0582651460036192,0,3,61,3272,1.0,1,True,0,-3.0,-1
1,01:02:45,112967.0,7,3,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,7,,,2.0,2,779.0,392.0,,,Rasmus GEMKE,,8,-0.135053530376094,0.9307642263708584,8,0.6308097431772101,-0.7620673548902351,0,3,61,3273,0.0,0,True,1,-4.0,-2
2,01:02:46,112991.0,7,3,Rasmus GEMKE,2,推撲球,0,1,2.0,2,779.0,392.0,1.0,9,542.0,629.0,,,Rasmus GEMKE,,8,0.6836398988622728,-0.603966244405019,8,-0.0152598534837572,0.8811547621115791,0,3,61,3273,0.5,1,True,1,-4.0,-2
3,01:02:47,113021.0,7,3,Anthony Sinisuka GINTING,3,切球,1,0,1.0,9,542.0,629.0,2.0,10,867.0,388.0,出界,對手出界,Rasmus GEMKE,,8,-0.4822351081398771,1.404104484390454,8,0.1022364841145203,-0.8719286501173521,0,3,61,3273,1.0,0,True,1,-4.0,-2
1,01:04:55,116856.0,9,5,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,7,,,2.0,8,751.0,384.0,,,Anthony Sinisuka GINTING,,8,-0.0513356844293191,0.8812616252508464,8,0.6396607180918268,-0.8751591438059986,0,3,61,3277,0.0,0,True,0,-4.0,1
