ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
3,00:07:15,13056.0,0,2,LEE Cheuk Yiu,2,網前球,0,1,2.0,2,413.0,474.0,2.0,1,473.0,416.0,,,Hans-Kristian Solberg VITTINGHUS,,2,-0.966127636126265,0.5054655770861535,8,-0.290548228577675,-0.6429103624288937,0,1,74,4172,0.2222222222222222,0,True,1,-2.0,-2
4,00:07:16,13082.0,0,2,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,1,473.0,416.0,1.0,3,846.0,634.0,,,Hans-Kristian Solberg VITTINGHUS,,1,-0.9015763276677072,-0.2679394643198423,7,-0.5325609044258406,0.4979900797254348,0,1,74,4172,0.3333333333333333,1,True,1,-2.0,-2
5,00:07:17,13121.0,0,2,LEE Cheuk Yiu,2,切球,0,0,1.0,3,846.0,634.0,2.0,6,806.0,379.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.6912606061422439,1.4603371301225874,8,-0.2252041314829204,-0.9012763510655032,0,1,74,4172,0.4444444444444444,0,True,1,-2.0,-2
6,00:07:18,13145.0,0,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,6,806.0,379.0,2.0,7,509.0,489.0,,,Hans-Kristian Solberg VITTINGHUS,,6,0.9901524948370202,-0.7463719081043703,8,0.537346129316182,1.2477194203203794,0,1,74,4172,0.5555555555555556,1,True,1,-2.0,-2
7,00:07:19,13171.0,0,2,LEE Cheuk Yiu,2,網前球,0,1,2.0,7,509.0,489.0,2.0,1,499.0,413.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.5959081601739636,0.5691648262353463,8,0.2849564119699582,-0.9757667331693524,0,1,74,4172,0.6666666666666666,0,True,1,-2.0,-2
8,00:07:19,13198.0,0,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,1,499.0,413.0,2.0,2,489.0,457.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.8306801557597605,-0.3897878818057509,8,-0.3251943257957572,0.7511871589380826,0,1,74,4172,0.6666666666666666,1,True,1,-2.0,-2
9,00:07:20,13224.0,0,2,LEE Cheuk Yiu,2,挑球,0,1,2.0,2,489.0,457.0,1.0,8,740.0,359.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.6244806289481748,0.3035492476684703,7,-0.3847975155493657,-0.4905803128927421,0,1,74,4172,0.7777777777777778,0,True,1,-2.0,-2
10,00:07:22,13271.0,0,2,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,8,740.0,359.0,2.0,8,718.0,556.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.5839947970065413,-1.1856564504650164,8,0.2506044875555935,1.0047724644222882,0,1,74,4172,1.0,1,True,1,-2.0,-2
11,00:07:22,13282.0,0,2,LEE Cheuk Yiu,3,接殺防守,0,0,2.0,8,718.0,556.0,2.0,10,401.0,460.0,未過網,對手未過網,Hans-Kristian Solberg VITTINGHUS,,8,0.4742459170945106,1.1737088561310671,8,0.5204951419855907,-1.2953368094951572,0,1,74,4172,1.0,0,True,1,-2.0,-2
1,00:08:29,15295.0,2,2,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,7,,,2.0,7,715.0,481.0,,,LEE Cheuk Yiu,,8,-0.3337327073315936,-0.8138317562337326,8,0.6811434995519523,1.1065276344905923,0,1,74,4174,0.0,1,True,0,0.0,1
2,00:08:30,15318.0,2,2,LEE Cheuk Yiu,2,網前球,0,0,2.0,7,715.0,481.0,2.0,1,501.0,425.0,,,LEE Cheuk Yiu,,8,0.2726979043020128,0.7023843792009092,8,-0.1420785508118359,-0.8504604565085,0,1,74,4174,0.0714285714285714,0,True,0,0.0,1
3,00:08:31,15341.0,2,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,1,501.0,425.0,2.0,7,612.0,475.0,,,LEE Cheuk Yiu,,7,-0.6637736984184762,-0.5032964925331823,8,-0.0950736511233675,0.6840370218050206,0,1,74,4174,0.1428571428571428,1,True,0,0.0,1
4,00:08:32,15368.0,2,2,LEE Cheuk Yiu,2,挑球,0,0,2.0,7,612.0,475.0,1.0,3,467.0,317.0,,,LEE Cheuk Yiu,,7,-0.2031786270073235,0.5616813791851966,8,-0.1551708631071168,-0.7635931752898678,0,1,74,4174,0.2142857142857142,0,True,0,0.0,1
5,00:08:33,15407.0,2,2,Hans-Kristian Solberg VITTINGHUS,2,切球,0,0,1.0,3,467.0,317.0,1.0,8,710.0,518.0,,,LEE Cheuk Yiu,,3,-1.0471939270412371,-1.428991795607124,8,-0.0384460223516522,0.8435088149567628,0,1,74,4174,0.2857142857142857,1,True,0,0.0,1
6,00:08:34,15421.0,2,2,LEE Cheuk Yiu,2,平球,0,0,1.0,8,710.0,518.0,2.0,8,609.0,339.0,,,LEE Cheuk Yiu,,8,0.0275802786435981,0.9087333099165348,9,-0.8201006181092052,-1.456454226230577,0,1,74,4174,0.3571428571428571,0,True,0,0.0,1
7,00:08:34,15435.0,2,2,Hans-Kristian Solberg VITTINGHUS,2,接殺防守,0,1,2.0,8,609.0,339.0,1.0,2,466.0,502.0,,,LEE Cheuk Yiu,,8,-0.3936470473848684,-1.3273713915517364,8,0.3655792475997114,0.933904159264184,0,1,74,4174,0.3571428571428571,1,True,0,0.0,1
8,00:08:35,15458.0,2,2,LEE Cheuk Yiu,2,網前球,0,1,1.0,2,466.0,502.0,2.0,2,785.0,416.0,,,LEE Cheuk Yiu,,6,-0.8774416278801412,0.6641859896284128,8,-0.3207462735433706,-1.0565733169301936,0,1,74,4174,0.4285714285714285,0,True,0,0.0,1
9,00:08:36,15483.0,2,2,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,1,2.0,2,785.0,416.0,1.0,8,518.0,616.0,,,LEE Cheuk Yiu,,7,0.8271290933031538,-0.4970996541399912,8,-0.4079825017743774,0.891168106365995,0,1,74,4174,0.5,1,True,0,0.0,1
10,00:08:37,15519.0,2,2,LEE Cheuk Yiu,2,殺球,0,0,1.0,8,518.0,616.0,2.0,6,807.0,340.0,,,LEE Cheuk Yiu,,8,-0.4251404508926614,1.3455495293416837,8,-0.1597818700301916,-0.990672612175801,0,1,74,4174,0.5714285714285714,0,True,0,0.0,1
11,00:08:37,15539.0,2,2,Hans-Kristian Solberg VITTINGHUS,2,接殺防守,0,1,2.0,6,807.0,340.0,2.0,7,775.0,480.0,,,LEE Cheuk Yiu,,8,-0.2439492762128677,-1.0300426279296682,8,-0.8231882023915941,1.42146828075356,0,1,74,4174,0.5714285714285714,1,True,0,0.0,1
12,00:08:39,15575.0,2,2,LEE Cheuk Yiu,2,網前球,0,0,2.0,7,775.0,480.0,2.0,2,819.0,426.0,,,LEE Cheuk Yiu,,7,0.7541751585352083,0.5383584166554657,8,0.7111604436638755,-0.9353415693497792,0,1,74,4174,0.7142857142857143,0,True,0,0.0,1
13,00:08:40,15603.0,2,2,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,1,2.0,2,819.0,426.0,1.0,4,457.0,622.0,,,LEE Cheuk Yiu,,2,1.074919480678309,-0.1521669134967099,7,0.7593527349202057,0.4206286819882538,0,1,74,4174,0.7857142857142857,1,True,0,0.0,1
14,00:08:41,15644.0,2,2,LEE Cheuk Yiu,2,長球,0,1,1.0,4,457.0,622.0,1.0,8,538.0,349.0,,,LEE Cheuk Yiu,,8,-0.8095077252975933,1.4422280492191777,8,-0.0885023150046724,-0.7265734986659164,0,1,74,4174,0.8571428571428571,0,True,0,0.0,1
15,00:08:43,15690.0,2,2,Hans-Kristian Solberg VITTINGHUS,3,殺球,0,0,1.0,8,538.0,349.0,2.0,1,506.0,440.0,掛網,對手掛網,LEE Cheuk Yiu,,8,-0.7047535838426838,-1.301050659883337,8,0.010142427317658,1.1347447974324858,0,1,74,4174,1.0,1,True,0,0.0,1
1,00:10:05,18157.0,4,3,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,7,,,2.0,7,696.0,485.0,,,LEE Cheuk Yiu,,8,-0.2858607375017076,-0.9269870931575545,8,0.6658180845617058,1.0217336922609312,0,1,74,4177,0.0,1,True,0,1.0,-1
2,00:10:06,18182.0,4,3,LEE Cheuk Yiu,2,網前球,0,0,2.0,7,696.0,485.0,2.0,7,592.0,407.0,,,LEE Cheuk Yiu,,7,0.3321437950510559,0.5987992252562867,8,-0.1965678347323212,-0.9521793980229468,0,1,74,4177,0.25,0,True,0,1.0,-1
3,00:10:06,18206.0,4,3,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,1,2.0,7,592.0,407.0,1.0,9,535.0,629.0,,,LEE Cheuk Yiu,,7,-0.4127417805776536,-0.3432660580679177,7,-0.1270061517818974,0.6234415645149495,0,1,74,4177,0.25,1,True,0,1.0,-1
4,00:10:08,18254.0,4,3,LEE Cheuk Yiu,2,切球,0,0,1.0,9,535.0,629.0,2.0,5,476.0,388.0,,,LEE Cheuk Yiu,,9,-0.515110893263837,1.6042331231063442,8,-0.3036477120920302,-1.004276378930091,0,1,74,4177,0.75,0,True,0,1.0,-1
5,00:10:09,18278.0,4,3,Hans-Kristian Solberg VITTINGHUS,3,網前球,0,0,2.0,5,476.0,388.0,2.0,7,540.0,445.0,掛網,對手掛網,LEE Cheuk Yiu,,5,-0.952223652627347,-0.8540077314925029,8,-0.3813058920225425,1.3314704918641425,0,1,74,4177,1.0,1,True,0,1.0,-1
1,00:10:27,18821.0,4,4,LEE Cheuk Yiu,1,發短球,0,1,2.0,7,,,2.0,7,579.0,403.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.1967735823818172,0.8030522007994308,8,-0.4918965015249321,-0.9921563925636644,0,1,74,4178,0.0,0,True,1,0.0,-2
2,00:10:28,18846.0,4,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,7,579.0,403.0,2.0,2,467.0,480.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.5518845999513997,-0.5376945249761738,8,-0.0687945448168083,0.818721396528805,0,1,74,4178,0.1,1,True,1,0.0,-2
3,00:10:28,18867.0,4,4,LEE Cheuk Yiu,2,挑球,0,1,2.0,2,467.0,480.0,1.0,8,706.0,335.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.6178183467173899,0.6042810066956802,8,-0.4200268937798466,-0.7647382258293746,0,1,74,4178,0.1,0,True,1,0.0,-2
4,00:10:30,18900.0,4,4,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,8,706.0,335.0,2.0,5,807.0,530.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.249540353785844,-1.3803812581707102,8,0.0799109460433392,1.0586569723417611,0,1,74,4178,0.3,1,True,1,0.0,-2
5,00:10:30,18913.0,4,4,LEE Cheuk Yiu,2,接殺防守,0,0,2.0,5,807.0,530.0,2.0,8,662.0,386.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.6434041794386681,1.0758313598130311,9,0.2283965866398558,-1.4945676003198205,0,1,74,4178,0.3,0,True,1,0.0,-2
6,00:10:31,18938.0,4,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,8,662.0,386.0,2.0,2,464.0,503.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.0509536242116269,-0.6180445279555139,8,0.2337030524703031,0.9811311176578712,0,1,74,4178,0.4,1,True,1,0.0,-2
7,00:10:32,18963.0,4,4,LEE Cheuk Yiu,2,挑球,0,1,2.0,2,464.0,503.0,1.0,3,481.0,320.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.6593715134118517,0.4885220370840037,8,-0.2434462953586043,-0.7639748159535437,0,1,74,4178,0.5,0,True,1,0.0,-2
8,00:10:33,18997.0,4,4,Hans-Kristian Solberg VITTINGHUS,2,切球,0,0,1.0,3,481.0,320.0,2.0,2,440.0,492.0,,,Hans-Kristian Solberg VITTINGHUS,,3,-0.9600820045253062,-1.428578561517968,8,0.0393705207079405,0.9567566240443436,0,1,74,4178,0.6,1,True,1,0.0,-2
9,00:10:34,19021.0,4,4,LEE Cheuk Yiu,2,網前球,0,1,2.0,2,440.0,492.0,2.0,1,453.0,406.0,,,Hans-Kristian Solberg VITTINGHUS,,6,-0.9728338154660164,0.7321395304771793,8,-0.5435055538629011,-1.217959450224378,0,1,74,4178,0.7,0,True,1,0.0,-2
10,00:10:35,19051.0,4,4,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,1,453.0,406.0,1.0,6,467.0,618.0,,,Hans-Kristian Solberg VITTINGHUS,,1,-1.0109097018878517,-0.4816482516908162,8,-0.3448432238375459,0.8424972073153079,0,1,74,4178,0.8,1,True,1,0.0,-2
11,00:10:36,19087.0,4,4,LEE Cheuk Yiu,2,殺球,0,0,1.0,6,467.0,618.0,2.0,5,477.0,344.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.7702538956836364,1.3088732560876055,8,-0.425890313999484,-1.030859992473532,0,1,74,4178,0.9,0,True,1,0.0,-2
12,00:10:36,19099.0,4,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,5,477.0,344.0,2.0,1,799.0,502.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.5693460516912663,-1.2590658845377676,8,-0.7426142340262947,1.4493006362854943,0,1,74,4178,0.9,1,True,1,0.0,-2
13,00:10:37,19131.0,4,4,LEE Cheuk Yiu,3,網前球,0,0,2.0,1,799.0,502.0,2.0,1,820.0,453.0,掛網,對手掛網,Hans-Kristian Solberg VITTINGHUS,,8,0.5807685201243287,0.6777605337825795,8,-0.2394017534613566,-1.1356784336781194,0,1,74,4178,1.0,0,True,1,0.0,-2
1,00:10:59,19786.0,5,4,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,7,,,2.0,7,595.0,496.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.1456727606766668,-0.7133928761327173,8,-0.6754240617093294,0.9623860389687988,0,1,74,4179,0.0,1,True,1,1.0,1
2,00:11:00,19812.0,5,4,LEE Cheuk Yiu,2,網前球,0,1,2.0,7,595.0,496.0,2.0,2,789.0,412.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.2064198447236296,0.65785577218608,8,-0.0399509282808057,-1.121428681429848,0,1,74,4179,0.0476190476190476,0,True,1,1.0,1
3,00:11:01,19840.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,推撲球,0,1,2.0,2,789.0,412.0,1.0,3,836.0,623.0,,,Hans-Kristian Solberg VITTINGHUS,,7,0.6492516674158578,-0.4063173120391677,8,0.3185748277548379,0.7784906945207245,0,1,74,4179,0.0952380952380952,1,True,1,1.0,1
4,00:11:02,19872.0,5,4,LEE Cheuk Yiu,2,長球,0,0,1.0,3,836.0,623.0,1.0,3,521.0,322.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.7479771602222173,1.541672615851161,8,0.2710059540823079,-0.749475375293413,0,1,74,4179,0.1428571428571428,0,True,1,1.0,1
5,00:11:03,19908.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,3,521.0,322.0,2.0,6,432.0,529.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.7058386016197228,-1.3149235496612377,8,0.178419745304652,1.0820363700661797,0,1,74,4179,0.1904761904761904,1,True,1,1.0,1
6,00:11:04,19933.0,5,4,LEE Cheuk Yiu,2,網前球,0,1,2.0,6,432.0,529.0,2.0,1,422.0,414.0,,,Hans-Kristian Solberg VITTINGHUS,,6,-1.0277698807520697,0.773988884885681,8,-0.181947988571259,-1.312475809115918,0,1,74,4179,0.238095238095238,0,True,1,1.0,1
7,00:11:05,19963.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,0,2.0,1,422.0,414.0,1.0,9,785.0,643.0,,,Hans-Kristian Solberg VITTINGHUS,,1,-1.2484241242878518,-0.3578197885542857,8,-0.4373014602786216,0.8991541160987939,0,1,74,4179,0.2857142857142857,1,True,1,1.0,1
8,00:11:06,20006.0,5,4,LEE Cheuk Yiu,2,切球,0,0,1.0,9,785.0,643.0,2.0,6,807.0,371.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.4701315260173523,1.6395685793147363,8,-0.1795095760165964,-0.863183284253734,0,1,74,4179,0.3333333333333333,0,True,1,1.0,1
9,00:11:07,20025.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,6,807.0,371.0,2.0,7,642.0,483.0,,,Hans-Kristian Solberg VITTINGHUS,,6,0.9815700364388552,-0.8706754672838279,8,0.3671771405399355,1.4662375143000557,0,1,74,4179,0.3809523809523809,1,True,1,1.0,1
10,00:11:08,20053.0,5,4,LEE Cheuk Yiu,2,挑球,0,0,2.0,7,642.0,483.0,1.0,8,548.0,331.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.1333823576073151,0.6146968913772994,8,0.4745157474445757,-1.0007933844327086,0,1,74,4179,0.4285714285714285,0,True,1,1.0,1
11,00:11:09,20085.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,8,548.0,331.0,2.0,8,497.0,555.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.1215695378756869,-1.4531279228427196,8,0.1031234163665233,1.066437084951971,0,1,74,4179,0.4761904761904761,1,True,1,1.0,1
12,00:11:09,20097.0,5,4,LEE Cheuk Yiu,2,接殺防守,0,1,2.0,8,497.0,555.0,2.0,8,538.0,379.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.2149538789616417,1.0202955648973588,9,-0.553543064844157,-1.6449558472657666,0,1,74,4179,0.4761904761904761,0,True,1,1.0,1
13,00:11:10,20126.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,8,538.0,379.0,2.0,7,686.0,480.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.3355692722579506,-0.6791292235237142,8,-0.0257650550802205,0.9406229382903906,0,1,74,4179,0.5238095238095238,1,True,1,1.0,1
14,00:11:11,20151.0,5,4,LEE Cheuk Yiu,2,推撲球,0,0,2.0,7,686.0,480.0,1.0,6,800.0,330.0,,,Hans-Kristian Solberg VITTINGHUS,,7,-0.0594831764522186,0.5710288234129669,8,-0.3174942046470747,-0.7766093545624798,0,1,74,4179,0.5714285714285714,0,True,1,1.0,1
15,00:11:12,20175.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,長球,0,1,1.0,6,800.0,330.0,1.0,3,902.0,637.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.8857270861076847,-1.197799787244361,8,0.2294384029462969,0.9254569085447132,0,1,74,4179,0.6190476190476191,1,True,1,1.0,1
16,00:11:13,20209.0,5,4,LEE Cheuk Yiu,2,切球,0,0,1.0,3,902.0,637.0,2.0,6,822.0,364.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.8860104467759583,1.481385459959791,8,0.3489537165866726,-1.0798802985687714,0,1,74,4179,0.6666666666666666,0,True,1,1.0,1
17,00:11:14,20234.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,1,2.0,6,822.0,364.0,1.0,9,584.0,620.0,,,Hans-Kristian Solberg VITTINGHUS,,6,1.082616866891266,-0.7828833609163958,8,0.5430108576187854,1.247736673326635,0,1,74,4179,0.7142857142857143,1,True,1,1.0,1
18,00:11:15,20265.0,5,4,LEE Cheuk Yiu,2,切球,0,0,1.0,9,584.0,620.0,2.0,2,832.0,403.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.1772150883785277,1.41642979746289,8,-0.038958785014923,-0.9772112194887468,0,1,74,4179,0.7619047619047619,0,True,1,1.0,1
19,00:11:16,20291.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,2,832.0,403.0,2.0,1,866.0,481.0,,,Hans-Kristian Solberg VITTINGHUS,,6,1.0679247685565951,-0.6611057690084504,8,-0.1242775670837128,1.310813954708119,0,1,74,4179,0.8095238095238095,1,True,1,1.0,1
20,00:11:17,20324.0,5,4,LEE Cheuk Yiu,2,挑球,0,0,2.0,1,866.0,481.0,1.0,6,796.0,334.0,,,Hans-Kristian Solberg VITTINGHUS,,1,1.1058772173996152,0.5306629475635655,8,0.6070103682611203,-0.7235828382534732,0,1,74,4179,0.8571428571428571,0,True,1,1.0,1
21,00:11:18,20355.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,6,796.0,334.0,2.0,5,826.0,553.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.8560970619147016,-1.2115057759495662,8,0.565904658074927,0.9505075284711886,0,1,74,4179,0.9047619047619048,1,True,1,1.0,1
22,00:11:19,20371.0,5,4,LEE Cheuk Yiu,2,接殺防守,0,0,2.0,5,826.0,553.0,2.0,8,585.0,389.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.5697095429114852,1.0524857058642834,9,0.9093374424823004,-1.5347886615456483,0,1,74,4179,0.9523809523809524,0,True,1,1.0,1
23,00:11:19,20399.0,5,4,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,8,585.0,389.0,2.0,1,828.0,469.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.1094744206989259,-0.7501724624452546,8,0.4971021539732097,1.0055611727811804,0,1,74,4179,0.9523809523809524,1,True,1,1.0,1
24,00:11:20,20427.0,5,4,LEE Cheuk Yiu,3,推撲球,0,0,2.0,1,828.0,469.0,2.0,10,420.0,314.0,出界,對手出界,Hans-Kristian Solberg VITTINGHUS,,8,0.8714082625284213,0.6615412086995747,8,0.2633274606211055,-0.7372674827143243,0,1,74,4179,1.0,0,True,1,1.0,1
1,00:11:46,21202.0,6,4,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,7,,,2.0,7,673.0,490.0,,,LEE Cheuk Yiu,,8,-0.2605451837323405,-0.838455126036116,8,0.6092027769626368,1.0680363670462942,0,1,74,4180,0.0,1,True,0,2.0,2
2,00:11:47,21224.0,6,4,LEE Cheuk Yiu,2,挑球,0,1,2.0,7,673.0,490.0,1.0,8,739.0,334.0,,,LEE Cheuk Yiu,,7,0.4119490479327416,0.6165766053157995,8,-0.1869492014507932,-0.8632159185669718,0,1,74,4180,0.04,0,True,0,2.0,2
