ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
17,00:06:44,12125.0,0,0,Viktor AXELSEN,2,切球,0,0,1.0,3,451.0,310.0,2.0,1,791.0,494.0,,,Viktor AXELSEN,,3,-1.280990961815758,-1.5001119293743876,8,-0.3025873759054154,1.2118750575380688,0,1,75,4285,0.8888888888888888,0,True,0,0.0,0
18,00:06:44,12148.0,0,0,LIEW Daren,2,挑球,0,0,2.0,1,791.0,494.0,1.0,4,785.0,318.0,,,Viktor AXELSEN,,8,0.654288562016859,0.6881007825128828,9,-0.8310647634713307,-1.370738127406545,0,1,75,4285,0.8888888888888888,1,True,0,0.0,0
19,00:06:45,12175.0,0,0,Viktor AXELSEN,2,殺球,1,0,1.0,4,785.0,318.0,2.0,8,683.0,557.0,,,Viktor AXELSEN,,9,0.4519359064861325,-1.4099481683076054,8,0.477498908526454,0.960564832406032,0,1,75,4285,0.9444444444444444,0,True,0,0.0,0
20,00:06:46,12187.0,0,0,LIEW Daren,3,接殺防守,0,0,2.0,8,683.0,557.0,2.0,7,524.0,450.0,掛網,對手掛網,Viktor AXELSEN,,8,0.5609073354039611,1.1089289550652983,8,0.5742236861506667,-1.339231313535777,0,1,75,4285,1.0,1,True,0,0.0,0
1,00:07:54,14237.0,2,0,Viktor AXELSEN,1,發長球,0,1,2.0,7,,,1.0,3,849.0,629.0,,,Viktor AXELSEN,,8,-0.0910961034850076,-0.7391578126680388,8,0.6576900829525452,1.063078349081212,0,1,75,4287,0.0,0,True,0,-2.0,-1
2,00:07:55,14272.0,2,0,LIEW Daren,3,長球,0,0,1.0,3,849.0,629.0,2.0,10,877.0,302.0,出界,對手出界,Viktor AXELSEN,,3,0.9294228182014256,1.5462755405006998,8,-0.0490879320833146,-0.952214423241204,0,1,75,4287,1.0,1,True,0,-2.0,-1
1,00:08:09,14686.0,3,0,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,570.0,499.0,,,Viktor AXELSEN,,8,0.151898145542492,-0.8126174013988795,8,-0.568570527832046,1.0365365332650207,0,1,75,4288,0.0,0,True,0,-3.0,-2
2,00:08:10,14708.0,3,0,LIEW Daren,2,推撲球,0,1,2.0,7,570.0,499.0,1.0,9,529.0,315.0,,,Viktor AXELSEN,,8,-0.2467851554938391,0.7369071288147234,8,-0.055564550971191,-0.8506439455596594,0,1,75,4288,0.1428571428571428,1,True,0,-3.0,-2
3,00:08:11,14738.0,3,0,Viktor AXELSEN,2,切球,0,0,1.0,9,529.0,315.0,2.0,1,854.0,496.0,,,Viktor AXELSEN,,8,-0.6140204907002228,-1.300421334694683,8,-0.0492362903916746,0.935198440470892,0,1,75,4288,0.2857142857142857,0,True,0,-3.0,-2
4,00:08:12,14764.0,3,0,LIEW Daren,2,網前球,0,0,2.0,1,854.0,496.0,2.0,5,514.0,389.0,,,Viktor AXELSEN,,8,0.8972175530270088,0.8153655747081968,8,-0.1646160300176883,-1.082797745005771,0,1,75,4288,0.4285714285714285,1,True,0,-3.0,-2
5,00:08:13,14795.0,3,0,Viktor AXELSEN,2,網前球,0,0,2.0,5,514.0,389.0,2.0,2,427.0,494.0,,,Viktor AXELSEN,,7,-0.4313955527904295,-0.525066116921109,8,0.051848712110632,0.8543776387763629,0,1,75,4288,0.5714285714285714,0,True,0,-3.0,-2
6,00:08:14,14821.0,3,0,LIEW Daren,2,推撲球,0,1,2.0,2,427.0,494.0,1.0,3,487.0,314.0,,,Viktor AXELSEN,,2,-0.9096431009787268,0.5081121509193837,8,-0.3576261998224169,-0.9658471983014176,0,1,75,4288,0.7142857142857143,1,True,0,-3.0,-2
7,00:08:14,14848.0,3,0,Viktor AXELSEN,2,殺球,0,0,1.0,3,487.0,314.0,1.0,6,464.0,543.0,,,Viktor AXELSEN,,9,-0.6406479435595991,-1.4553949773213777,8,-0.3335812149740109,0.8286714833721381,0,1,75,4288,0.7142857142857143,0,True,0,-3.0,-2
8,00:08:15,14860.0,3,0,LIEW Daren,2,接殺防守,0,1,1.0,6,464.0,543.0,2.0,8,559.0,369.0,,,Viktor AXELSEN,,8,-0.214849010727572,0.9507581254728036,3,-0.9880271176917926,-1.4419554430307926,0,1,75,4288,0.8571428571428571,1,True,0,-3.0,-2
9,00:08:16,14884.0,3,0,Viktor AXELSEN,3,挑球,0,0,2.0,8,559.0,369.0,2.0,9,789.0,655.0,落點判斷失誤,對手落點判斷失誤,Viktor AXELSEN,,8,-0.3320793242453076,-0.7153495040455136,8,-0.3174974245772882,0.9103550994944598,0,1,75,4288,1.0,0,True,0,-3.0,-2
1,00:08:58,16152.0,4,0,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,772.0,496.0,,,Viktor AXELSEN,,8,-0.1291380452840888,-0.8133229860143866,8,0.6377095301474726,1.0241306568568649,0,1,75,4289,0.0,0,True,0,-4.0,-3
2,00:08:59,16176.0,4,0,LIEW Daren,2,網前球,0,0,2.0,7,772.0,496.0,2.0,6,805.0,389.0,,,Viktor AXELSEN,,7,0.2559979934323361,0.6525356863469755,8,-0.1367751735967095,-0.8258087595326401,0,1,75,4289,0.3333333333333333,1,True,0,-4.0,-3
3,00:09:00,16204.0,4,0,Viktor AXELSEN,2,挑球,0,1,2.0,6,805.0,389.0,1.0,9,532.0,635.0,,,Viktor AXELSEN,,8,0.7858745444594989,-0.5336484695109508,8,0.2330656132039881,0.8136133271113651,0,1,75,4289,0.6666666666666666,0,True,0,-4.0,-3
4,00:09:01,16243.0,4,0,LIEW Daren,3,殺球,1,0,1.0,9,532.0,635.0,2.0,10,855.0,344.0,出界,對手出界,Viktor AXELSEN,,8,-0.3268119824845767,1.4956296733674008,8,-0.1941020415252001,-1.0433880852812207,0,1,75,4289,1.0,1,True,0,-4.0,-3
1,00:09:15,16660.0,5,0,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,604.0,497.0,,,LIEW Daren,,8,0.1295776509273888,-0.8002415966297031,8,-0.582327738809578,1.013061486117549,0,1,75,4290,0.0,0,True,1,-5.0,-4
2,00:09:16,16680.0,5,0,LIEW Daren,2,網前球,0,0,2.0,7,604.0,497.0,2.0,1,471.0,395.0,,,LIEW Daren,,7,-0.5442293430311723,0.5980485081273373,8,-0.0410328876018682,-0.8884323940893811,0,1,75,4290,0.0769230769230769,1,True,1,-5.0,-4
3,00:09:16,16703.0,5,0,Viktor AXELSEN,2,挑球,0,0,2.0,1,471.0,395.0,1.0,3,843.0,629.0,,,LIEW Daren,,8,-0.7328893388724032,-0.5374946351429356,8,-0.3357043062655813,0.787139983254893,0,1,75,4290,0.0769230769230769,0,True,1,-5.0,-4
4,00:09:17,16739.0,5,0,LIEW Daren,2,切球,0,0,1.0,3,843.0,629.0,2.0,5,494.0,381.0,,,LIEW Daren,,9,0.895082953353122,1.5595618031927678,8,-0.175584336097805,-0.901449204773391,0,1,75,4290,0.1538461538461538,1,True,1,-5.0,-4
5,00:09:18,16769.0,5,0,Viktor AXELSEN,2,網前球,0,0,2.0,5,494.0,381.0,2.0,2,435.0,487.0,,,LIEW Daren,,8,-0.5828740215849542,-0.6435464651417669,8,0.2773859773514802,1.100532270086419,0,1,75,4290,0.2307692307692307,0,True,1,-5.0,-4
6,00:09:19,16798.0,5,0,LIEW Daren,2,挑球,0,1,2.0,2,435.0,487.0,1.0,4,757.0,314.0,,,LIEW Daren,,6,-0.8825042014849366,0.675462991090645,8,-0.336209407557269,-0.81384287054279,0,1,75,4290,0.3076923076923077,1,True,1,-5.0,-4
7,00:09:20,16828.0,5,0,Viktor AXELSEN,2,殺球,1,0,1.0,4,757.0,314.0,2.0,5,859.0,565.0,,,LIEW Daren,,9,0.1443315488829691,-1.439168186692898,8,-0.0139025197391697,0.8949780635511436,0,1,75,4290,0.3846153846153846,0,True,1,-5.0,-4
8,00:09:21,16842.0,5,0,LIEW Daren,2,接殺防守,0,0,2.0,5,859.0,565.0,2.0,8,589.0,384.0,,,LIEW Daren,,8,0.7851455378640821,1.1775574550701904,9,0.3511888164690267,-1.4672936165850807,0,1,75,4290,0.4615384615384615,1,True,1,-5.0,-4
9,00:09:22,16872.0,5,0,Viktor AXELSEN,2,網前球,0,0,2.0,8,589.0,384.0,2.0,7,505.0,485.0,,,LIEW Daren,,8,-0.0025153697857928,-0.6063103519678131,8,0.4423821669184304,1.1541156072162202,0,1,75,4290,0.5384615384615384,0,True,1,-5.0,-4
10,00:09:23,16897.0,5,0,LIEW Daren,2,網前球,0,1,2.0,7,505.0,485.0,2.0,2,817.0,396.0,,,LIEW Daren,,7,-0.4839183585321652,0.5717338490176141,8,-0.2597686914411182,-0.7395822721318769,0,1,75,4290,0.6153846153846154,1,True,1,-5.0,-4
11,00:09:24,16924.0,5,0,Viktor AXELSEN,2,挑球,0,1,2.0,2,817.0,396.0,1.0,3,873.0,627.0,,,LIEW Daren,,7,0.8758730625668117,-0.429555138896645,8,0.0520626497696349,0.7630155579832394,0,1,75,4290,0.6923076923076923,0,True,1,-5.0,-4
12,00:09:25,16968.0,5,0,LIEW Daren,2,殺球,0,0,1.0,3,873.0,627.0,2.0,6,806.0,338.0,,,LIEW Daren,,9,0.862886188540089,1.5992827437707906,8,0.0486639684935876,-1.0166497750353052,0,1,75,4290,0.7692307692307693,1,True,1,-5.0,-4
13,00:09:26,16982.0,5,0,Viktor AXELSEN,2,接殺防守,0,1,2.0,6,806.0,338.0,2.0,1,853.0,498.0,,,LIEW Daren,,8,-0.150180075116949,-1.1225898086504047,3,1.2978420790344616,1.6332597610563997,0,1,75,4290,0.8461538461538461,0,True,1,-5.0,-4
14,00:09:27,17011.0,5,0,LIEW Daren,2,網前球,0,0,2.0,1,853.0,498.0,2.0,2,833.0,392.0,,,LIEW Daren,,1,0.9985280668334842,0.4950467806070525,8,0.3640758829093873,-0.9511816241530306,0,1,75,4290,0.9230769230769232,1,True,1,-5.0,-4
15,00:09:28,17040.0,5,0,Viktor AXELSEN,3,網前球,0,1,2.0,2,833.0,392.0,2.0,7,720.0,426.0,掛網,對手掛網,LIEW Daren,,6,1.1502036598452432,-0.579711250869844,8,0.7727421210525862,0.6711927233779011,0,1,75,4290,1.0,0,True,1,-5.0,-4
1,00:14:01,25256.0,10,3,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,758.0,498.0,,,Viktor AXELSEN,,8,-0.1217425149508792,-0.8133044183971302,8,0.5979249895587264,1.0083455790802889,0,1,75,4298,0.0,0,True,0,-7.0,1
2,00:14:02,25276.0,10,3,LIEW Daren,2,挑球,0,0,2.0,7,758.0,498.0,1.0,3,510.0,314.0,,,Viktor AXELSEN,,7,0.4606790454147788,0.6356918936927514,8,-0.1079568232493615,-0.875956076514003,0,1,75,4298,0.1428571428571428,1,True,0,-7.0,1
3,00:14:03,25308.0,10,3,Viktor AXELSEN,2,殺球,0,0,1.0,3,510.0,314.0,2.0,6,441.0,551.0,,,Viktor AXELSEN,,9,-0.8270711314767486,-1.413099252116635,8,0.0219244936261776,0.903172191324898,0,1,75,4298,0.2857142857142857,0,True,0,-7.0,1
4,00:14:04,25329.0,10,3,LIEW Daren,2,接殺防守,0,1,2.0,6,441.0,551.0,2.0,5,504.0,387.0,,,Viktor AXELSEN,,8,-0.6055007961544376,0.885296045966447,8,-0.6883155792924999,-1.057742441317794,0,1,75,4298,0.4285714285714285,1,True,0,-7.0,1
5,00:14:05,25353.0,10,3,Viktor AXELSEN,2,挑球,0,0,2.0,5,504.0,387.0,1.0,3,846.0,633.0,,,Viktor AXELSEN,,8,-0.8619927602317305,-0.6084821508696537,8,-0.3516503801818734,0.828623787585574,0,1,75,4298,0.5714285714285714,0,True,0,-7.0,1
6,00:14:06,25392.0,10,3,LIEW Daren,2,殺球,0,0,1.0,3,846.0,633.0,2.0,6,809.0,340.0,,,Viktor AXELSEN,,9,0.4372027256226763,1.5180256060104709,8,-0.261533613030959,-1.0174236107335748,0,1,75,4298,0.7142857142857143,1,True,0,-7.0,1
7,00:14:06,25405.0,10,3,Viktor AXELSEN,2,接殺防守,0,1,2.0,6,809.0,340.0,2.0,1,826.0,507.0,,,Viktor AXELSEN,,8,-0.2252029966467983,-1.0697494975880482,9,0.9060844177356966,1.7538590997434778,0,1,75,4298,0.7142857142857143,0,True,0,-7.0,1
8,00:14:07,25432.0,10,3,LIEW Daren,2,推撲球,0,0,2.0,1,826.0,507.0,1.0,8,563.0,359.0,,,Viktor AXELSEN,,8,0.9092621274918048,0.714449992804551,8,0.4467118627336812,-0.9509750562941915,0,1,75,4298,0.8571428571428571,1,True,0,-7.0,1
9,00:14:08,25445.0,10,3,Viktor AXELSEN,2,推撲球,0,0,1.0,8,563.0,359.0,2.0,6,434.0,547.0,,,Viktor AXELSEN,,8,-0.0338674479104338,-0.9265626190628474,8,0.7684481305840803,0.7140795959759636,0,1,75,4298,1.0,0,True,0,-7.0,1
10,00:14:08,25459.0,10,3,LIEW Daren,3,接殺防守,0,1,2.0,6,434.0,547.0,2.0,2,505.0,447.0,掛網,對手掛網,Viktor AXELSEN,,8,0.1308702666193588,0.7800070862053344,8,-0.5068356890368987,-0.7036332668617137,0,1,75,4298,1.0,1,True,0,-7.0,1
1,00:15:19,27598.0,11,3,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,592.0,501.0,,,Viktor AXELSEN,,8,0.1144720628624857,-0.7631926772417064,8,-0.5888922247248392,1.0051963156784285,0,1,75,4299,0.0,0,True,0,-8.0,-1
2,00:15:20,27619.0,11,3,LIEW Daren,2,網前球,0,1,2.0,7,592.0,501.0,2.0,2,827.0,404.0,,,Viktor AXELSEN,,8,-0.003089900634083,0.6777738337746685,8,-0.1007011231991257,-0.8885818474535366,0,1,75,4299,0.125,1,True,0,-8.0,-1
3,00:15:21,27647.0,11,3,Viktor AXELSEN,2,挑球,0,1,2.0,2,827.0,404.0,1.0,4,456.0,632.0,,,Viktor AXELSEN,,7,0.9089116427835564,-0.406730707276045,8,0.216621194309685,0.7465872493239226,0,1,75,4299,0.25,0,True,0,-8.0,-1
4,00:15:23,27694.0,11,3,LIEW Daren,2,殺球,1,0,1.0,4,456.0,632.0,2.0,8,733.0,378.0,,,Viktor AXELSEN,,9,-0.7687675755859816,1.5882776826549123,8,-0.2455949262759796,-0.99140122046393,0,1,75,4299,0.5,1,True,0,-8.0,-1
5,00:15:23,27714.0,11,3,Viktor AXELSEN,2,接殺防守,0,1,2.0,8,733.0,378.0,2.0,1,787.0,486.0,,,Viktor AXELSEN,,8,0.3053123044341362,-0.7504193880175869,4,-0.933925448427376,1.5278202674395736,0,1,75,4299,0.5,0,True,0,-8.0,-1
6,00:15:24,27744.0,11,3,LIEW Daren,2,網前球,0,0,2.0,1,787.0,486.0,2.0,2,848.0,403.0,,,Viktor AXELSEN,,7,0.6973871178319253,0.5481639360804961,8,0.4414862132148408,-0.8368598419767164,0,1,75,4299,0.625,1,True,0,-8.0,-1
7,00:15:25,27773.0,11,3,Viktor AXELSEN,2,挑球,0,1,2.0,2,848.0,403.0,1.0,4,454.0,633.0,,,Viktor AXELSEN,,2,1.0201112292848196,-0.2725270407897762,8,0.4745854704813134,0.7133066202794236,0,1,75,4299,0.75,0,True,0,-8.0,-1
8,00:15:27,27823.0,11,3,LIEW Daren,3,長球,1,0,1.0,4,454.0,633.0,2.0,10,443.0,305.0,出界,對手出界,Viktor AXELSEN,,9,-0.684046646070804,1.5752660424092335,8,-0.2695373879223917,-1.0304910206812712,0,1,75,4299,1.0,1,True,0,-8.0,-1
1,00:16:03,28898.0,12,3,Viktor AXELSEN,1,發長球,0,1,2.0,7,,,1.0,3,845.0,636.0,,,LIEW Daren,,8,-0.0916259700981117,-0.7760383809821271,8,0.6220844723630508,1.0005436367082148,0,1,75,4300,0.0,0,True,1,-9.0,-2
2,00:16:04,28932.0,12,3,LIEW Daren,2,切球,0,0,1.0,3,845.0,636.0,2.0,5,454.0,388.0,,,LIEW Daren,,3,0.9371675327226974,1.6453124268337156,8,-0.1637518764662945,-1.0433124343903817,0,1,75,4300,0.1,1,True,1,-9.0,-2
3,00:16:05,28959.0,12,3,Viktor AXELSEN,2,挑球,0,0,2.0,5,454.0,388.0,2.0,3,845.0,641.0,,,LIEW Daren,,5,-1.07712201362722,-0.5971684293695905,8,0.4230441128046888,1.3869940577803248,0,1,75,4300,0.2,0,True,1,-9.0,-2
4,00:16:06,29002.0,12,3,LIEW Daren,2,切球,0,0,2.0,3,845.0,641.0,2.0,5,448.0,377.0,,,LIEW Daren,,9,0.705304277483169,1.6641273078627108,8,0.1005884215382046,-0.8754335180404919,0,1,75,4300,0.3,1,True,1,-9.0,-2
5,00:16:07,29035.0,12,3,Viktor AXELSEN,2,網前球,0,0,2.0,5,448.0,377.0,2.0,2,410.0,495.0,,,LIEW Daren,,5,-0.9730911091887896,-0.6325757200407537,8,0.0978628946315824,1.0770271470620945,0,1,75,4300,0.4,0,True,1,-9.0,-2
6,00:16:08,29067.0,12,3,LIEW Daren,2,網前球,0,1,2.0,2,410.0,495.0,2.0,1,430.0,407.0,,,LIEW Daren,,2,-1.030165335547235,0.6317794606853303,8,-0.619063714501277,-0.8395204366303979,0,1,75,4300,0.5,1,True,1,-9.0,-2
7,00:16:09,29095.0,12,3,Viktor AXELSEN,2,網前球,0,0,2.0,1,430.0,407.0,2.0,1,793.0,464.0,,,LIEW Daren,,1,-1.1699748180566307,-0.3894009665910237,8,-0.515179574892283,0.7362006073751282,0,1,75,4300,0.6,0,True,1,-9.0,-2
8,00:16:10,29118.0,12,3,LIEW Daren,2,挑球,0,0,2.0,1,793.0,464.0,1.0,4,779.0,316.0,,,LIEW Daren,,7,0.618067149394578,0.4393676746446839,8,-0.6164396287207092,-0.6078616668088896,0,1,75,4300,0.7,1,True,1,-9.0,-2
9,00:16:11,29155.0,12,3,Viktor AXELSEN,2,長球,0,1,1.0,4,779.0,316.0,1.0,6,451.0,611.0,,,LIEW Daren,,9,0.7538037175175959,-1.5386549367302564,8,0.3134350118549023,0.9200875008037558,0,1,75,4300,0.8,0,True,1,-9.0,-2
10,00:16:13,29194.0,12,3,LIEW Daren,3,殺球,1,0,1.0,6,451.0,611.0,2.0,5,444.0,331.0,對手落地致勝,落地致勝,LIEW Daren,,8,-0.6790467924056065,1.3699425315541138,8,-0.2573328863281331,-1.1228562307090593,0,1,75,4300,1.0,1,True,1,-9.0,-2
1,00:17:14,31045.0,13,5,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,602.0,503.0,,,LIEW Daren,,8,0.1445022974078242,-0.8126359698140257,8,-0.5954713884913259,0.9973135591247128,0,1,75,4303,0.0,0,True,1,-8.0,1
2,00:17:15,31068.0,13,5,LIEW Daren,2,推撲球,0,1,2.0,7,602.0,503.0,1.0,5,520.0,333.0,,,LIEW Daren,,8,-0.1068126311282615,0.7202965035126638,8,-0.0707171018617323,-0.875862763755987,0,1,75,4303,0.1428571428571428,1,True,1,-8.0,1
3,00:17:16,31091.0,13,5,Viktor AXELSEN,2,殺球,0,0,1.0,5,520.0,333.0,2.0,8,785.0,559.0,,,LIEW Daren,,8,-0.2590448868606955,-1.1765082401940716,8,-0.0316571515337874,0.9111114424523272,0,1,75,4303,0.2857142857142857,0,True,1,-8.0,1
4,00:17:16,31105.0,13,5,LIEW Daren,2,接殺防守,0,0,2.0,8,785.0,559.0,2.0,6,796.0,383.0,,,LIEW Daren,,8,0.0689660366336435,1.0382298263289094,8,-0.7209888617036511,-1.2730625192272471,0,1,75,4303,0.2857142857142857,1,True,1,-8.0,1
5,00:17:17,31131.0,13,5,Viktor AXELSEN,2,推撲球,0,1,2.0,6,796.0,383.0,1.0,5,891.0,569.0,,,LIEW Daren,,8,0.8859739502992506,-0.6040652433109628,8,0.5182992704222918,1.054963560488136,0,1,75,4303,0.4285714285714285,0,True,1,-8.0,1
6,00:17:18,31147.0,13,5,LIEW Daren,2,長球,0,0,1.0,5,891.0,569.0,1.0,6,813.0,326.0,,,LIEW Daren,,8,0.4909049443215766,1.116368071760298,8,0.403880848779821,-0.8244518885938348,0,1,75,4303,0.5714285714285714,1,True,1,-8.0,1
7,00:17:19,31176.0,13,5,Viktor AXELSEN,2,殺球,1,0,1.0,6,813.0,326.0,2.0,5,829.0,569.0,,,LIEW Daren,,8,0.9099575723264488,-1.1601345924448745,8,0.6997804044981211,1.2293268121203509,0,1,75,4303,0.7142857142857143,0,True,1,-8.0,1
8,00:17:19,31188.0,13,5,LIEW Daren,2,網前球,0,0,2.0,5,829.0,569.0,2.0,5,513.0,381.0,,,LIEW Daren,,8,0.431959721382522,1.3302753043024669,6,0.9398865453474804,-1.3104543153244537,0,1,75,4303,0.7142857142857143,1,True,1,-8.0,1
9,00:17:20,31218.0,13,5,Viktor AXELSEN,2,挑球,0,0,2.0,5,513.0,381.0,1.0,4,459.0,619.0,,,LIEW Daren,,8,-0.347109887170246,-0.5599434485513294,8,0.5626317114736596,1.1619618150347044,0,1,75,4303,0.8571428571428571,0,True,1,-8.0,1
10,00:17:21,31252.0,13,5,LIEW Daren,3,殺球,1,0,1.0,4,459.0,619.0,2.0,5,465.0,331.0,對手落地致勝,落地致勝,LIEW Daren,,8,-0.7815162478181893,1.3054978152717285,8,-0.5815245573547004,-0.9407207776044004,0,1,75,4303,1.0,1,True,1,-8.0,1
1,00:18:11,32747.0,14,6,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,757.0,497.0,,,LIEW Daren,,8,-0.1510628852588562,-0.8009464618291228,8,0.5849443992498649,1.0239905776723568,0,1,75,4305,0.0,0,True,1,-8.0,2
2,00:18:12,32769.0,14,6,LIEW Daren,2,挑球,0,0,2.0,7,757.0,497.0,1.0,4,821.0,317.0,,,LIEW Daren,,8,0.3782323674070986,0.6787758367811078,8,-0.0695324364008845,-0.7759828472491472,0,1,75,4305,0.5,1,True,1,-8.0,2
3,00:18:13,32805.0,14,6,Viktor AXELSEN,3,長球,0,1,1.0,4,821.0,317.0,2.0,10,963.0,620.0,出界,對手出界,LIEW Daren,,4,0.9759119397309288,-1.437121284255289,8,0.239050479142614,1.0230723095390122,0,1,75,4305,1.0,0,True,1,-8.0,2
