ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob,rally
8,00:01:38,2456.0,2,1,TAI Tzu Ying,2,網前球,0,1,2.0,3,843.0,367.0,2.0,1,871.0,414.0,,,TAI Tzu Ying,,8,0.9503658932630028,-0.4160995268643098,9,0.3886518583562198,0.8450469191967519,0,1,40,1443,0.75,0,True,0,1.0,1,0.0441687442362308,0.0464970916509628,0.0694803148508071,0.0756559148430824,0.0931400507688522,0.1455442160367965,0.2810829579830169,0.2444307059049606,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3024498522281647,4
9,00:01:39,2481.0,2,1,PUSARLA V. Sindhu,2,挑球,0,0,2.0,2,871.0,414.0,1.0,4,776.0,275.0,,,TAI Tzu Ying,,2,0.9927895748653416,0.5297590100153672,9,0.6348078245901485,-0.6545587316046607,0,1,40,1443,0.875,1,True,0,1.0,1,0.0410179197788238,0.0431801714003086,0.0645238608121872,0.0702589228749275,0.0864958018064498,0.13516166806221,0.2610316276550293,0.177265927195549,0.1210641115903854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2718072235584259,4
10,00:01:40,2519.0,2,1,TAI Tzu Ying,3,殺球,1,0,1.0,5,776.0,275.0,2.0,8,524.0,463.0,對手落地致勝,落地致勝,TAI Tzu Ying,,10,0.8047404781374436,-1.4596376170061138,9,0.4440889888954247,0.9101255915675974,0,1,40,1443,1.0,0,True,0,1.0,1,0.0346038863062858,0.0364280231297016,0.0544341728091239,0.059272427111864,0.0729703232645988,0.1140262335538864,0.2202137112617492,0.149546593427658,0.1068020015954971,0.1517025530338287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332491725683212,4
1,00:02:00,3007.0,2,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,780.0,444.0,,,TAI Tzu Ying,,9,-0.1241531454443888,-0.774976786680822,9,0.6888106294107939,1.0743743032623492,0,1,40,1444,0.0,0,True,0,0.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4476858973503113,5
2,00:02:01,3025.0,2,2,PUSARLA V. Sindhu,2,挑球,0,0,2.0,8,780.0,444.0,1.0,9,528.0,276.0,,,TAI Tzu Ying,,9,0.6103360547088701,0.6828553585702828,9,0.042319817226301,-0.8405972199314279,0,1,40,1444,0.1666666666666666,1,True,0,0.0,-1,0.5167805552482605,0.4832194447517395,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3374754190444946,5
3,00:02:02,3056.0,2,2,TAI Tzu Ying,2,切球,0,0,1.0,10,528.0,276.0,2.0,7,582.0,457.0,,,TAI Tzu Ying,,10,-0.4933419846325693,-1.5404498999762686,9,0.135061900216186,1.031378034956522,0,1,40,1444,0.3333333333333333,0,True,0,0.0,-1,0.3080591857433319,0.2861388921737671,0.4058019518852234,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4234095811843872,5
4,00:02:02,3071.0,2,2,PUSARLA V. Sindhu,2,接殺防守,0,1,2.0,8,582.0,457.0,2.0,6,805.0,343.0,,,TAI Tzu Ying,,9,0.1148406004828089,0.896004123076993,9,-0.2889966306797288,-1.3624695316672406,0,1,40,1444,0.3333333333333333,1,True,0,0.0,-1,0.1709091514348983,0.1587479263544082,0.2185150682926178,0.4518279135227203,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4374318420886993,5
5,00:02:03,3093.0,2,2,TAI Tzu Ying,2,網前球,0,1,2.0,7,805.0,343.0,2.0,1,864.0,416.0,,,TAI Tzu Ying,,9,0.904402421687544,-0.6564974145843655,9,0.1774594466542566,0.9839221534879936,0,1,40,1444,0.5,0,True,0,0.0,-1,0.0954141616821289,0.0886248648166656,0.1219913065433502,0.2941019833087921,0.3998676836490631,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7356178164482117,5
6,00:02:04,3119.0,2,2,PUSARLA V. Sindhu,2,挑球,0,0,2.0,2,864.0,416.0,1.0,4,780.0,276.0,,,TAI Tzu Ying,,8,0.9489664931420532,0.4752958755804357,9,0.3906058772563293,-0.8043602268995388,0,1,40,1444,0.6666666666666666,1,True,0,0.0,-1,0.0765660032629966,0.0711178630590438,0.097893089056015,0.2360049337148666,0.2556058764457702,0.2628121674060821,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599446177482605,5
7,00:02:05,3145.0,2,2,TAI Tzu Ying,2,切球,1,0,1.0,5,780.0,276.0,2.0,1,842.0,422.0,,,TAI Tzu Ying,,9,0.4822653391403607,-1.3536415265425508,9,0.4803022664373989,0.9260518190052895,0,1,40,1444,0.8333333333333334,0,True,0,0.0,-1,0.0515731386840343,0.0479033961892128,0.0659385845065116,0.1589676141738891,0.1721703559160232,0.1865655034780502,0.316881388425827,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5178961753845215,5
8,00:02:06,3166.0,2,2,PUSARLA V. Sindhu,3,挑球,0,0,2.0,2,842.0,422.0,2.0,10,529.0,259.0,出界,對手出界,TAI Tzu Ying,,9,0.9423979338119938,0.7493237307160593,9,0.5734495089284974,-1.325180279665634,0,1,40,1444,1.0,1,True,0,0.0,-1,0.0458553582429885,0.0425924696028232,0.0586281456053257,0.1413432955741882,0.1530822664499282,0.1658814698457718,0.2164443284273147,0.1761727482080459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4401618540287018,5
1,00:02:23,3578.0,2,3,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,538.0,450.0,,,TAI Tzu Ying,,9,0.076085161283341,-0.687903340866067,9,-0.6260780058549206,1.0827094264073605,0,1,40,1445,0.0,0,True,0,-1.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4861675500869751,6
2,00:02:23,3594.0,2,3,PUSARLA V. Sindhu,2,推撲球,0,1,2.0,8,538.0,450.0,1.0,6,784.0,318.0,,,TAI Tzu Ying,,9,-0.3417080934968766,0.7491697414641608,9,-0.1409669783646852,-0.904679751308317,0,1,40,1445,0.0,1,True,0,-1.0,-2,0.4861943125724792,0.5138056874275208,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2706833183765411,6
3,00:02:24,3605.0,2,3,TAI Tzu Ying,2,接殺防守,0,1,1.0,7,784.0,318.0,2.0,1,827.0,443.0,,,TAI Tzu Ying,,9,-0.0596548095987907,-0.9052747242049928,9,-0.0734168709112151,0.8148289398336347,0,1,40,1445,0.25,0,True,0,-1.0,-2,0.2651971876621246,0.3220832645893097,0.4127195477485657,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3693466782569885,6
4,00:02:25,3625.0,2,3,PUSARLA V. Sindhu,2,網前球,0,0,2.0,2,827.0,443.0,2.0,2,844.0,369.0,,,TAI Tzu Ying,,9,0.8766432973440802,0.7070170440699387,9,0.3901310740036288,-0.791512029442386,0,1,40,1445,0.5,1,True,0,-1.0,-2,0.1914855539798736,0.2325601130723953,0.2554326057434082,0.3205217123031616,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4206915497779846,6
5,00:02:25,3646.0,2,3,TAI Tzu Ying,2,挑球,0,1,2.0,3,844.0,369.0,1.0,6,446.0,545.0,,,TAI Tzu Ying,,8,0.9516477724544444,-0.427806878620955,9,0.46423763093676,0.8362880066453536,0,1,40,1445,0.5,0,True,0,-1.0,-2,0.1111714243888855,0.1350182294845581,0.1482973992824554,0.2126834094524383,0.392829567193985,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692179262638092,6
6,00:02:26,3674.0,2,3,PUSARLA V. Sindhu,2,殺球,1,0,1.0,7,446.0,545.0,2.0,8,516.0,317.0,,,TAI Tzu Ying,,9,-0.1171531918231418,1.2951250248975932,9,-0.049531950957035,-0.6995273251662208,0,1,40,1445,0.75,1,True,0,-1.0,-2,0.0878023132681846,0.1066363230347633,0.1171241030097007,0.1679756641387939,0.2728186547756195,0.2476429790258407,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6334842443466187,6
7,00:02:27,3691.0,2,3,TAI Tzu Ying,3,接殺防守,0,0,2.0,9,516.0,317.0,2.0,2,481.0,406.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,-0.4877664596906529,-1.0224972683029712,9,-0.3685614588717271,1.346584181250318,0,1,40,1445,1.0,0,True,0,-1.0,-2,0.0678264871239662,0.0823756009340286,0.0904773101210594,0.129759669303894,0.210749939084053,0.194420039653778,0.2243909239768982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5585262179374695,6
1,00:02:42,4060.0,2,4,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,1,867.0,447.0,,,TAI Tzu Ying,,9,-0.0971885396336451,-0.762409871439821,9,0.6618892696276348,1.028026383221978,0,1,40,1446,0.0,0,True,0,-2.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5248139500617981,7
2,00:02:43,4079.0,2,4,PUSARLA V. Sindhu,2,挑球,0,0,2.0,2,867.0,447.0,1.0,9,525.0,271.0,,,TAI Tzu Ying,,8,0.877200429378308,0.6550124883725458,9,0.1028990763755072,-0.8670861699703162,0,1,40,1446,0.1666666666666666,1,True,0,-2.0,-3,0.5212748646736145,0.4787251949310303,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4259796142578125,7
3,00:02:44,4110.0,2,4,TAI Tzu Ying,2,長球,0,0,1.0,10,525.0,271.0,1.0,6,461.0,541.0,,,TAI Tzu Ying,,10,-0.5796742616644944,-1.5245541635845783,9,0.2314276043311895,0.9195793355060856,0,1,40,1446,0.3333333333333333,0,True,0,-2.0,-3,0.3135029375553131,0.2848097681999206,0.4016873240470886,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5138673782348633,7
4,00:02:45,4141.0,2,4,PUSARLA V. Sindhu,2,切球,1,0,1.0,7,461.0,541.0,2.0,5,457.0,322.0,,,TAI Tzu Ying,,9,-0.6298020798335361,1.362312023774764,9,-0.176068123666023,-0.9441679055726788,0,1,40,1446,0.5,1,True,0,-2.0,-3,0.2026747912168502,0.184125080704689,0.2465178221464157,0.3666823208332062,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6473169922828674,7
5,00:02:46,4158.0,2,4,TAI Tzu Ying,2,網前球,0,0,2.0,6,457.0,322.0,2.0,2,406.0,422.0,,,TAI Tzu Ying,,6,-0.9270779300420048,-0.8465321646541044,9,-0.5266400903201058,1.4036070521044586,0,1,40,1446,0.6666666666666666,0,True,0,-2.0,-3,0.1284048557281494,0.1166526675224304,0.1561816483736038,0.2416817247867584,0.3570791482925415,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7740558981895447,7
6,00:02:47,4182.0,2,4,PUSARLA V. Sindhu,2,挑球,0,1,2.0,3,406.0,422.0,1.0,4,781.0,277.0,,,TAI Tzu Ying,,3,-1.0874035227979677,0.6239669182065093,9,-0.3773668403561597,-0.8897859744183636,0,1,40,1446,0.8333333333333334,1,True,0,-2.0,-3,0.0819373950362205,0.0744381174445152,0.0996622443199157,0.1542213410139084,0.2274135798215866,0.3623273968696594,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5535920858383179,7
7,00:02:48,4211.0,2,4,TAI Tzu Ying,3,切球,1,0,1.0,5,781.0,277.0,2.0,2,405.0,453.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,0.3109600197580541,-1.3523505469779291,9,0.0036370869628659,0.9451844496704276,0,1,40,1446,1.0,0,True,0,-2.0,-3,0.0491238944232463,0.0446278564631938,0.0597504712641239,0.0924602672457695,0.1363411843776703,0.2390772849321365,0.378618985414505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5103731751441956,7
1,00:03:05,4642.0,2,5,TAI Tzu Ying,1,發長球,0,1,2.0,8,,,1.0,8,595.0,541.0,,,PUSARLA V. Sindhu,,9,0.0759899393620277,-0.7892315340186421,9,-0.5619166213123613,1.0513836770678395,0,1,40,1447,0.0,0,True,1,-3.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6087042093276978,8
2,00:03:06,4667.0,2,5,PUSARLA V. Sindhu,2,殺球,0,0,1.0,9,595.0,541.0,1.0,8,699.0,320.0,,,PUSARLA V. Sindhu,,9,-0.6038334771333935,1.2837561838373837,9,-0.1803773422932824,-0.86501889325969,0,1,40,1447,0.0909090909090909,1,True,1,-3.0,-4,0.558951199054718,0.4410487711429596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5933907628059387,8
3,00:03:07,4680.0,2,5,TAI Tzu Ying,2,接殺防守,0,1,1.0,9,699.0,320.0,2.0,1,885.0,456.0,,,PUSARLA V. Sindhu,,9,-0.1126310437361536,-0.8524705475244515,9,-0.331739569702126,1.3036395506166076,0,1,40,1447,0.1818181818181818,0,True,1,-3.0,-4,0.285338282585144,0.2577550411224365,0.456906646490097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7243008017539978,8
4,00:03:08,4702.0,2,5,PUSARLA V. Sindhu,2,網前球,0,0,2.0,2,885.0,456.0,2.0,2,835.0,353.0,,,PUSARLA V. Sindhu,,9,0.8831328451105295,0.6983628604417648,9,0.3202592771316629,-0.9212645324892612,0,1,40,1447,0.2727272727272727,1,True,1,-3.0,-4,0.1983823776245117,0.1792050451040268,0.2959151268005371,0.3264974951744079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735783040523529,8
5,00:03:08,4724.0,2,5,TAI Tzu Ying,2,推撲球,0,1,2.0,3,835.0,353.0,2.0,3,941.0,581.0,,,PUSARLA V. Sindhu,,8,0.8035800990623301,-0.4150613831159164,9,0.6573187105927034,0.9006465825169805,0,1,40,1447,0.2727272727272727,0,True,1,-3.0,-4,0.1166226789355278,0.1053489446640014,0.1739590913057327,0.2241633236408233,0.3799059689044952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869841992855072,8
6,00:03:10,4750.0,2,5,PUSARLA V. Sindhu,2,接殺防守,0,0,2.0,4,941.0,581.0,1.0,6,825.0,307.0,,,PUSARLA V. Sindhu,,9,0.8238429809006189,1.4909787077727288,9,0.6308156141335035,-0.7932592695577508,0,1,40,1447,0.4545454545454545,1,True,1,-3.0,-4,0.087380513548851,0.0789335593581199,0.1303402930498123,0.1679562330245971,0.2679978907108307,0.267391562461853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7980414032936096,8
