ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
5,00:07:28,13462.0,0,1,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,0,2.0,8,658.0,572.0,1.0,8,741.0,351.0,,,Busanan ONGBAMRUNGPHAN,,8,0.5413890278386742,1.192515997790003,8,0.0318077295983847,-1.054370062661366,0,1,58,2974,0.4444444444444444,0,True,0,-1.0,-1
6,00:07:29,13478.0,0,1,Mia BLICHFELDT,2,殺球,1,0,1.0,8,741.0,351.0,2.0,8,555.0,548.0,,,Busanan ONGBAMRUNGPHAN,,8,-0.0578248372598406,-0.8236823683120704,8,0.3970726164425172,1.0931790757839923,0,1,58,2974,0.5555555555555556,1,True,0,-1.0,-1
7,00:07:29,13488.0,0,1,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,1,2.0,8,555.0,548.0,2.0,1,457.0,416.0,,,Busanan ONGBAMRUNGPHAN,,8,0.4477323273988753,1.1240740410803898,8,0.0165758576977255,-0.9502439246314236,0,1,58,2974,0.5555555555555556,0,True,0,-1.0,-1
8,00:07:30,13522.0,0,1,Mia BLICHFELDT,2,網前球,0,0,2.0,1,457.0,416.0,2.0,2,439.0,463.0,,,Busanan ONGBAMRUNGPHAN,,7,-0.8404338217807266,-0.1244568507671669,8,-0.1006798732739129,1.013080719309744,0,1,58,2974,0.6666666666666666,1,True,0,-1.0,-1
9,00:07:31,13547.0,0,1,Busanan ONGBAMRUNGPHAN,2,挑球,0,1,2.0,2,439.0,463.0,2.0,4,786.0,308.0,,,Busanan ONGBAMRUNGPHAN,,7,-0.838628116248166,0.4391339921952302,8,-0.5120153412464761,-0.5825629943491597,0,1,58,2974,0.7777777777777778,0,True,0,-1.0,-1
10,00:07:33,13594.0,0,1,Mia BLICHFELDT,3,平球,0,1,2.0,4,786.0,308.0,2.0,10,904.0,397.0,未過網,對手未過網,Busanan ONGBAMRUNGPHAN,,9,0.923567615752221,-1.433866975507076,8,0.2062218870470155,1.0223160342001172,0,1,58,2974,1.0,1,True,0,-1.0,-1
1,00:08:20,15007.0,0,3,Busanan ONGBAMRUNGPHAN,1,發長球,0,0,2.0,7,,,1.0,4,787.0,318.0,,,Busanan ONGBAMRUNGPHAN,,8,-0.1772500153398711,1.0206075616080426,8,0.7528097874529215,-1.0901379616578415,0,1,58,2976,0.0,0,True,0,-3.0,-2
2,00:08:22,15071.0,0,3,Mia BLICHFELDT,2,殺球,1,0,1.0,4,787.0,318.0,2.0,8,792.0,571.0,,,Busanan ONGBAMRUNGPHAN,,6,1.128311923221742,-1.3476596460683574,8,0.3406321359118316,1.1766341390115862,0,1,58,2976,0.3333333333333333,1,True,0,-3.0,-2
3,00:08:22,15089.0,0,3,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,0,2.0,8,792.0,571.0,1.0,6,787.0,349.0,,,Busanan ONGBAMRUNGPHAN,,8,0.4205211251055093,1.191987151784022,8,0.9049596112941376,-1.3208882645811924,0,1,58,2976,0.3333333333333333,0,True,0,-3.0,-2
4,00:08:23,15106.0,0,3,Mia BLICHFELDT,2,殺球,1,0,1.0,6,787.0,349.0,2.0,8,633.0,558.0,,,Busanan ONGBAMRUNGPHAN,,8,0.0922965570880755,-0.9756632185118908,8,0.4297283949148652,1.4164835031542615,0,1,58,2976,0.5,1,True,0,-3.0,-2
5,00:08:23,15118.0,0,3,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,1,2.0,8,633.0,558.0,2.0,2,806.0,407.0,,,Busanan ONGBAMRUNGPHAN,,8,0.4280525079108971,1.1619487436122604,8,0.0686814923991626,-0.8105092671948896,0,1,58,2976,0.5,0,True,0,-3.0,-2
6,00:08:24,15146.0,0,3,Mia BLICHFELDT,2,推撲球,0,1,2.0,2,806.0,407.0,1.0,5,831.0,588.0,,,Busanan ONGBAMRUNGPHAN,,7,0.823704391143204,-0.4588415454696131,8,0.3084191531582436,0.975307377654876,0,1,58,2976,0.6666666666666666,1,True,0,-3.0,-2
7,00:08:25,15165.0,0,3,Busanan ONGBAMRUNGPHAN,2,切球,0,0,1.0,5,831.0,588.0,1.0,2,801.0,402.0,,,Busanan ONGBAMRUNGPHAN,,8,0.6123377715197048,1.2374413119631196,8,0.5630670395974756,-0.8707124837747617,0,1,58,2976,0.8333333333333334,0,True,0,-3.0,-2
8,00:08:26,15185.0,0,3,Mia BLICHFELDT,3,推撲球,0,1,1.0,2,801.0,402.0,2.0,7,610.0,419.0,掛網,對手掛網,Busanan ONGBAMRUNGPHAN,,7,0.8882562943525866,-0.2561153067202181,8,0.6866629406380097,1.2377649447389942,0,1,58,2976,1.0,1,True,0,-3.0,-2
1,00:08:51,15932.0,0,4,Busanan ONGBAMRUNGPHAN,1,發長球,0,0,2.0,7,,,1.0,3,519.0,313.0,,,Mia BLICHFELDT,,8,0.2590408711660771,1.030400457729579,8,-0.3231259186909815,-1.1494951724056215,0,1,58,2977,0.0,0,True,1,-4.0,-3
2,00:08:53,15999.0,0,4,Mia BLICHFELDT,2,長球,0,0,1.0,3,519.0,313.0,1.0,9,507.0,621.0,,,Mia BLICHFELDT,,5,-0.9536955151604484,-1.2756474739343318,8,2.967014229890227e-05,1.1144567254573314,0,1,58,2977,0.1538461538461538,1,True,1,-4.0,-3
3,00:08:54,16043.0,0,4,Busanan ONGBAMRUNGPHAN,2,殺球,0,0,1.0,9,507.0,621.0,2.0,6,794.0,344.0,,,Mia BLICHFELDT,,9,-0.4963953407287745,1.6031026452599484,8,-0.1812324548303854,-1.016165279358111,0,1,58,2977,0.2307692307692307,0,True,1,-4.0,-3
4,00:08:55,16061.0,0,4,Mia BLICHFELDT,2,接殺防守,0,1,2.0,6,794.0,344.0,2.0,1,820.0,491.0,,,Mia BLICHFELDT,,8,-0.3403014891796898,-0.8126860760244314,9,-0.4791331278611226,1.6163698207307595,0,1,58,2977,0.3076923076923077,1,True,1,-4.0,-3
5,00:08:56,16092.0,0,4,Busanan ONGBAMRUNGPHAN,2,挑球,0,0,2.0,1,820.0,491.0,1.0,3,511.0,317.0,,,Mia BLICHFELDT,,8,0.7443024555877692,0.7724458363927654,8,0.2291986575364599,-1.0008979500497344,0,1,58,2977,0.3846153846153846,0,True,1,-4.0,-3
6,00:08:57,16127.0,0,4,Mia BLICHFELDT,2,切球,0,0,1.0,3,511.0,317.0,2.0,1,805.0,486.0,,,Mia BLICHFELDT,,9,-0.5693930365817572,-1.3853371214411248,8,0.0584952608541186,1.0684958127669646,0,1,58,2977,0.4615384615384615,1,True,1,-4.0,-3
7,00:08:58,16155.0,0,4,Busanan ONGBAMRUNGPHAN,2,網前球,0,0,2.0,1,805.0,486.0,2.0,2,843.0,412.0,,,Mia BLICHFELDT,,7,0.6762800913772117,0.6434583609968373,8,-0.1482997580232463,-1.298885833948843,0,1,58,2977,0.5384615384615384,0,True,1,-4.0,-3
8,00:08:59,16183.0,0,4,Mia BLICHFELDT,2,挑球,0,1,2.0,2,843.0,412.0,2.0,4,376.0,626.0,,,Mia BLICHFELDT,,2,1.0849580635557534,-0.4921844035896153,8,0.4406552338061076,0.8461503952918689,0,1,58,2977,0.6153846153846154,1,True,1,-4.0,-3
9,00:09:00,16229.0,0,4,Busanan ONGBAMRUNGPHAN,2,切球,0,1,2.0,4,376.0,626.0,2.0,7,744.0,405.0,,,Mia BLICHFELDT,,4,-1.0238584254193346,1.653370502407644,8,-0.2833692329207279,-0.8879217878234611,0,1,58,2977,0.6923076923076923,0,True,1,-4.0,-3
10,00:09:01,16255.0,0,4,Mia BLICHFELDT,2,網前球,0,1,2.0,7,744.0,405.0,2.0,2,432.0,476.0,,,Mia BLICHFELDT,,7,0.438177452187824,-0.4608300491886086,8,-0.2425307590201974,1.455386483017704,0,1,58,2977,0.7692307692307693,1,True,1,-4.0,-3
11,00:09:02,16288.0,0,4,Busanan ONGBAMRUNGPHAN,2,網前球,0,1,2.0,2,432.0,476.0,2.0,1,471.0,413.0,,,Mia BLICHFELDT,,2,-1.002906442076136,0.5917318475271559,8,-0.3031146752333674,-0.8124881494881526,0,1,58,2977,0.8461538461538461,0,True,1,-4.0,-3
12,00:09:03,16313.0,0,4,Mia BLICHFELDT,2,推撲球,0,0,2.0,1,471.0,413.0,1.0,8,519.0,547.0,,,Mia BLICHFELDT,,1,-1.0646196253973004,-0.2660008658684765,8,-0.6726287942476336,0.7743890512776824,0,1,58,2977,0.9230769230769232,1,True,1,-4.0,-3
13,00:09:04,16326.0,0,4,Busanan ONGBAMRUNGPHAN,3,切球,1,0,1.0,8,519.0,547.0,2.0,8,663.0,599.0,未過網,對手未過網,Mia BLICHFELDT,,8,-0.3856003926723643,0.8834700469250176,1,-1.1323844468663162,-0.4574177284961512,0,1,58,2977,1.0,0,True,1,-4.0,-3
1,00:09:24,16931.0,1,4,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,7,565.0,496.0,,,Mia BLICHFELDT,,8,0.1708584515141014,-0.6990423416317141,8,-0.6714120708840484,1.2096032230208895,0,1,58,2978,0.0,1,True,1,-3.0,1
2,00:09:25,16957.0,1,4,Busanan ONGBAMRUNGPHAN,2,網前球,0,1,2.0,7,565.0,496.0,2.0,1,459.0,394.0,,,Mia BLICHFELDT,,8,-0.4019605251243848,0.8091292755309265,8,-0.0800212736431224,-0.811300736543684,0,1,58,2978,0.25,0,True,1,-3.0,1
3,00:09:26,16991.0,1,4,Mia BLICHFELDT,2,挑球,0,0,2.0,1,459.0,394.0,1.0,4,382.0,620.0,,,Mia BLICHFELDT,,5,-1.032343993135825,-0.573445570483182,8,-0.0606033384076676,0.9012339493840056,0,1,58,2978,0.5,1,True,1,-3.0,1
4,00:09:27,17023.0,1,4,Busanan ONGBAMRUNGPHAN,2,長球,0,1,1.0,4,382.0,620.0,1.0,3,492.0,318.0,,,Mia BLICHFELDT,,4,-0.957192295624606,1.5612566503663292,8,-0.4145890721558646,-0.9654655282316013,0,1,58,2978,0.75,0,True,1,-3.0,1
5,00:09:28,17056.0,1,4,Mia BLICHFELDT,2,殺球,0,0,1.0,3,492.0,318.0,2.0,8,490.0,552.0,,,Mia BLICHFELDT,,5,-0.913648120411598,-1.3450110745598431,8,-0.0745024586966267,1.197299932174899,0,1,58,2978,1.0,1,True,1,-3.0,1
6,00:09:28,17069.0,1,4,Busanan ONGBAMRUNGPHAN,3,接殺防守,0,1,2.0,8,490.0,552.0,2.0,1,811.0,497.0,未過網,對手未過網,Mia BLICHFELDT,,8,0.2272778464489461,1.1077991181140667,3,-1.3862878748199174,-1.5044803344315891,0,1,58,2978,1.0,0,True,1,-3.0,1
1,00:10:11,18331.0,3,4,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,7,595.0,497.0,,,Busanan ONGBAMRUNGPHAN,,8,0.1500947226616385,-0.7851840647255882,8,-0.7239102457310057,1.2019255502494908,0,1,58,2980,0.0,1,True,0,-1.0,2
2,00:10:11,18352.0,3,4,Busanan ONGBAMRUNGPHAN,2,挑球,0,0,2.0,7,595.0,497.0,1.0,4,768.0,313.0,,,Busanan ONGBAMRUNGPHAN,,8,-0.5612896744734525,0.71551214729809,8,-0.1508024355613461,-1.0160003732420293,0,1,58,2980,0.0,0,True,0,-1.0,2
3,00:10:12,18381.0,3,4,Mia BLICHFELDT,2,長球,1,0,1.0,4,768.0,313.0,1.0,3,888.0,628.0,,,Busanan ONGBAMRUNGPHAN,,8,0.1897112826742064,-1.338862173670826,8,0.0996025897049605,1.060915202170321,0,1,58,2980,0.2,1,True,0,-1.0,2
4,00:10:13,18414.0,3,4,Busanan ONGBAMRUNGPHAN,2,長球,0,0,1.0,3,888.0,628.0,1.0,4,777.0,318.0,,,Busanan ONGBAMRUNGPHAN,,3,1.060157723378966,1.549598639670452,8,0.1944778734026436,-1.1736292157300503,0,1,58,2980,0.4,0,True,0,-1.0,2
5,00:10:14,18446.0,3,4,Mia BLICHFELDT,2,殺球,1,0,1.0,4,777.0,318.0,2.0,5,816.0,544.0,,,Busanan ONGBAMRUNGPHAN,,8,0.7324723317602865,-1.225079052055515,8,0.4444369986474168,1.360038594954622,0,1,58,2980,0.6,1,True,0,-1.0,2
6,00:10:15,18466.0,3,4,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,0,2.0,5,816.0,544.0,2.0,2,832.0,408.0,,,Busanan ONGBAMRUNGPHAN,,8,0.3562004251112287,1.0929983335951228,9,0.6629693740203846,-1.464032763201588,0,1,58,2980,0.8,0,True,0,-1.0,2
7,00:10:16,18494.0,3,4,Mia BLICHFELDT,3,挑球,0,1,2.0,2,832.0,408.0,2.0,10,424.0,664.0,出界,對手出界,Busanan ONGBAMRUNGPHAN,,2,1.1163253174293932,-0.457332240304706,8,0.3979064885175787,1.0777450117937288,0,1,58,2980,1.0,1,True,0,-1.0,2
1,00:17:22,31282.0,11,8,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,7,589.0,499.0,,,Busanan ONGBAMRUNGPHAN,,8,0.1790800506757859,-0.7479536219582142,8,-0.704626669439684,1.111348324733326,0,1,58,2992,0.0,1,True,0,3.0,-1
2,00:17:23,31304.0,11,8,Busanan ONGBAMRUNGPHAN,3,挑球,0,0,2.0,7,589.0,499.0,2.0,10,833.0,309.0,對手落地致勝,落地致勝,Busanan ONGBAMRUNGPHAN,,8,-0.5551326040979483,0.7155404626106877,8,-0.1855759626587494,-0.8747194008730285,0,1,58,2992,1.0,0,True,0,3.0,-1
1,00:18:17,32932.0,12,10,Busanan ONGBAMRUNGPHAN,1,發短球,0,0,2.0,7,,,1.0,3,521.0,314.0,,,Mia BLICHFELDT,,8,0.2671315070517527,0.9671493831496972,8,-0.3057799839592291,-1.0959142757901337,0,1,58,2995,0.0,0,True,1,2.0,-2
2,00:18:19,32990.0,12,10,Mia BLICHFELDT,2,殺球,0,0,1.0,3,521.0,314.0,2.0,8,498.0,551.0,,,Mia BLICHFELDT,,9,-0.7402448567320238,-1.443217289484518,8,0.0233011141631458,1.1526115628440312,0,1,58,2995,0.6666666666666666,1,True,1,2.0,-2
3,00:18:20,33004.0,12,10,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,1,2.0,8,498.0,551.0,1.0,8,520.0,363.0,,,Mia BLICHFELDT,,8,0.1746651693519011,1.1152270826962962,8,-0.6996935975672663,-1.3298201926803763,0,1,58,2995,1.0,0,True,1,2.0,-2
4,00:18:20,33020.0,12,10,Mia BLICHFELDT,3,殺球,0,0,1.0,8,520.0,363.0,2.0,7,563.0,416.0,對手落地致勝,落地致勝,Mia BLICHFELDT,,8,-0.6134385187262512,-0.8896903783657116,8,0.0117507882417306,1.175192814154118,0,1,58,2995,1.0,1,True,1,2.0,-2
1,00:19:08,34463.0,14,10,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,1,817.0,494.0,,,Busanan ONGBAMRUNGPHAN,,8,-0.2119089810022515,-0.7377310427829619,8,0.6227641716999078,1.1172037501653662,0,1,58,2997,0.0,1,True,0,4.0,1
2,00:19:09,34486.0,14,10,Busanan ONGBAMRUNGPHAN,2,推撲球,0,0,2.0,1,817.0,494.0,2.0,3,493.0,315.0,,,Busanan ONGBAMRUNGPHAN,,8,0.6931145718530639,0.7974129355092892,8,-0.1033748917100207,-0.8869573348942916,0,1,58,2997,0.1666666666666666,0,True,0,4.0,1
3,00:19:10,34521.0,14,10,Mia BLICHFELDT,2,長球,0,0,2.0,3,493.0,315.0,1.0,6,430.0,608.0,,,Busanan ONGBAMRUNGPHAN,,9,-0.7776751456314729,-1.414879332952631,8,0.0772695462890585,0.918076147923212,0,1,58,2997,0.3333333333333333,1,True,0,4.0,1
4,00:19:11,34556.0,14,10,Busanan ONGBAMRUNGPHAN,2,長球,0,0,1.0,6,430.0,608.0,1.0,4,796.0,315.0,,,Busanan ONGBAMRUNGPHAN,,8,-0.6948195713818905,1.418682948449438,8,-0.2018147386117978,-0.925737033368982,0,1,58,2997,0.5,0,True,0,4.0,1
5,00:19:13,34592.0,14,10,Mia BLICHFELDT,2,長球,0,1,1.0,4,796.0,315.0,1.0,5,854.0,587.0,,,Busanan ONGBAMRUNGPHAN,,8,0.7780654296479813,-1.3076474245461582,8,-0.0455251178759709,1.219765082430077,0,1,58,2997,0.8333333333333334,1,True,0,4.0,1
6,00:19:14,34624.0,14,10,Busanan ONGBAMRUNGPHAN,3,殺球,0,0,1.0,5,854.0,587.0,2.0,1,444.0,395.0,對手落地致勝,落地致勝,Busanan ONGBAMRUNGPHAN,,5,0.9686717577807744,1.4257791289178374,8,-0.2716863725556847,-0.9906004777093672,0,1,58,2997,1.0,0,True,0,4.0,1
1,00:21:24,38528.0,17,11,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,7,582.0,497.0,,,Mia BLICHFELDT,,8,0.1629242930548699,-0.6627234863738624,8,-0.6456386907559372,1.1192548864964458,0,1,58,3001,0.0,1,True,1,6.0,-1
2,00:21:25,38551.0,17,11,Busanan ONGBAMRUNGPHAN,2,挑球,0,0,2.0,7,582.0,497.0,1.0,4,782.0,318.0,,,Mia BLICHFELDT,,8,-0.5626482626363548,0.6983602918830188,8,-0.1246361853738005,-0.8115381990743007,0,1,58,3001,0.25,0,True,1,6.0,-1
3,00:21:26,38584.0,17,11,Mia BLICHFELDT,2,殺球,1,0,1.0,4,782.0,318.0,2.0,5,859.0,562.0,,,Mia BLICHFELDT,,8,0.181594230545972,-1.3249147093822258,8,0.1462533548482772,1.076630329537314,0,1,58,3001,0.5,1,True,1,6.0,-1
4,00:21:26,38598.0,17,11,Busanan ONGBAMRUNGPHAN,2,接殺防守,0,0,2.0,5,859.0,562.0,2.0,2,819.0,407.0,,,Mia BLICHFELDT,,8,0.7469766606725654,1.208350874658515,8,0.6009670444586086,-1.3646756377063216,0,1,58,3001,0.5,0,True,1,6.0,-1
5,00:21:27,38626.0,17,11,Mia BLICHFELDT,2,推撲球,0,1,2.0,2,819.0,407.0,1.0,4,409.0,624.0,,,Mia BLICHFELDT,,2,0.9891761973038654,-0.4695207398171248,8,0.5349206469474195,1.124458333313165,0,1,58,3001,0.75,1,True,1,6.0,-1
6,00:21:28,38661.0,17,11,Busanan ONGBAMRUNGPHAN,3,切球,0,1,1.0,4,409.0,624.0,2.0,10,863.0,394.0,出界,對手出界,Mia BLICHFELDT,,9,-0.6452834859828773,1.5759255204374838,8,-0.0772662643096365,-1.2570038222353883,0,1,58,3001,1.0,0,True,1,6.0,-1
1,00:22:49,41093.0,19,12,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,7,577.0,495.0,,,Mia BLICHFELDT,,8,0.1558007844780362,-0.6748475858617269,8,-0.6455915781460394,1.179825427942389,0,1,58,3004,0.0,1,True,1,7.0,1
2,00:22:50,41116.0,19,12,Busanan ONGBAMRUNGPHAN,2,推撲球,0,0,2.0,7,577.0,495.0,1.0,5,470.0,350.0,,,Mia BLICHFELDT,,8,-0.5578273126701616,0.6811567036587078,8,-0.1558700736102649,-0.8872386166924325,0,1,58,3004,0.3333333333333333,0,True,1,7.0,1
3,00:22:51,41131.0,19,12,Mia BLICHFELDT,2,接殺防守,0,0,1.0,5,470.0,350.0,1.0,4,385.0,623.0,,,Mia BLICHFELDT,,8,-0.2659291700730336,-0.8122902299178772,8,-0.4710855622815648,0.7753102507432086,0,1,58,3004,0.6666666666666666,1,True,1,7.0,1
4,00:22:52,41164.0,19,12,Busanan ONGBAMRUNGPHAN,3,長球,1,0,1.0,4,385.0,623.0,2.0,10,427.0,315.0,出界,對手出界,Mia BLICHFELDT,,8,-0.7599922319430087,1.432361848626141,8,-0.6659590489153102,-0.889971795986075,0,1,58,3004,1.0,0,True,1,7.0,1
1,00:26:04,46926.0,0,0,Mia BLICHFELDT,1,發短球,0,1,2.0,7,,,2.0,5,454.0,386.0,,,Busanan ONGBAMRUNGPHAN,,8,0.2471764042176361,0.8452721627875727,8,-0.5735688086347516,-1.084099280764348,0,2,58,3007,0.0,1,True,0,0.0,0
