ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,win_prob,rally
7,00:00:30,903.0,1,0,CHEN Yufei,2,挑球,0,1,2.0,7,804.0,492.0,1.0,6,396.0,664.0,,,TAI Tzu Ying,,8,0.8802777406397899,-0.3572369793129605,8,0.6003412042729227,0.63383536672697,0,1,26,292,0.5,0,True,1,-1.0,-1,0.0615007653832435,0.0268681105226278,0.0902042463421821,0.0722771063446998,0.1504207104444503,0.1507378220558166,0.4479911923408508,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7478939890861511,2
8,00:00:31,940.0,1,0,TAI Tzu Ying,2,長球,1,0,1.0,7,396.0,664.0,1.0,4,777.0,427.0,,,TAI Tzu Ying,,9,-0.1533787628043252,1.319584828670979,9,0.0453334825560346,-0.7178733252327435,0,1,26,292,0.5833333333333334,1,True,1,-1.0,-1,0.0711724087595939,0.0310933981090784,0.1043898090720176,0.0836434438824653,0.1740759462118148,0.1744429320096969,0.2191382795572281,0.142043799161911,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5482861995697021,2
9,00:00:32,977.0,1,0,CHEN Yufei,2,殺球,1,0,1.0,5,777.0,427.0,2.0,2,391.0,590.0,,,TAI Tzu Ying,,9,0.6239111566818166,-1.277724849548341,9,-0.0464324413831338,1.1516563065408505,0,1,26,292,0.6666666666666666,0,True,1,-1.0,-1,0.0497290752828121,0.0217253603041172,0.0729385092854499,0.0584427490830421,0.1216291040182113,0.1218855157494545,0.1531147360801696,0.1028278917074203,0.2977069914340973,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588049054145813,2
10,00:00:33,994.0,1,0,TAI Tzu Ying,2,接殺防守,0,1,2.0,3,391.0,590.0,2.0,5,472.0,477.0,,,TAI Tzu Ying,,9,0.0628082221018107,1.0409122735445315,5,1.0188042669376327,-1.5669429583963286,0,1,26,292,0.75,1,True,1,-1.0,-1,0.048555664718151,0.0212127268314361,0.0712174475193023,0.0570637285709381,0.1187591254711151,0.1190094947814941,0.1495018154382705,0.1004015579819679,0.0846684724092483,0.2296099811792373,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3798028528690338,2
11,00:00:34,1025.0,1,0,CHEN Yufei,2,推撲球,0,0,2.0,6,472.0,477.0,1.0,5,777.0,679.0,,,TAI Tzu Ying,,9,-0.7721263745359007,-0.8346402578567576,9,-0.8233613407891228,0.7877498031446564,0,1,26,292,0.8333333333333334,0,True,1,-1.0,-1,0.0241957977414131,0.0105705261230468,0.0354884006083011,0.0284354537725448,0.0591789297759532,0.0593036897480487,0.0744983404874801,0.0500311553478241,0.0421911887824535,0.1176366806030273,0.4984698891639709,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5068786144256592,2
12,00:00:35,1063.0,1,0,TAI Tzu Ying,2,切球,0,0,1.0,6,777.0,679.0,2.0,8,734.0,489.0,,,TAI Tzu Ying,,10,0.6318021682339757,1.5267389686198751,9,0.0267745461376671,-0.896701018569137,0,1,26,292,0.9166666666666666,1,True,1,-1.0,-1,0.0289926677942276,0.0126661555841565,0.042524054646492,0.0340728498995304,0.0709112808108329,0.0710607767105102,0.089267797768116,0.0599499382078647,0.0505556911230087,0.1409584134817123,0.2025188952684402,0.196521520614624,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3114407062530517,2
13,00:00:36,1089.0,1,0,CHEN Yufei,3,網前球,0,1,2.0,9,734.0,489.0,2.0,1,465.0,525.0,掛網,對手掛網,TAI Tzu Ying,,9,0.4405482205643027,-0.6609062431972376,9,0.3273536403625505,0.9444652997283416,0,1,26,292,1.0,0,True,1,-1.0,-1,0.0192428231239318,0.0084066977724432,0.028223792091012,0.022614611312747,0.0470647737383842,0.0471639931201934,0.0592482350766658,0.039789579808712,0.0335544943809509,0.0935559868812561,0.1344145238399505,0.1421048045158386,0.3246157169342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6556348204612732,2
1,00:00:49,1476.0,1,1,TAI Tzu Ying,1,發長球,0,1,2.0,8,,,1.0,9,684.0,432.0,,,TAI Tzu Ying,,9,-0.061801533213803,0.7615836189704973,9,0.63064571292815,-1.0837686517124394,0,1,26,293,0.0,1,True,1,0.0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1258391439914703,3
2,00:00:50,1509.0,1,1,CHEN Yufei,2,長球,0,0,1.0,10,684.0,432.0,1.0,6,410.0,667.0,,,TAI Tzu Ying,,9,0.4377800208226775,-1.3610053661952872,9,0.2390697991946763,0.926097884483091,0,1,26,293,0.5,0,True,1,0.0,1,0.42307248711586,0.5769275426864624,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6492846608161926,3
3,00:00:51,1547.0,1,1,TAI Tzu Ying,3,長球,1,0,1.0,7,410.0,667.0,2.0,4,768.0,422.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,-0.6928471430623188,1.2025397716109534,9,-0.3157287044504028,-1.0510610753617575,0,1,26,293,1.0,1,True,1,0.0,1,0.5721079111099243,0.2835533618927002,0.1443387567996978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2435217052698135,3
1,00:01:13,2214.0,1,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,8,513.0,489.0,,,TAI Tzu Ying,,9,0.2175966353000456,0.8290456231803583,9,-0.611943604402756,-1.1303175652982091,0,1,26,294,0.0,1,True,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.1585015803575515,4
2,00:01:14,2238.0,1,2,CHEN Yufei,2,網前球,0,0,2.0,9,513.0,489.0,2.0,7,588.0,552.0,,,TAI Tzu Ying,,9,-0.7074479001329248,-0.6868216798441521,9,0.1075815665907294,0.7400726998839122,0,1,26,294,0.0357142857142857,0,True,1,1.0,2,0.4497085511684418,0.5502914190292358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.6334956884384155,4
3,00:01:15,2262.0,1,2,TAI Tzu Ying,2,挑球,0,0,2.0,8,588.0,552.0,1.0,3,530.0,424.0,,,TAI Tzu Ying,,8,-0.2936868008132797,0.3593382628203792,9,-0.3504122682106414,-0.6877420036044004,0,1,26,294,0.0714285714285714,1,True,1,1.0,2,0.5228445529937744,0.3099290132522583,0.1672263741493225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3164736330509186,4
4,00:01:16,2305.0,1,2,CHEN Yufei,2,殺球,0,0,1.0,4,530.0,424.0,2.0,6,357.0,604.0,,,TAI Tzu Ying,,10,-0.5628521821283372,-1.480610647352994,9,-0.0077476035353762,0.811104762063632,0,1,26,294,0.1071428571428571,0,True,1,1.0,2,0.3961220681667328,0.2348111271858215,0.1262580156326294,0.2428087592124939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4472610354423523,4
5,00:01:17,2325.0,1,2,TAI Tzu Ying,2,接殺防守,0,1,2.0,7,357.0,604.0,1.0,3,460.0,424.0,,,TAI Tzu Ying,,7,-0.9876733813155648,0.8190605230605043,10,-0.4203696104138825,-1.411825469551142,0,1,26,294,0.1428571428571428,1,True,1,1.0,2,0.3312666416168213,0.196366474032402,0.1055863127112388,0.099024161696434,0.2677564024925232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.246770903468132,4
6,00:01:18,2349.0,1,2,CHEN Yufei,2,切球,0,0,1.0,4,460.0,424.0,2.0,2,396.0,561.0,,,TAI Tzu Ying,,9,-0.669498394385566,-1.2441437296469935,9,-0.4791168436116857,0.8149316855922889,0,1,26,294,0.1785714285714285,0,True,1,1.0,2,0.1463335156440735,0.0867428258061409,0.0466416366398334,0.0437428764998912,0.1222682148218154,0.55427086353302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.734237551689148,4
7,00:01:19,2379.0,1,2,TAI Tzu Ying,2,挑球,0,1,2.0,3,396.0,561.0,1.0,4,782.0,424.0,,,TAI Tzu Ying,,7,-1.1621640955913,0.6678595941996358,9,-0.4843361890688479,-1.1304379822714168,0,1,26,294,0.2142857142857142,1,True,1,1.0,2,0.1518814116716385,0.0900314673781395,0.0484099388122558,0.045401282608509,0.1269037127494812,0.2207466214895248,0.3166255056858063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.2306807786226272,4
8,00:01:20,2418.0,1,2,CHEN Yufei,2,長球,1,0,1.0,5,782.0,424.0,1.0,3,804.0,696.0,,,TAI Tzu Ying,,10,0.4312899580512105,-1.4802649269899897,9,-0.0717546397858225,0.6905339328261029,0,1,26,294,0.25,0,True,1,1.0,2,0.0912370309233665,0.0540830120444297,0.0290804468095302,0.0272731091827154,0.0762326270341873,0.1326052099466323,0.2048166692256927,0.3846718966960907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.5489550828933716,4
9,00:01:21,2453.0,1,2,TAI Tzu Ying,2,切球,0,0,1.0,4,804.0,696.0,2.0,5,492.0,482.0,,,TAI Tzu Ying,,9,0.8839211697495644,1.4918828765078402,9,0.2464862337737025,-1.163268625275398,0,1,26,294,0.2857142857142857,1,True,1,1.0,2,0.0953885912895202,0.0565439462661743,0.0304036922752857,0.028514115139842,0.0797014385461807,0.1386391371488571,0.2141364365816116,0.1967994719743728,0.1598732471466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3295372724533081,4
10,00:01:22,2479.0,1,2,CHEN Yufei,2,挑球,0,0,2.0,6,492.0,482.0,1.0,5,801.0,679.0,,,TAI Tzu Ying,,9,-0.6493875181132095,-0.7603059388810584,9,0.3671426833651646,1.27133536505678,0,1,26,294,0.3214285714285714,0,True,1,1.0,2,0.0569744370877742,0.0337730087339878,0.0181597545742988,0.0170311331748962,0.0476046912372112,0.0828074663877487,0.1279010772705078,0.1175459250807762,0.0950496420264244,0.4031528532505035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.6911045908927917,4
11,00:01:23,2514.0,1,2,TAI Tzu Ying,2,平球,0,0,1.0,6,801.0,679.0,1.0,6,804.0,463.0,,,TAI Tzu Ying,,9,0.5909900353614526,1.4543385968211446,9,-0.1337953313884537,-1.0198801201511265,0,1,26,294,0.3571428571428571,1,True,1,1.0,2,0.0574957504868507,0.0340820327401161,0.0183259174227714,0.0171869676560163,0.0480402819812297,0.0835651531815528,0.129071369767189,0.1186214685440063,0.0959193482995033,0.1707271635532379,0.2269645482301712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4480437636375427,4
12,00:01:24,2529.0,1,2,CHEN Yufei,2,切球,0,1,1.0,7,804.0,463.0,2.0,1,808.0,580.0,,,TAI Tzu Ying,,9,0.1884407681824185,-1.0516848236664176,9,0.3297248311478042,1.3992252533907283,0,1,26,294,0.3928571428571428,0,True,1,1.0,2,0.0310653764754533,0.01841476932168,0.009901626035571,0.009286243468523,0.0259565133601427,0.0451508574187755,0.0697382017970085,0.0640920400619506,0.0518259182572364,0.0922451242804527,0.1277428865432739,0.4545804262161255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.6469529271125793,4
13,00:01:25,2554.0,1,2,TAI Tzu Ying,2,挑球,0,0,2.0,2,808.0,580.0,1.0,3,480.0,432.0,,,TAI Tzu Ying,,8,0.9059327451106612,0.652230455883189,9,0.6587506924005914,-1.1315166583187326,0,1,26,294,0.4285714285714285,1,True,1,1.0,2,0.0353431813418865,0.0209505464881658,0.0112651130184531,0.0105649912729859,0.0295308101922273,0.0513682886958122,0.0793413892388343,0.0729177296161651,0.0589625239372253,0.1049475967884063,0.1453335285186767,0.1979124546051025,0.1815618127584457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3870725929737091,4
14,00:01:26,2590.0,1,2,CHEN Yufei,2,平球,0,0,1.0,4,480.0,432.0,1.0,6,357.0,655.0,,,TAI Tzu Ying,,10,-0.7686934714971791,-1.411858276879989,9,0.0476699373070675,0.8304376363322342,0,1,26,294,0.4642857142857143,0,True,1,1.0,2,0.0264066737145185,0.0156532078981399,0.0084167337045073,0.0078936368227005,0.022063959389925,0.0383798331022262,0.0592799447476863,0.0544805042445659,0.0440538674592971,0.0784116312861442,0.1085859909653663,0.1478703469038009,0.132755696773529,0.2557480335235595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.6600201725959778,4
15,00:01:27,2623.0,1,2,TAI Tzu Ying,2,長球,1,0,1.0,7,357.0,655.0,1.0,3,499.0,427.0,,,TAI Tzu Ying,,9,-0.8067345324495101,1.2390788288135095,9,-0.4289738672165538,-1.2114726353620158,0,1,26,294,0.5,1,True,1,1.0,2,0.0291208140552043,0.0172620844095945,0.0092818262055516,0.0087049650028347,0.0243317447602748,0.0423246137797832,0.0653728917241096,0.0600801557302475,0.048581838607788,0.0864709839224815,0.1197467371821403,0.1630688458681106,0.1464006751775741,0.1241149678826332,0.0551368370652198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.5196807980537415,4
16,00:01:29,2677.0,1,2,CHEN Yufei,2,切球,0,0,1.0,4,499.0,427.0,2.0,2,381.0,568.0,,,TAI Tzu Ying,,4,-1.081320311282188,-1.5683500085242628,9,-0.1518970503948588,1.0890175072274917,0,1,26,294,0.5714285714285714,0,True,1,1.0,2,0.0251729842275381,0.01492191106081,0.0080235144123435,0.0075248563662171,0.0210331566631793,0.0365867801010608,0.0565104633569717,0.051935251802206,0.0419957302510738,0.0747483447194099,0.1035129949450492,0.1409620493650436,0.1265535354614257,0.1072890385985374,0.0473398603498935,0.1358895152807235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.7847219705581665,4
17,00:01:30,2701.0,1,2,TAI Tzu Ying,2,網前球,0,1,2.0,3,381.0,568.0,2.0,2,801.0,496.0,,,TAI Tzu Ying,,7,-1.087125288176217,0.7188652304767368,9,-0.6024004223666098,-1.1625684731316814,0,1,26,294,0.6071428571428571,1,True,1,1.0,2,0.0259421188384294,0.0153778353706002,0.0082686645910143,0.0077547705732285,0.0216758027672767,0.0377046540379524,0.0582370832562446,0.0535220801830291,0.043278869241476,0.0770322084426879,0.106675736606121,0.1452690064907074,0.1304202526807785,0.1105671450495719,0.0487862825393676,0.0426081493496894,0.0668793022632598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.5968676209449768,4
18,00:01:31,2730.0,1,2,CHEN Yufei,2,挑球,0,1,2.0,3,801.0,496.0,1.0,8,489.0,676.0,,,TAI Tzu Ying,,9,0.8427153555861904,-0.6619858771682102,9,-0.1851058692778899,0.8813687655698637,0,1,26,294,0.6428571428571429,0,True,1,1.0,2,0.0172961447387933,0.0102527169510722,0.0055128885433077,0.0051702628843486,0.0144517039880156,0.0251384619623422,0.0388278551399707,0.0356842651963233,0.0288549084216356,0.0513589493930339,0.0711228996515274,0.0968538224697113,0.0869538560509681,0.0737173780798912,0.0325268171727657,0.0284077227115631,0.044705830514431,0.3331635594367981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.9005208611488342,4
19,00:01:32,2771.0,1,2,TAI Tzu Ying,2,長球,1,0,1.0,9,489.0,676.0,1.0,4,801.0,427.0,,,TAI Tzu Ying,,9,-0.0559191691800352,1.2754952364109131,9,-0.1562651487569117,-1.0828870082361204,0,1,26,294,0.6785714285714286,1,True,1,1.0,2,0.0194321814924478,0.0115189095959067,0.0061937202699482,0.0058087827637791,0.0162364598363637,0.0282430183142423,0.0436230264604091,0.0400912053883075,0.0324184373021125,0.0577016845345497,0.079906441271305,0.1088150963187217,0.097692497074604,0.0828213468194007,0.036543820053339,0.0319160260260105,0.0502269193530082,0.1466830819845199,0.1041273176670074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.7942919731140137,4
20,00:01:33,2813.0,1,2,CHEN Yufei,2,殺球,1,0,1.0,5,801.0,427.0,2.0,5,816.0,616.0,,,TAI Tzu Ying,,10,0.8949689127292952,-1.4457780507154592,9,0.1688765055456677,1.1225452678443186,0,1,26,294,0.7142857142857143,0,True,1,1.0,2,0.016484647989273,0.009771685115993,0.0052542369812726,0.0049276878125965,0.0137736620381474,0.0239590276032686,0.0370061509311199,0.0340100452303886,0.0275011043995618,0.0489493124186992,0.0677859783172607,0.0923096761107444,0.0828741863369941,0.0702587440609932,0.0310007371008396,0.0270749013870954,0.0426083393394947,0.1244337186217308,0.0928629860281944,0.1471531689167022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8098052144050598,4
21,00:01:34,2834.0,1,2,TAI Tzu Ying,2,網前球,0,0,2.0,6,816.0,616.0,2.0,7,516.0,496.0,,,TAI Tzu Ying,,9,0.9077785391218366,1.0054364701831406,10,0.83348577039929,-1.4457916083663525,0,1,26,294,0.75,1,True,1,1.0,2,0.0173873025923967,0.0103067560121417,0.0055419453419744,0.005197515245527,0.0145278722047805,0.0252709612250328,0.039032507687807,0.0358723476529121,0.0290069952607154,0.0516296438872814,0.0714977607131004,0.0973643139004707,0.0874121636152267,0.0741059258580207,0.0326982550323009,0.0285574533045291,0.0449414625763893,0.1312473863363266,0.0979479178786277,0.0618250891566276,0.038628414273262,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.7842451333999634,4
22,00:01:35,2863.0,1,2,CHEN Yufei,2,網前球,0,0,2.0,8,516.0,496.0,2.0,2,441.0,556.0,,,TAI Tzu Ying,,9,-0.5629260602475272,-0.7605054375969372,9,0.1765993887285139,0.8293814662650073,0,1,26,294,0.7857142857142857,0,True,1,1.0,2,0.0158514212816953,0.0093963239341974,0.0050524054095149,0.0047384002245962,0.0132445730268955,0.023038687184453,0.0355846285820007,0.0327036157250404,0.0264447033405303,0.0470690168440341,0.0651821121573448,0.0887637734413147,0.0796907320618629,0.0675598829984664,0.0298099014908075,0.0260348711162805,0.0409716218709945,0.1196538358926773,0.0892958343029022,0.056363858282566,0.0355791896581649,0.0879706218838691,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.7965407967567444,4
23,00:01:36,2889.0,1,2,TAI Tzu Ying,2,挑球,0,1,2.0,3,441.0,556.0,1.0,4,801.0,427.0,,,TAI Tzu Ying,,8,-0.8211860002266641,0.3627368286030291,9,-0.5540018620370907,-0.5866237230245567,0,1,26,294,0.8214285714285714,1,True,1,1.0,2,0.0165522955358028,0.0098117850720882,0.0052757989615201,0.0049479100853204,0.013830185867846,0.0240573491901159,0.0371580123901367,0.0341496132314205,0.0276139639317989,0.0491501875221729,0.0680641531944274,0.0926884934306144,0.0832142829895019,0.0705470666289329,0.031127955764532,0.0271860100328922,0.0427831970155239,0.1249443665146827,0.0932440757751464,0.0588560067117214,0.0371523350477218,0.02249869517982,0.0251463167369365,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.7744854688644409,4
