ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,win_prob,rally
11,00:07:15,13067.0,0,0,Ratchanok INTANON,2,推撲球,0,1,2.0,3,443.0,482.0,1.0,3,457.0,309.0,,,Ratchanok INTANON,,8,-0.848780508833639,0.5127114273908102,9,-0.4561236292422491,-0.5837197961321229,0,1,57,2898,0.7692307692307693,0,True,0,0.0,0,0.0193836372345685,0.0408213250339031,0.0565430968999862,0.1200164407491684,0.0765020698308944,0.1151473820209503,0.0924765691161155,0.1554110497236251,0.1570196002721786,0.10634745657444,0.0603313632309436,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4344046711921692,1
12,00:07:16,13100.0,0,0,An Se Young,2,平球,0,0,1.0,4,457.0,309.0,1.0,6,416.0,551.0,,,Ratchanok INTANON,,4,-0.9639083129546356,-1.4189365044754936,9,-0.3264019596399785,0.8514445885633565,0,1,57,2898,0.8461538461538461,1,True,0,0.0,0,0.0180627591907978,0.0380395986139774,0.0526900291442871,0.1118380427360534,0.0712889209389686,0.1073007807135582,0.0861748456954956,0.1448207199573516,0.1463196575641632,0.0991005226969719,0.0628773495554924,0.0614867657423019,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438997745513916,1
13,00:07:17,13115.0,0,0,Ratchanok INTANON,2,切球,0,1,1.0,7,416.0,551.0,2.0,1,461.0,402.0,,,Ratchanok INTANON,,9,-0.3352002591562725,1.028430249658791,9,-0.8160904703856635,-1.277642533972328,0,1,57,2898,0.9230769230769232,0,True,0,0.0,0,0.0172781590372324,0.0363872572779655,0.0504013076424598,0.1069800853729248,0.0681923106312751,0.1026399061083793,0.0824316293001174,0.1385300755500793,0.1399639099836349,0.0947958454489708,0.0601461194455623,0.0633409395813942,0.0389123708009719,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4421608746051788,1
14,00:07:18,13145.0,0,0,An Se Young,3,挑球,0,0,2.0,2,461.0,402.0,2.0,10,405.0,660.0,出界,對手出界,Ratchanok INTANON,,2,-0.931958448125896,-0.5034851859134184,9,-0.2626583940831632,0.9332257458500214,0,1,57,2898,1.0,1,True,0,0.0,0,0.0160339809954166,0.0337670557200908,0.0467719733715057,0.0992765873670578,0.0632818713784217,0.0952489450573921,0.0764958336949348,0.1285547167062759,0.1298852860927581,0.0879697203636169,0.0558150745928287,0.0587798357009887,0.0436569042503833,0.0644621774554252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4383720159530639,1
1,00:07:34,13637.0,0,1,Ratchanok INTANON,1,發長球,0,0,2.0,8,,,1.0,9,680.0,309.0,,,An Se Young,,9,-0.0782402734381437,0.9014808941676614,9,0.6885515925428892,-1.2155274211050808,0,1,57,2899,0.0,0,True,1,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6235594749450684,2
2,00:07:36,13699.0,0,1,An Se Young,2,切球,0,0,1.0,10,680.0,309.0,2.0,7,662.0,487.0,,,An Se Young,,10,0.3964228956509406,-1.4987757593626354,9,0.2693149774134474,1.0772923862526422,0,1,57,2899,0.1538461538461538,1,True,1,-1.0,-1,0.3426765203475952,0.65732342004776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2931722104549408,2
3,00:07:37,13722.0,0,1,Ratchanok INTANON,2,挑球,0,0,2.0,8,662.0,487.0,1.0,9,550.0,312.0,,,An Se Young,,9,-0.0857280975776485,0.8108259459041118,9,0.1457533013706283,-1.2869752776959562,0,1,57,2899,0.2307692307692307,0,True,1,-1.0,-1,0.1750805526971817,0.314496785402298,0.5104227066040039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3424210250377655,2
4,00:07:38,13753.0,0,1,An Se Young,2,殺球,0,0,1.0,10,550.0,312.0,2.0,6,463.0,541.0,,,An Se Young,,10,-0.2910632548733759,-1.4731292104811302,9,0.0179483829665763,1.0453164422225896,0,1,57,2899,0.3076923076923077,1,True,1,-1.0,-1,0.1076268926262855,0.1933299750089645,0.3231902718544006,0.3758528530597687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3021710216999054,2
5,00:07:38,13768.0,0,1,Ratchanok INTANON,2,接殺防守,0,1,2.0,7,463.0,541.0,2.0,5,465.0,386.0,,,An Se Young,,9,0.076465480181202,1.0766268373659642,9,-0.4719619765538401,-1.2760215901950518,0,1,57,2899,0.3076923076923077,0,True,1,-1.0,-1,0.0747496336698532,0.1342725753784179,0.2244638800621032,0.2869802117347717,0.2795336842536926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3781599700450897,2
6,00:07:39,13792.0,0,1,An Se Young,2,網前球,0,0,2.0,6,465.0,386.0,2.0,2,463.0,477.0,,,An Se Young,,6,-0.9444634445920682,-0.5503743018106025,9,-0.2475384522987117,1.013003963232051,0,1,57,2899,0.3846153846153846,1,True,1,-1.0,-1,0.0526933521032333,0.0946529507637023,0.1582316160202026,0.2023013234138488,0.2000544071197509,0.2920663356781006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392662763595581,2
7,00:07:40,13823.0,0,1,Ratchanok INTANON,2,挑球,0,1,2.0,3,463.0,477.0,1.0,3,494.0,310.0,,,An Se Young,,8,-0.7899180104912984,0.5309721872646863,9,-0.5282322370543651,-0.6921800346615727,0,1,57,2899,0.4615384615384615,0,True,1,-1.0,-1,0.0406519696116447,0.0730230435729026,0.1220728382468223,0.1560718268156051,0.1543383747339248,0.2509030997753143,0.2029388546943664,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4212807416915893,2
8,00:07:42,13878.0,0,1,An Se Young,2,切球,0,0,1.0,4,494.0,310.0,2.0,1,799.0,492.0,,,An Se Young,,10,-0.6504199849260147,-1.4748599916422755,9,0.0056108826668736,0.893633487783117,0,1,57,2899,0.6153846153846154,1,True,1,-1.0,-1,0.0295648016035556,0.0531071908771991,0.08877944201231,0.1135057657957077,0.112245075404644,0.1824733167886734,0.1509881615638733,0.2693362534046173,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3896632492542267,2
9,00:07:43,13898.0,0,1,Ratchanok INTANON,2,網前球,0,0,2.0,2,799.0,492.0,2.0,2,834.0,397.0,,,An Se Young,,9,0.7282848522905789,0.8634459164092121,9,-0.2612932284805656,-1.2888956070588544,0,1,57,2899,0.6923076923076923,0,True,1,-1.0,-1,0.0248112641274929,0.0445684231817722,0.0745051652193069,0.0952558889985084,0.0941978991031646,0.153134599328041,0.1267117261886596,0.2176911681890487,0.1691238731145858,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4417055547237396,2
10,00:07:44,13935.0,0,1,An Se Young,2,挑球,0,1,2.0,3,834.0,397.0,1.0,3,838.0,640.0,,,An Se Young,,3,0.9603882687740374,-0.3692804194165922,9,0.4622052623964133,0.7792762250460346,0,1,57,2899,0.7692307692307693,1,True,1,-1.0,-1,0.0208982173353433,0.0375394262373447,0.0627547651529312,0.0802328437566757,0.0793417170643806,0.1289833486080169,0.1067277044057846,0.1833585500717163,0.16914002597332,0.1310233622789383,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4413152039051056,2
11,00:07:46,13980.0,0,1,Ratchanok INTANON,2,切球,0,0,1.0,4,838.0,640.0,2.0,5,480.0,382.0,,,An Se Young,,10,0.7780902632752229,1.5817214610899817,9,0.1765940916898428,-0.7750548799371986,0,1,57,2899,0.9230769230769232,0,True,1,-1.0,-1,0.0193339437246322,0.0347295217216014,0.0580574460327625,0.074227251112461,0.0734028294682502,0.1193286925554275,0.0987389236688613,0.1696337908506393,0.1564795523881912,0.1171750575304031,0.078893058001995,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702820479869842,2
12,00:07:47,14012.0,0,1,An Se Young,2,網前球,0,0,2.0,6,480.0,382.0,2.0,2,456.0,489.0,,,An Se Young,,9,-0.8494896855169352,-0.538207679543023,9,0.0529799970161578,1.1150440282966827,0,1,57,2899,1.0,1,True,1,-1.0,-1,0.0182730108499526,0.0328237749636173,0.0548715963959693,0.0701541006565094,0.0693749189376831,0.112780638039112,0.0933207124471664,0.160325288772583,0.147892877459526,0.110745184123516,0.085328035056591,0.0441098921000957,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4718472063541412,2
13,00:07:47,14038.0,0,1,Ratchanok INTANON,3,推撲球,0,1,2.0,3,456.0,489.0,2.0,7,514.0,445.0,掛網,對手掛網,An Se Young,,8,-0.7905232729889785,0.4674489501682839,9,-0.5282322370543651,-0.6921800346615727,0,1,57,2899,1.0,0,True,1,-1.0,-1,0.0174717903137207,0.0313845425844192,0.0524656288325786,0.0670780390501022,0.0663330182433128,0.1078355237841606,0.0892288610339164,0.1532954722642898,0.1414081901311874,0.1058893129229545,0.0815866366028785,0.0466494634747505,0.0393735356628894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4709545373916626,2
1,00:08:05,14551.0,1,1,An Se Young,1,發短球,0,1,2.0,8,,,2.0,7,546.0,489.0,,,Ratchanok INTANON,,9,0.1473261046428697,-0.8000610938036014,9,-0.7270466261868129,1.104699350617942,0,1,57,2900,0.0,1,True,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6244125366210938,3
2,00:08:05,14569.0,1,1,Ratchanok INTANON,2,推撲球,0,0,2.0,8,546.0,489.0,1.0,3,504.0,315.0,,,Ratchanok INTANON,,8,-0.7400402099581922,0.6463418612870626,9,0.0137954313408108,-0.8006562162513721,0,1,57,2900,0.0,0,True,0,0.0,1,0.3317300379276275,0.6682699918746948,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5649929046630859,3
3,00:08:06,14600.0,1,1,An Se Young,2,長球,0,0,1.0,4,504.0,315.0,1.0,6,448.0,560.0,,,Ratchanok INTANON,,9,-0.6430049023348733,-1.2629992271490362,9,-0.2876151984113635,0.908866109771052,0,1,57,2900,0.25,1,True,0,0.0,1,0.1697273552417755,0.3312172293663025,0.4990554451942444,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2914186716079712,3
4,00:08:07,14617.0,1,1,Ratchanok INTANON,2,切球,0,1,1.0,7,448.0,560.0,2.0,2,784.0,391.0,,,Ratchanok INTANON,,9,-0.2766707436483979,1.1519951960521564,9,-0.4566629331479869,-0.9939544377052272,0,1,57,2900,0.5,0,True,0,0.0,1,0.0911894589662551,0.1779531687498092,0.301649272441864,0.4292080998420715,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3457330465316772,3
5,00:08:08,14643.0,1,1,An Se Young,2,挑球,0,1,2.0,3,784.0,391.0,1.0,9,564.0,629.0,,,Ratchanok INTANON,,9,0.7370734161910616,-0.6623660907271306,9,0.0592438362313237,0.9903476848148008,0,1,57,2900,0.75,1,True,0,0.0,1,0.0476471297442913,0.0929817706346511,0.1576138585805893,0.24257293343544,0.4591842889785766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2587274014949798,3
6,00:08:09,14690.0,1,1,Ratchanok INTANON,3,殺球,0,0,1.0,10,564.0,629.0,2.0,6,833.0,364.0,對手落地致勝,落地致勝,Ratchanok INTANON,,10,-0.3971021361827909,1.5174160394432878,9,-0.1821596906870824,-0.9280671615010336,0,1,57,2900,1.0,0,True,0,0.0,1,0.0372901558876037,0.0727704837918281,0.1233536154031753,0.1898452639579773,0.3292476236820221,0.2474928349256515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3395699560642242,3
1,00:08:44,15733.0,1,3,Ratchanok INTANON,1,發長球,0,0,2.0,8,,,1.0,4,780.0,319.0,,,Ratchanok INTANON,,9,-0.0241827185262663,0.9179065193189656,9,0.6828031550526955,-1.1342203881280697,0,1,57,2902,0.0,0,True,0,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5860847234725952,5
2,00:08:46,15798.0,1,3,An Se Young,2,長球,0,0,1.0,5,780.0,319.0,1.0,3,838.0,619.0,,,Ratchanok INTANON,,5,1.1386845993589878,-1.4806941800739033,9,0.3551755379353848,1.1160807113391569,0,1,57,2902,0.2222222222222222,1,True,0,-2.0,-1,0.3463287055492401,0.6536712646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2558808326721191,5
3,00:08:47,15833.0,1,3,Ratchanok INTANON,2,長球,0,0,1.0,4,838.0,619.0,1.0,4,809.0,307.0,,,Ratchanok INTANON,,6,0.9574773174291006,1.5013430973393216,9,0.2720521845354422,-1.0298527696239723,0,1,57,2902,0.3333333333333333,0,True,0,-2.0,-1,0.1766172647476196,0.3227752447128296,0.5006074905395508,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2860306203365326,5
4,00:08:48,15857.0,1,3,An Se Young,2,殺球,1,0,1.0,5,809.0,307.0,1.0,5,884.0,586.0,,,Ratchanok INTANON,,9,0.663069581180579,-1.298435480961332,9,0.6110848978939555,1.3819929241837208,0,1,57,2902,0.4444444444444444,1,True,0,-2.0,-1,0.1120955869555473,0.2048592567443847,0.3126660585403442,0.370379090309143,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2546354830265045,5
5,00:08:49,15881.0,1,3,Ratchanok INTANON,2,網前球,0,0,1.0,6,884.0,586.0,2.0,1,503.0,396.0,,,Ratchanok INTANON,,6,1.13440438032182,1.149229938935493,10,0.9005372058558303,-1.4100140584679466,0,1,57,2902,0.5555555555555556,0,True,0,-2.0,-1,0.0786375105381012,0.1437132656574249,0.2193420976400375,0.2504504024982452,0.3078566789627075,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3225131034851074,5
6,00:08:50,15913.0,1,3,An Se Young,2,網前球,0,0,2.0,2,503.0,396.0,2.0,2,466.0,468.0,,,Ratchanok INTANON,,8,-0.706578450690464,-0.4677284713199376,9,0.2614220321761433,0.9591743595445,0,1,57,2902,0.6666666666666666,1,True,0,-2.0,-1,0.0579859390854835,0.1059716641902923,0.1617390513420105,0.1846777647733688,0.2639011740684509,0.2257243990898132,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3245387375354767,5
7,00:08:51,15941.0,1,3,Ratchanok INTANON,2,挑球,0,1,2.0,3,466.0,468.0,1.0,3,479.0,311.0,,,Ratchanok INTANON,,8,-0.7610121247534201,0.3842968974242566,9,-0.6271789507034097,-0.6442143651978149,0,1,57,2902,0.7777777777777778,0,True,0,-2.0,-1,0.0446109659969806,0.0815283507108688,0.1244324967265129,0.1420802026987075,0.2030300199985504,0.1945036947727203,0.2098142802715301,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3537623584270477,5
8,00:08:52,15984.0,1,3,An Se Young,2,切球,0,0,1.0,4,479.0,311.0,2.0,2,480.0,493.0,,,Ratchanok INTANON,,4,-0.945994737318436,-1.476283577651298,9,-0.3926175843332751,0.7508341968853731,0,1,57,2902,0.8888888888888888,1,True,0,-2.0,-1,0.0314162485301494,0.0574144721031188,0.0876287296414375,0.1000567153096199,0.142979234457016,0.1369747668504715,0.1632100343704223,0.2803197801113128,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3220160603523254,5
9,00:08:53,16011.0,1,3,Ratchanok INTANON,3,推撲球,0,1,2.0,3,480.0,493.0,2.0,3,459.0,305.0,對手落地致勝,落地致勝,Ratchanok INTANON,,9,-0.6541871461137104,0.766811436157214,9,-0.6157227761368409,-1.2079673709998646,0,1,57,2902,1.0,0,True,0,-2.0,-1,0.0260162446647882,0.0475457459688186,0.0725666061043739,0.0828584060072898,0.1184031516313552,0.113430768251419,0.1351565718650818,0.2454906851053238,0.158531904220581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3720394074916839,5
1,00:09:10,16506.0,1,4,Ratchanok INTANON,1,發長球,0,0,2.0,8,,,1.0,9,564.0,310.0,,,Ratchanok INTANON,,9,0.2562336644072647,0.935056046182604,9,-0.4938359458231163,-1.1128649912389703,0,1,57,2903,0.0,0,True,0,-3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5835893750190735,6
2,00:09:12,16580.0,1,4,An Se Young,2,殺球,0,0,1.0,10,564.0,310.0,2.0,8,550.0,533.0,,,Ratchanok INTANON,,10,-0.578537570926006,-1.4745137821029397,9,0.2209038789306221,1.1385135232576549,0,1,57,2903,0.2222222222222222,1,True,0,-3.0,-2,0.3486762642860412,0.6513237357139587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2513075768947601,6
3,00:09:13,16591.0,1,4,Ratchanok INTANON,2,平球,0,1,2.0,9,550.0,533.0,2.0,8,703.0,355.0,,,Ratchanok INTANON,,9,0.0704983119537919,1.0997561171205874,9,-0.4561371894468455,-1.1260767083894965,0,1,57,2903,0.3333333333333333,0,True,0,-3.0,-2,0.16388601064682,0.3453904688358307,0.4907234907150268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3144169151782989,6
4,00:09:13,16605.0,1,4,An Se Young,2,接殺防守,0,1,2.0,9,703.0,355.0,2.0,7,676.0,491.0,,,Ratchanok INTANON,,9,0.1412731624273308,-0.9137895854096624,9,0.1540452706797376,0.9827355950463298,0,1,57,2903,0.3333333333333333,1,True,0,-3.0,-2,0.0879205018281936,0.1852928400039672,0.2592431008815765,0.4675435721874237,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2510328888893127,6
5,00:09:14,16622.0,1,4,Ratchanok INTANON,2,網前球,0,0,2.0,8,676.0,491.0,2.0,1,482.0,399.0,,,Ratchanok INTANON,,9,-0.0938552952089235,0.6920714815503821,9,-0.0530994548477637,-0.8134464606687564,0,1,57,2903,0.4444444444444444,0,True,0,-3.0,-2,0.0655908808112144,0.1382330805063247,0.1934018284082412,0.3300528824329376,0.2727213501930237,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324520081281662,6
6,00:09:15,16652.0,1,4,An Se Young,2,挑球,0,0,2.0,2,482.0,399.0,1.0,6,442.0,608.0,,,Ratchanok INTANON,,6,-1.038236648469166,-0.5507794497161026,9,-0.1702132381677049,0.8271716204649504,0,1,57,2903,0.5555555555555556,1,True,0,-3.0,-2,0.0511165186762809,0.107728287577629,0.1507225930690765,0.2572179734706878,0.2262647300958633,0.2069499194622039,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3321699500083923,6
7,00:09:16,16688.0,1,4,Ratchanok INTANON,2,長球,1,0,1.0,7,442.0,608.0,1.0,9,741.0,317.0,,,Ratchanok INTANON,,9,-0.4791114229693672,1.448509412677634,9,-0.4085541062304623,-0.79007925047187,0,1,57,2903,0.6666666666666666,0,True,0,-3.0,-2,0.0422839224338531,0.0891135483980178,0.12467872351408,0.212772399187088,0.1871676743030548,0.1563833355903625,0.1876003146171569,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3734543919563293,6
