ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob,rally
13,00:07:59,11984.0,0,0,CHEN Long,2,推撲球,0,1,2.0,3,776.0,447.0,,4,440.0,647.0,,,CHOU Tien Chen,,8,0.6951898835677535,-0.4603425499823548,9,0.4625311919923803,0.846040648847629,0,1,25,216,0.5238095238095238,1,True,0,0.0,0,0.0766920521855354,0.1006040796637535,0.0923249647021293,0.0650843754410743,0.0681784376502037,0.1415001451969146,0.1059360355138778,0.178441047668457,0.0499590076506137,0.0343042202293872,0.0107663739472627,0.0185429491102695,0.057666290551424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6831825375556946,1
14,00:08:00,12016.0,0,0,CHOU Tien Chen,2,長球,1,0,1.0,5,440.0,647.0,,3,520.0,369.0,,,CHOU Tien Chen,,9,-0.7625151386221496,1.4072756835155793,9,-0.2029449884786965,-0.9329506184662758,0,1,25,216,0.5714285714285714,0,True,0,0.0,0,0.0646262243390083,0.0847762152552604,0.0777996554970741,0.0548447705805301,0.0574520491063594,0.1192381754517555,0.0892693102359771,0.1503672301769256,0.0420990400016307,0.0289072003215551,0.0090725198388099,0.0156256202608346,0.0510821938514709,0.1548397988080978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6452286243438721,1
15,00:08:01,12047.0,0,0,CHEN Long,2,長球,0,0,1.0,4,520.0,369.0,,4,453.0,646.0,,,CHOU Tien Chen,,10,-0.7923554447057426,-1.5818261013977388,9,-0.1892021887080149,1.0859822010267408,0,1,25,216,0.6190476190476191,1,True,0,0.0,0,0.0557239614427089,0.0730982944369316,0.0670827478170394,0.0472899004817009,0.049538031220436,0.1028131246566772,0.0769724622368812,0.1296541541814804,0.0362998954951763,0.0249252337962389,0.007822779007256,0.0134731931611895,0.0440456233918666,0.1135481372475624,0.1577124595642089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6198708415031433,1
16,00:08:03,12078.0,0,0,CHOU Tien Chen,2,長球,1,0,1.0,5,453.0,646.0,,3,468.0,366.0,,,CHOU Tien Chen,,7,-0.834299254694511,1.3852951593367038,9,-0.2734437334537349,-1.2029674439573643,0,1,25,216,0.7142857142857143,0,True,0,0.0,0,0.0470427386462688,0.0617103241384029,0.0566319413483142,0.0399226211011409,0.0418205074965953,0.0867958888411521,0.0649809390306472,0.1094553545117378,0.0306447446346282,0.0210421364754438,0.0066040698438882,0.0113742062821984,0.0371837690472602,0.095858484506607,0.1485973298549652,0.1403349190950393,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6185353398323059,1
17,00:08:04,12105.0,0,0,CHEN Long,2,切球,0,0,1.0,4,468.0,366.0,,1,811.0,518.0,,,CHOU Tien Chen,,4,-1.021960636233854,-1.4048253139268845,9,-0.4265650294172086,1.1621985414700642,0,1,25,216,0.7619047619047619,1,True,0,0.0,0,0.0432298630475997,0.0567086264491081,0.0520418509840965,0.0366868413984775,0.0384309031069278,0.0797609686851501,0.0597141496837139,0.1005838587880134,0.028160948306322,0.0193366445600986,0.006068801973015,0.0104523124173283,0.0341699756681919,0.088089033961296,0.1365533322095871,0.1161595359444618,0.0938523635268211,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6284724473953247,1
18,00:08:05,12129.0,0,0,CHOU Tien Chen,2,網前球,0,0,2.0,2,811.0,518.0,,2,838.0,452.0,,,CHOU Tien Chen,,9,0.670091127163263,0.6672711952112073,9,-0.3871114904942331,-1.15378018933612,0,1,25,216,0.8095238095238095,0,True,0,0.0,0,0.0386662632226944,0.0507221259176731,0.0465480051934719,0.0328139588236808,0.0343739092350006,0.0713409259915351,0.0534103699028492,0.0899656265974044,0.025188110768795,0.0172953531146049,0.0054281428456306,0.0093489047139883,0.0305627901107072,0.0787898376584053,0.1221379488706588,0.1038970425724983,0.0827770307660102,0.1067336574196815,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6562111377716064,1
19,00:08:06,12154.0,0,0,CHEN Long,2,推撲球,0,1,2.0,3,838.0,452.0,,9,503.0,640.0,,,CHOU Tien Chen,,3,1.026527793558662,-0.3814230623683891,9,0.5331760900508477,0.7534781999803286,0,1,25,216,0.8571428571428571,1,True,0,0.0,0,0.0353914238512516,0.0464262142777442,0.0426056198775768,0.0300347805023193,0.0314626097679138,0.065298706293106,0.0488867759704589,0.0823459848761558,0.0230548027902841,0.0158305224031209,0.0049684061668813,0.008557098917663,0.0279742740094661,0.0721167251467704,0.111793465912342,0.0950974822044372,0.0757662281394004,0.0735081359744072,0.1088808327913284,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6416570544242859,1
20,00:08:07,12179.0,0,0,CHOU Tien Chen,2,長球,1,0,1.0,10,503.0,640.0,,5,470.0,374.0,,,CHOU Tien Chen,,9,-0.3538815339739842,1.3357823949958914,9,0.288635015164846,-0.6531744149021149,0,1,25,216,0.9047619047619048,0,True,0,0.0,0,0.0300259999930858,0.0393878929316997,0.0361465103924274,0.0254814401268959,0.0266928076744079,0.0553992725908756,0.0414754301309585,0.0698621496558189,0.0195596423000097,0.0134305786341428,0.0042151845991611,0.0072598229162395,0.0237333085387945,0.0611836686730384,0.0948453247547149,0.0806804820895195,0.0642798990011215,0.0623641349375247,0.0974788218736648,0.1464975774288177,0.0,0.0,,,,,,,,,,,,,,,,,,0.6639735102653503,1
21,00:08:08,12204.0,0,0,CHEN Long,2,切球,0,0,1.0,6,470.0,374.0,2.0,6,412.0,536.0,,,CHOU Tien Chen,,6,-0.9535208069347808,-1.3022481828658918,9,-0.3917234082405649,1.2582780526362256,0,1,25,216,0.9523809523809524,1,True,0,0.0,0,0.0289516802877187,0.0379786044359207,0.0348531976342201,0.0245697200298309,0.0257377456873655,0.0534171015024185,0.0399914532899856,0.0673625022172927,0.0188598055392503,0.0129500357434153,0.0040643666870892,0.0070000691339373,0.022884139791131,0.05899453535676,0.0914517864584922,0.0777937620878219,0.0619799830019474,0.0601327680051326,0.0939910635352134,0.1153811439871788,0.0616545304656028,0.0,,,,,,,,,,,,,,,,,,0.636264979839325,1
22,00:08:09,12225.0,0,0,CHOU Tien Chen,3,網前球,0,1,2.0,7,412.0,536.0,2.0,2,831.0,447.0,對手落地致勝,落地致勝,CHOU Tien Chen,,7,-1.0023579552333193,0.945475072844749,9,-0.7219859445975024,-1.1860006346613554,0,1,25,216,1.0,0,True,0,0.0,0,0.0280610863119363,0.0368103273212909,0.0337810665369033,0.023813921958208,0.024946017190814,0.0517739169299602,0.0387612581253051,0.0652903318405151,0.0182796511799097,0.012551674619317,0.0039393408223986,0.0067847371101379,0.0221801903098821,0.0571797788143157,0.0886386036872863,0.0754007175564765,0.0600733943283557,0.0582829974591732,0.0910997614264488,0.111831858754158,0.0544211864471435,0.0360982529819011,,,,,,,,,,,,,,,,,,0.6334706544876099,1
1,00:08:28,12703.0,0,1,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,8,676.0,426.0,,,CHOU Tien Chen,,9,-0.0323767361854217,0.7943364787730575,9,0.4378803537286461,-1.0429674234835682,0,1,25,217,0.0,0,True,0,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6122921705245972,2
2,00:08:28,12723.0,0,1,CHEN Long,2,推撲球,0,1,2.0,9,676.0,426.0,,4,462.0,646.0,,,CHOU Tien Chen,,9,0.1380247457414629,-0.6957499864719177,9,0.0603698794886621,0.8396228739879726,0,1,25,217,0.0,1,True,0,-1.0,-1,0.5251437425613403,0.474856287240982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4753314852714538,2
3,00:08:30,12753.0,0,1,CHOU Tien Chen,2,殺球,1,0,1.0,5,462.0,646.0,,5,484.0,396.0,,,CHOU Tien Chen,,9,-0.5381063802995596,1.3979582849864276,9,-0.3491170165239855,-1.0102310801176462,0,1,25,217,0.1428571428571428,0,True,0,-1.0,-1,0.3561960160732269,0.3426114618778229,0.3011925518512726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5478243827819824,2
4,00:08:30,12769.0,0,1,CHEN Long,2,接殺防守,0,0,2.0,6,484.0,396.0,,2,438.0,509.0,,,CHOU Tien Chen,,9,-0.6248640800947999,-1.1372383078500874,9,-0.4665393395129557,1.321288279024212,0,1,25,217,0.1428571428571428,1,True,0,-1.0,-1,0.2895466387271881,0.278503954410553,0.2269736677408218,0.2049757093191146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5958431363105774,2
5,00:08:31,12795.0,0,1,CHOU Tien Chen,2,挑球,0,1,2.0,3,438.0,509.0,,3,508.0,368.0,,,CHOU Tien Chen,,3,-0.9409132357368384,0.4983445293287503,9,-0.3429635387668356,-0.8868829472250521,0,1,25,217,0.2142857142857142,0,True,0,-1.0,-1,0.2067048847675323,0.1988215893507003,0.1620345711708068,0.1478012651205063,0.2846376895904541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6968690752983093,2
6,00:08:32,12824.0,0,1,CHEN Long,2,殺球,0,0,1.0,4,508.0,368.0,,6,386.0,559.0,,,CHOU Tien Chen,,10,-0.6868529481445573,-1.4925037054379018,9,-0.2905412099540767,0.9581501189390652,0,1,25,217,0.2857142857142857,1,True,0,-1.0,-1,0.1630518734455108,0.1568334251642227,0.1278152763843536,0.1165878325700759,0.2117085456848144,0.2240030765533447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6210598349571228,2
7,00:08:33,12837.0,0,1,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,386.0,559.0,,1,446.0,437.0,,,CHOU Tien Chen,,9,0.054285231038024,0.9732172663367205,0,-0.9249181059651316,-1.673145097145758,0,1,25,217,0.3571428571428571,0,True,0,-1.0,-1,0.1309061199426651,0.1259136199951172,0.1026164293289184,0.0936024859547615,0.1699701100587844,0.1571780443191528,0.2198131680488586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6544124484062195,2
8,00:08:34,12861.0,0,1,CHEN Long,2,挑球,0,0,2.0,2,446.0,437.0,,4,385.0,638.0,,,CHOU Tien Chen,,6,-0.9671309342250644,-0.5931308301060169,9,-0.4871185762975873,0.9769992950818226,0,1,25,217,0.4285714285714285,1,True,0,-1.0,-1,0.1252721697092056,0.1204945519566536,0.0982000082731247,0.0895740166306495,0.1626549214124679,0.1504134088754654,0.1890133917331695,0.0643774941563606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6005126237869263,2
9,00:08:35,12896.0,0,1,CHOU Tien Chen,2,長球,0,1,1.0,5,385.0,638.0,,5,484.0,377.0,,,CHOU Tien Chen,,7,-1.054544024387657,1.468945199583629,9,-0.535573568067914,-0.8713373738874214,0,1,25,217,0.5,0,True,0,-1.0,-1,0.1214075461030006,0.1167773157358169,0.0951705574989318,0.086810678243637,0.1576370447874069,0.1457731872797012,0.1831823736429214,0.0548876672983169,0.0383535772562027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6211220026016235,2
10,00:08:36,12918.0,0,1,CHEN Long,2,殺球,0,0,1.0,6,484.0,377.0,,5,827.0,543.0,,,CHOU Tien Chen,,6,-0.8501867796092294,-1.1531679470623108,9,-0.2663388287506925,1.1934725880415062,0,1,25,217,0.5714285714285714,1,True,0,-1.0,-1,0.1201047524809837,0.1155242100358009,0.0941493064165115,0.0858791321516037,0.1559454798698425,0.1442089229822158,0.181216686964035,0.0542986802756786,0.034478984773159,0.0141938729211688,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6169866919517517,2
11,00:08:37,12933.0,0,1,CHOU Tien Chen,2,接殺防守,0,0,2.0,6,827.0,543.0,,8,746.0,401.0,,,CHOU Tien Chen,,9,0.6977012163757992,0.844475758638073,6,-1.253276353538297,-1.352999826510312,0,1,25,217,0.6428571428571429,0,True,0,-1.0,-1,0.1167725399136543,0.1123190820217132,0.0915372148156166,0.083496481180191,0.1516189128160476,0.1402079612016677,0.176188975572586,0.0527922101318836,0.033522393554449,0.0136619508266448,0.0278823021799325,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6243054866790771,2
12,00:08:38,12956.0,0,1,CHEN Long,2,平球,0,1,1.0,9,746.0,401.0,,8,591.0,542.0,,,CHOU Tien Chen,,9,0.527133703234907,-0.7841069535822237,9,0.5936478874467289,0.8542214224281212,0,1,25,217,0.7142857142857143,1,True,0,-1.0,-1,0.1101186797022819,0.1059189811348915,0.0863212943077087,0.078738734126091,0.1429794430732727,0.1322187185287475,0.1661494821310043,0.0497840344905853,0.0316122397780418,0.012883473187685,0.0197241958230733,0.0635506808757782,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5824732184410095,2
13,00:08:38,12967.0,0,1,CHOU Tien Chen,2,接殺防守,0,1,1.0,9,591.0,542.0,,6,769.0,420.0,,,CHOU Tien Chen,,9,0.3743793038985036,0.8826964070342106,9,0.3515502901301904,-0.783701245443711,0,1,25,217,0.7142857142857143,0,True,0,-1.0,-1,0.0872574150562286,0.0839295983314514,0.0684004947543144,0.0623921230435371,0.1132961064577102,0.1047693639993667,0.1316559016704559,0.0394485816359519,0.0250493623316288,0.0102087901905179,0.0156293381005525,0.0461489148437976,0.2118140161037445,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6002755761146545,2
14,00:08:39,12985.0,0,1,CHEN Long,2,推撲球,0,1,2.0,7,769.0,420.0,,8,485.0,617.0,,,CHOU Tien Chen,,9,0.5845666117618942,-0.7695392214148127,9,0.0879997025791147,0.9816718284547292,0,1,25,217,0.7857142857142857,1,True,0,-1.0,-1,0.0756351724267005,0.0727506056427955,0.0592899061739444,0.0540818162262439,0.0982056409120559,0.0908146128058433,0.1141200065612793,0.0341942347586154,0.0217129159718751,0.0088490322232246,0.0135475918650627,0.0400021150708198,0.1457803696393966,0.1710160225629806,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4788544178009033,2
15,00:08:40,13012.0,0,1,CHOU Tien Chen,2,長球,1,0,1.0,9,485.0,617.0,,3,506.0,363.0,,,CHOU Tien Chen,,9,-0.496875663727209,1.2273369263490352,9,-0.1879719718552881,-0.9329792199396676,0,1,25,217,0.8571428571428571,0,True,0,-1.0,-1,0.0604278072714805,0.0581232197582721,0.0473689511418342,0.0432080142199993,0.0784602090716362,0.0725552439689636,0.091174803674221,0.0273190699517726,0.0173472724854946,0.0070698275230824,0.0108236847445368,0.0319592058658599,0.1164694726467132,0.1451210677623748,0.1925721913576126,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4608142673969269,2
16,00:08:42,13050.0,0,1,CHEN Long,3,切球,0,0,1.0,4,506.0,363.0,,1,464.0,468.0,掛網,對手掛網,CHOU Tien Chen,,4,-0.8735213439244435,-1.6547172765988678,9,-0.1180059658360636,1.0602161231097564,0,1,25,217,1.0,1,True,0,-1.0,-1,0.0559528172016143,0.0538188964128494,0.0438610352575778,0.0400082394480705,0.0726498290896415,0.0671821534633636,0.0844228342175483,0.0252959541976451,0.0160626135766506,0.0065462701022624,0.010022135451436,0.0295924618840217,0.1078443005681037,0.1343740969896316,0.1550415307283401,0.0973248779773712,,,,,,,,,,,,,,,,,,,,,,,,0.466841846704483,2
1,00:09:01,13526.0,0,2,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,1,467.0,430.0,,,CHEN Long,,9,0.1595520443727053,0.7745376109376784,9,-0.4494903130373309,-1.0415296110744856,0,1,25,218,0.0,0,True,1,-2.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666614294052124,3
2,00:09:01,13549.0,0,2,CHEN Long,2,推撲球,0,0,2.0,2,467.0,430.0,,4,423.0,631.0,,,CHEN Long,,9,-0.7315130031071999,-0.6078792882542032,9,0.1015343393143209,0.756244521352988,0,1,25,218,0.0,1,True,1,-2.0,-2,0.5957695245742798,0.4042305052280426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6057184934616089,3
3,00:09:02,13574.0,0,2,CHOU Tien Chen,2,殺球,1,0,1.0,5,423.0,631.0,,6,818.0,406.0,,,CHEN Long,,9,-0.8050726349561285,1.3699132776159342,9,-0.6138699356473555,-0.9168273835190232,0,1,25,218,0.0833333333333333,0,True,1,-2.0,-2,0.4232967793941498,0.3046123087406158,0.272090882062912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6507081985473633,3
4,00:09:03,13593.0,0,2,CHEN Long,2,接殺防守,0,1,2.0,7,818.0,406.0,,1,863.0,519.0,,,CHEN Long,,9,0.6721629693673936,-0.8587939746280803,9,-0.8238960215005958,1.4816480005307564,0,1,25,218,0.1666666666666666,1,True,1,-2.0,-2,0.334951639175415,0.2410374730825424,0.1851242482662201,0.2388866096735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6623885631561279,3
5,00:09:04,13620.0,0,2,CHOU Tien Chen,2,推撲球,0,0,2.0,2,863.0,519.0,,3,514.0,372.0,,,CHEN Long,,6,0.975428958971466,0.7130462669176291,9,0.5783280698626831,-0.8887550019664868,0,1,25,218,0.25,0,True,1,-2.0,-2,0.2413102835416793,0.1736514121294021,0.1333696544170379,0.1762742102146148,0.2753944396972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7632056474685669,3
6,00:09:05,13644.0,0,2,CHEN Long,2,切球,0,0,1.0,4,514.0,372.0,,2,439.0,520.0,,,CHEN Long,,9,-0.636504804397513,-1.3706118837303347,9,0.2177935054946018,0.9633619641285456,0,1,25,218,0.3333333333333333,1,True,1,-2.0,-2,0.1910082399845123,0.137453094124794,0.1055682450532913,0.1395291537046432,0.2110431790351867,0.2153980433940887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7088969945907593,3
