ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
3,00:09:17,16733.0,4,2,Supanida KATETHONG,2,挑球,0,0,2.0,2,776.0,397.0,1.0,8,532.0,583.0,,,Carolina MARIN,,8,0.7179256705794143,-0.5599742100866664,8,0.1057619035440537,0.9105968545732038,0,1,63,3359,0.25,1,True,0,-2.0,1
4,00:09:18,16756.0,4,2,Carolina MARIN,2,切球,0,0,1.0,8,532.0,583.0,2.0,2,766.0,393.0,,,Carolina MARIN,,8,-0.1662681854230363,1.1877276706358018,8,0.3100823837788607,-0.8000208514672007,0,1,63,3359,0.5,0,True,0,-2.0,1
5,00:09:19,16786.0,4,2,Supanida KATETHONG,2,網前球,0,0,2.0,2,766.0,393.0,2.0,1,849.0,463.0,,,Carolina MARIN,,8,0.2824864568456632,-0.6646185209237595,8,-0.512480185775893,1.2714087256403217,0,1,63,3359,0.75,1,True,0,-2.0,1
6,00:09:20,16813.0,4,2,Carolina MARIN,3,推撲球,0,1,2.0,1,849.0,463.0,2.0,9,651.0,321.0,對手落地致勝,落地致勝,Carolina MARIN,,1,1.0490156921154372,0.3117459351456973,6,0.9367438392635622,-0.6450823456155792,0,1,63,3359,1.0,0,True,0,-2.0,1
1,00:09:57,17927.0,5,2,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,7,677.0,398.0,,,Supanida KATETHONG,,8,-0.0200304630245072,0.8946805262788425,8,0.5847355231306431,-1.0193834232496255,0,1,63,3360,0.0,0,True,1,-3.0,-1
2,00:09:58,17950.0,5,2,Supanida KATETHONG,2,推撲球,0,1,2.0,7,677.0,398.0,1.0,5,898.0,604.0,,,Supanida KATETHONG,,8,0.6818545207821987,-0.5597256697996184,8,-0.0257784266963528,0.8533006938378586,0,1,63,3360,0.1111111111111111,1,True,1,-3.0,-1
3,00:09:59,17977.0,5,2,Carolina MARIN,2,長球,0,1,1.0,5,898.0,604.0,1.0,9,599.0,316.0,,,Supanida KATETHONG,,5,1.1292132687086665,1.439687250562591,8,0.4905049991588944,-0.9665865071795124,0,1,63,3360,0.2222222222222222,0,True,1,-3.0,-1
4,00:10:00,18014.0,5,2,Supanida KATETHONG,2,殺球,1,0,1.0,9,599.0,316.0,2.0,6,442.0,567.0,,,Supanida KATETHONG,,9,-0.0986100764891126,-1.4810894267547785,8,-0.0797877712760432,1.1798205504684371,0,1,63,3360,0.3333333333333333,1,True,1,-3.0,-1
5,00:10:00,18029.0,5,2,Carolina MARIN,2,接殺防守,0,0,2.0,6,442.0,567.0,2.0,8,571.0,374.0,,,Supanida KATETHONG,,8,-0.3604809576842809,1.0884027870722608,9,-0.1615454488859116,-1.4089378423505152,0,1,63,3360,0.3333333333333333,0,True,1,-3.0,-1
6,00:10:01,18056.0,5,2,Supanida KATETHONG,2,網前球,0,1,2.0,8,571.0,374.0,2.0,7,620.0,467.0,,,Supanida KATETHONG,,8,-0.1620082869690094,-0.6735779162824915,8,-0.4485154505409848,1.0809237633669906,0,1,63,3360,0.4444444444444444,1,True,1,-3.0,-1
7,00:10:02,18083.0,5,2,Carolina MARIN,2,挑球,0,1,2.0,7,620.0,467.0,1.0,3,505.0,318.0,,,Supanida KATETHONG,,7,-0.2851395950379653,0.4226766031977854,8,0.0310747463898625,-0.9890004814709568,0,1,63,3360,0.5555555555555556,0,True,1,-3.0,-1
8,00:10:03,18118.0,5,2,Supanida KATETHONG,2,切球,1,0,1.0,3,505.0,318.0,2.0,1,875.0,501.0,,,Supanida KATETHONG,,9,-0.4402791718765146,-1.4781320044287949,8,-0.3074486003246439,0.920473971519898,0,1,63,3360,0.6666666666666666,1,True,1,-3.0,-1
9,00:10:04,18144.0,5,2,Carolina MARIN,2,網前球,0,1,2.0,1,875.0,501.0,2.0,2,833.0,401.0,,,Supanida KATETHONG,,5,1.0969176972525585,0.8318481491603466,8,-0.4740122973282845,-1.3357592281502657,0,1,63,3360,0.7777777777777778,0,True,1,-3.0,-1
10,00:10:05,18176.0,5,2,Supanida KATETHONG,2,網前球,0,0,2.0,2,833.0,401.0,2.0,2,491.0,469.0,,,Supanida KATETHONG,,2,0.962460894807087,-0.4334123140652786,8,0.6621915039435482,0.867044868281844,0,1,63,3360,0.8888888888888888,1,True,1,-3.0,-1
11,00:10:06,18202.0,5,2,Carolina MARIN,3,網前球,0,0,2.0,2,491.0,469.0,2.0,2,456.0,445.0,掛網,對手掛網,Supanida KATETHONG,,7,-0.4663169621435296,0.3766928941900538,8,0.5725310805950761,-0.6425149253176595,0,1,63,3360,1.0,0,True,1,-3.0,-1
1,00:10:28,18840.0,5,3,Supanida KATETHONG,1,發短球,0,0,2.0,7,,,2.0,7,569.0,500.0,,,Supanida KATETHONG,,8,0.1718312875537522,-0.8871813017533213,8,-0.438826033333811,1.0415774120431276,0,1,63,3361,0.0,1,True,1,-2.0,1
2,00:10:28,18863.0,5,3,Carolina MARIN,2,網前球,0,0,2.0,7,569.0,500.0,2.0,2,827.0,404.0,,,Supanida KATETHONG,,7,-0.3158992895924766,0.657995304944512,8,0.148496769172415,-0.8490074710367086,0,1,63,3361,0.0,0,True,1,-2.0,1
3,00:10:29,18890.0,5,3,Supanida KATETHONG,3,挑球,0,0,2.0,2,827.0,404.0,2.0,9,490.0,643.0,落點判斷失誤,對手落點判斷失誤,Supanida KATETHONG,,2,0.982649206081639,-0.3089776429712856,8,0.2271045697525641,0.7251129188959524,0,1,63,3361,1.0,1,True,1,-2.0,1
1,00:10:50,19525.0,5,4,Supanida KATETHONG,1,發短球,0,0,2.0,7,,,2.0,7,702.0,502.0,,,Supanida KATETHONG,,8,-0.0520582582956072,-0.949515117291706,8,0.5994620345114106,1.02170092445787,0,1,63,3362,0.0,1,True,1,-1.0,2
2,00:10:51,19547.0,5,4,Carolina MARIN,2,挑球,0,1,2.0,7,702.0,502.0,1.0,4,802.0,317.0,,,Supanida KATETHONG,,8,0.0805640164025424,0.6736957799322519,8,0.1359305270177521,-0.950951808755299,0,1,63,3362,0.1428571428571428,0,True,1,-1.0,2
3,00:10:52,19582.0,5,4,Supanida KATETHONG,2,切球,0,0,1.0,4,802.0,317.0,2.0,1,873.0,498.0,,,Supanida KATETHONG,,4,0.9674392808577826,-1.4758796134131509,8,0.1891495013090237,0.9266200399641348,0,1,63,3362,0.2857142857142857,1,True,1,-1.0,2
4,00:10:53,19607.0,5,4,Carolina MARIN,2,挑球,0,1,2.0,1,873.0,498.0,1.0,4,807.0,315.0,,,Supanida KATETHONG,,5,1.1788194217578964,0.8146941838705116,8,0.4694822159502005,-1.12440167145002,0,1,63,3362,0.4285714285714285,0,True,1,-1.0,2
5,00:10:54,19639.0,5,4,Supanida KATETHONG,2,長球,0,0,1.0,4,807.0,315.0,1.0,5,887.0,585.0,,,Supanida KATETHONG,,4,1.167406831494585,-1.420259684624836,8,0.2963114887190796,1.054543158892666,0,1,63,3362,0.5714285714285714,1,True,1,-1.0,2
6,00:10:55,19662.0,5,4,Carolina MARIN,2,長球,1,0,1.0,5,887.0,585.0,1.0,4,796.0,315.0,,,Supanida KATETHONG,,8,0.6999039608564975,1.1846337721569864,8,0.6620835148239788,-1.2343412629770874,0,1,63,3362,0.7142857142857143,0,True,1,-1.0,2
7,00:10:56,19700.0,5,4,Supanida KATETHONG,2,長球,0,0,1.0,4,796.0,315.0,1.0,5,870.0,586.0,,,Supanida KATETHONG,,4,1.113651917894449,-1.4340730811165328,8,0.3222627372484496,1.1169506626831176,0,1,63,3362,0.8571428571428571,1,True,1,-1.0,2
8,00:10:57,19728.0,5,4,Carolina MARIN,3,長球,1,0,1.0,5,870.0,586.0,2.0,10,906.0,325.0,出界,對手出界,Supanida KATETHONG,,8,0.6305049926387396,1.1848816597889342,8,0.660687362945751,-1.3172947740893022,0,1,63,3362,1.0,0,True,1,-1.0,2
1,00:11:38,20957.0,6,5,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,1,480.0,392.0,,,Supanida KATETHONG,,8,0.0769462344132012,0.8528684293224403,8,-0.6476413613038527,-0.983763218551965,0,1,63,3364,0.0,0,True,1,-1.0,3
2,00:11:39,20982.0,6,5,Supanida KATETHONG,2,推撲球,0,1,2.0,1,480.0,392.0,1.0,6,457.0,590.0,,,Supanida KATETHONG,,7,-0.7434614547888605,-0.4681247333946491,8,-0.1274011149458437,0.9926030867706548,0,1,63,3364,0.0588235294117647,1,True,1,-1.0,3
3,00:11:40,21002.0,6,5,Carolina MARIN,2,殺球,0,0,1.0,6,457.0,590.0,2.0,5,480.0,344.0,,,Supanida KATETHONG,,8,-0.3218761383815856,1.1882834899507249,8,-0.4428648920952863,-0.7696327127641492,0,1,63,3364,0.1176470588235294,0,True,1,-1.0,3
4,00:11:40,21015.0,6,5,Supanida KATETHONG,2,接殺防守,0,1,2.0,5,480.0,344.0,2.0,2,441.0,472.0,,,Supanida KATETHONG,,8,0.0369349654995476,-0.8481765445878114,6,-0.9950567954367916,1.4037576384211636,0,1,63,3364,0.1176470588235294,1,True,1,-1.0,3
5,00:11:41,21041.0,6,5,Carolina MARIN,2,網前球,0,0,2.0,2,441.0,472.0,2.0,1,489.0,394.0,,,Supanida KATETHONG,,2,-0.9604312081482598,0.4907327646156242,8,-0.1581191063154267,-1.0398360018885082,0,1,63,3364,0.1764705882352941,0,True,1,-1.0,3
6,00:11:42,21067.0,6,5,Supanida KATETHONG,2,挑球,0,1,2.0,1,489.0,394.0,1.0,4,470.0,623.0,,,Supanida KATETHONG,,8,-0.8234064888712841,-0.6567719855634836,7,-0.7037925368776866,0.5350279071939111,0,1,63,3364,0.2352941176470588,1,True,1,-1.0,3
7,00:11:43,21102.0,6,5,Carolina MARIN,2,殺球,0,0,1.0,4,470.0,623.0,2.0,8,638.0,366.0,,,Supanida KATETHONG,,9,-0.6107404704128183,1.535371247726238,8,-0.1044435697113541,-0.885103581367701,0,1,63,3364,0.2941176470588235,0,True,1,-1.0,3
8,00:11:43,21119.0,6,5,Supanida KATETHONG,2,接殺防守,0,0,2.0,8,638.0,366.0,2.0,2,440.0,484.0,,,Supanida KATETHONG,,8,0.052325397678545,-0.886282559732229,8,-0.5855718401625206,1.359410533152498,0,1,63,3364,0.2941176470588235,1,True,1,-1.0,3
9,00:11:44,21143.0,6,5,Carolina MARIN,2,網前球,0,0,2.0,2,440.0,484.0,2.0,1,456.0,400.0,,,Supanida KATETHONG,,7,-0.7220640229832918,0.6157736069176961,8,-0.0151899569921471,-0.8351963807664774,0,1,63,3364,0.3529411764705882,0,True,1,-1.0,3
10,00:11:45,21173.0,6,5,Supanida KATETHONG,2,網前球,0,1,2.0,1,456.0,400.0,2.0,2,454.0,461.0,,,Supanida KATETHONG,,1,-0.908434690214266,-0.4095445427835861,8,-0.4835988752799651,0.8718300766168644,0,1,63,3364,0.4117647058823529,1,True,1,-1.0,3
11,00:11:46,21200.0,6,5,Carolina MARIN,2,挑球,0,0,2.0,2,454.0,461.0,1.0,9,689.0,314.0,,,Supanida KATETHONG,,2,-0.9188850074155118,0.407190257517622,8,-0.4886537747964849,-0.6470743773024491,0,1,63,3364,0.4705882352941176,0,True,1,-1.0,3
12,00:11:48,21259.0,6,5,Supanida KATETHONG,2,殺球,0,0,1.0,9,689.0,314.0,2.0,8,546.0,544.0,,,Supanida KATETHONG,,9,0.2796541386639374,-1.3843248243800577,8,-0.1738982487248829,1.056340448097237,0,1,63,3364,0.5882352941176471,1,True,1,-1.0,3
13,00:11:49,21274.0,6,5,Carolina MARIN,2,接殺防守,0,0,2.0,8,546.0,544.0,2.0,7,657.0,392.0,,,Supanida KATETHONG,,8,-0.292528608395751,1.0172130961951016,9,0.5598191423131086,-1.5742537545010693,0,1,63,3364,0.6470588235294118,0,True,1,-1.0,3
14,00:11:50,21301.0,6,5,Supanida KATETHONG,2,網前球,0,1,2.0,7,657.0,392.0,2.0,2,435.0,490.0,,,Supanida KATETHONG,,8,0.5376194064371558,-0.5587318496158092,8,-0.2320884947016912,1.0801062213270305,0,1,63,3364,0.7058823529411765,1,True,1,-1.0,3
15,00:11:51,21330.0,6,5,Carolina MARIN,2,挑球,0,0,2.0,2,435.0,490.0,1.0,3,476.0,319.0,,,Supanida KATETHONG,,2,-0.8847326436127642,0.6076571646927853,8,0.2647403712906954,-0.7748019161351243,0,1,63,3364,0.7647058823529411,0,True,1,-1.0,3
16,00:11:52,21361.0,6,5,Supanida KATETHONG,2,切球,1,0,1.0,3,476.0,319.0,2.0,7,513.0,503.0,,,Supanida KATETHONG,,8,-0.4192429577264783,-1.3362184656495562,8,-0.4868658092865538,0.8134042604980257,0,1,63,3364,0.8235294117647058,1,True,1,-1.0,3
17,00:11:52,21385.0,6,5,Carolina MARIN,2,網前球,0,0,2.0,7,513.0,503.0,2.0,2,823.0,398.0,,,Supanida KATETHONG,,8,-0.4201416646069367,0.813118163815305,8,-0.5544116414086139,-1.2243977718931658,0,1,63,3364,0.8235294117647058,0,True,1,-1.0,3
18,00:11:53,21413.0,6,5,Supanida KATETHONG,2,挑球,0,0,2.0,2,823.0,398.0,1.0,3,878.0,626.0,,,Supanida KATETHONG,,2,0.9441835887158244,-0.3989615226516768,8,0.0106594521035324,0.8364536539562728,0,1,63,3364,0.8823529411764706,1,True,1,-1.0,3
19,00:11:55,21450.0,6,5,Carolina MARIN,3,殺球,1,0,1.0,3,878.0,626.0,2.0,1,845.0,448.0,掛網,對手掛網,Supanida KATETHONG,,8,0.8503946514472318,1.3979162145099864,8,0.4320329705125249,-0.8637569921414325,0,1,63,3364,1.0,0,True,1,-1.0,3
1,00:13:43,24717.0,8,6,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,1,494.0,396.0,,,Carolina MARIN,,8,0.0833409375458655,0.8361454998582255,8,-0.6449518864905169,-1.0623772627445849,0,1,63,3367,0.0,0,True,0,-2.0,4
2,00:13:44,24742.0,8,6,Supanida KATETHONG,2,推撲球,0,1,2.0,1,494.0,396.0,1.0,6,413.0,608.0,,,Carolina MARIN,,7,-0.6189640522778369,-0.4114621801423854,8,-0.0502384770128033,0.9519931048987764,0,1,63,3367,0.3333333333333333,1,True,0,-2.0,4
3,00:13:45,24772.0,8,6,Carolina MARIN,2,殺球,0,0,1.0,6,413.0,608.0,2.0,5,473.0,347.0,,,Carolina MARIN,,6,-0.9487300345898896,1.4601404458173757,8,-0.2100586058811125,-0.961215266904626,0,1,63,3367,0.6666666666666666,0,True,0,-2.0,4
4,00:13:46,24786.0,8,6,Supanida KATETHONG,3,平球,0,1,2.0,5,473.0,347.0,2.0,7,695.0,436.0,掛網,對手掛網,Carolina MARIN,,8,-0.6200162665076506,-1.155982369316625,8,-0.7568913223437224,1.3309726820281604,0,1,63,3367,1.0,1,True,0,-2.0,4
1,00:14:05,25373.0,9,6,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,8,699.0,389.0,,,Supanida KATETHONG,,8,-0.0137610453838645,0.861568365926867,8,0.6121841306477842,-0.98048371467725,0,1,63,3368,0.0,0,True,1,-3.0,-1
2,00:14:06,25399.0,9,6,Supanida KATETHONG,2,網前球,0,1,2.0,8,699.0,389.0,2.0,2,458.0,475.0,,,Supanida KATETHONG,,8,0.7045417928690806,-0.5717232503964587,8,0.0282605410832923,0.8779738812415054,0,1,63,3368,0.2,1,True,1,-3.0,-1
3,00:14:07,25428.0,9,6,Carolina MARIN,2,網前球,0,0,2.0,2,458.0,475.0,2.0,1,464.0,422.0,,,Supanida KATETHONG,,7,-0.8449831533689453,0.3786317200062405,8,0.0518071339446555,-0.8482873143827293,0,1,63,3368,0.4,0,True,1,-3.0,-1
4,00:14:08,25453.0,9,6,Supanida KATETHONG,2,挑球,0,1,2.0,1,464.0,422.0,1.0,3,876.0,640.0,,,Supanida KATETHONG,,1,-0.8804446317438066,-0.2637991397110222,2,-0.8767024968103311,0.4442396361400386,0,1,63,3368,0.6,1,True,1,-3.0,-1
5,00:14:10,25513.0,9,6,Carolina MARIN,3,長球,1,0,1.0,3,876.0,640.0,2.0,10,439.0,310.0,出界,對手出界,Supanida KATETHONG,,9,0.9200748909073488,1.6788295039223424,8,0.2728196447559128,-0.9908658881965614,0,1,63,3368,1.0,0,True,1,-3.0,-1
1,00:15:13,27401.0,9,7,Supanida KATETHONG,1,發長球,0,0,2.0,7,,,1.0,9,549.0,615.0,,,Carolina MARIN,,8,0.2307596339358129,-0.8622530418609907,8,-0.4547807322315382,1.0731201580829015,0,1,63,3369,0.0,1,True,0,-2.0,1
2,00:15:14,27433.0,9,7,Carolina MARIN,2,長球,0,0,1.0,9,549.0,615.0,1.0,8,560.0,324.0,,,Carolina MARIN,,8,-0.4345490583165485,1.45154660872261,8,0.1735444419531224,-0.9512392705334576,0,1,63,3369,0.125,0,True,0,-2.0,1
3,00:15:15,27458.0,9,7,Supanida KATETHONG,2,長球,1,0,1.0,8,560.0,324.0,1.0,9,770.0,623.0,,,Carolina MARIN,,8,-0.1292230288738973,-1.2829393019136617,8,-0.3347374833423879,1.4512401047460255,0,1,63,3369,0.25,1,True,0,-2.0,1
4,00:15:16,27491.0,9,7,Carolina MARIN,2,殺球,1,0,1.0,9,770.0,623.0,2.0,6,770.0,347.0,,,Carolina MARIN,,8,0.350217188925373,1.3273162267383083,8,0.1791919941641913,-1.1624115521174712,0,1,63,3369,0.375,0,True,0,-2.0,1
5,00:15:16,27509.0,9,7,Supanida KATETHONG,2,接殺防守,0,0,2.0,6,770.0,347.0,2.0,1,816.0,494.0,,,Carolina MARIN,,8,0.6263140504309663,-0.9676277588811976,8,0.3850132136017042,1.3993892905226002,0,1,63,3369,0.375,1,True,0,-2.0,1
6,00:15:17,27533.0,9,7,Carolina MARIN,2,挑球,0,1,2.0,1,816.0,494.0,1.0,9,527.0,322.0,,,Carolina MARIN,,7,0.7519092811841614,0.6531020212838085,8,0.4369927938050577,-0.953252656585037,0,1,63,3369,0.5,0,True,0,-2.0,1
7,00:15:18,27565.0,9,7,Supanida KATETHONG,2,長球,1,0,1.0,9,527.0,322.0,1.0,6,482.0,582.0,,,Carolina MARIN,,9,-0.2559426970312374,-1.3939413526340714,8,-0.1216954840387287,0.9603762751386924,0,1,63,3369,0.625,1,True,0,-2.0,1
8,00:15:19,27591.0,9,7,Carolina MARIN,2,切球,0,0,1.0,6,482.0,582.0,2.0,2,801.0,396.0,,,Carolina MARIN,,8,-0.5528181169034976,1.2641319856022275,8,-0.3631843442498804,-1.294863045695027,0,1,63,3369,0.75,0,True,0,-2.0,1
9,00:15:20,27619.0,9,7,Supanida KATETHONG,2,網前球,0,0,2.0,2,801.0,396.0,2.0,1,846.0,467.0,,,Carolina MARIN,,8,0.7817170002092265,-0.548602540940306,8,-0.4456565627193308,1.1352289511300224,0,1,63,3369,0.875,1,True,0,-2.0,1
