ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
9,00:06:54,12423.0,0,1,Neslihan YIGIT,3,接殺防守,0,0,2.0,8,609.0,370.0,2.0,7,730.0,445.0,未過網,對手未過網,Carolina MARIN,,8,-0.3488887037307444,-1.0179192244656574,8,-0.1747580323428012,1.0509034101508383,0,1,73,4108,1.0,1,True,0,1.0,1
1,00:07:14,13021.0,1,1,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,8,692.0,387.0,,,Carolina MARIN,,8,-0.0438843323030306,0.8283980058588393,8,0.5777118730783962,-0.9966995462373192,0,1,73,4109,0.0,0,True,0,0.0,-1
2,00:07:15,13050.0,1,1,Neslihan YIGIT,2,網前球,0,1,2.0,8,692.0,387.0,2.0,1,789.0,464.0,,,Carolina MARIN,,8,0.1697230676072601,-0.6020003925053453,8,0.1040737039623571,0.785260492910389,0,1,73,4109,0.5,1,True,0,0.0,-1
3,00:07:15,13079.0,1,1,Carolina MARIN,2,網前球,0,1,2.0,1,789.0,464.0,2.0,2,784.0,434.0,,,Carolina MARIN,,7,0.8800398997261193,0.5432240833859362,8,0.1724952581295288,-0.7124238960764021,0,1,73,4109,0.5,0,True,0,0.0,-1
4,00:07:16,13109.0,1,1,Neslihan YIGIT,3,挑球,0,1,2.0,2,784.0,434.0,2.0,10,625.0,670.0,出界,對手出界,Carolina MARIN,,7,0.8009864902007245,-0.3922767183591832,7,0.5721469065484708,0.6437172132464101,0,1,73,4109,1.0,1,True,0,0.0,-1
1,00:07:45,13955.0,3,1,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,8,675.0,388.0,,,Carolina MARIN,,8,-0.068326964372556,0.8538379380907978,8,0.5573640109067911,-1.0364484285273898,0,1,73,4111,0.0,0,True,0,-2.0,-2
2,00:07:45,13977.0,3,1,Neslihan YIGIT,2,網前球,0,0,2.0,8,675.0,388.0,2.0,1,798.0,468.0,,,Carolina MARIN,,7,0.5595503244786756,-0.5199661159958264,8,0.0607945634584557,0.7939723734985501,0,1,73,4111,0.0,1,True,0,-2.0,-2
3,00:07:46,14001.0,3,1,Carolina MARIN,2,挑球,0,1,2.0,1,798.0,468.0,1.0,3,506.0,323.0,,,Carolina MARIN,,7,0.8184597339111084,0.5799051010940263,8,0.4565642891178956,-0.7513686908916073,0,1,73,4111,0.25,0,True,0,-2.0,-2
4,00:07:48,14041.0,3,1,Neslihan YIGIT,2,切球,0,0,1.0,3,506.0,323.0,1.0,7,511.0,473.0,,,Carolina MARIN,,9,-0.6599016473771916,-1.5801704106800216,8,0.2339777920167775,1.0815429912052668,0,1,73,4111,0.75,1,True,0,-2.0,-2
5,00:07:48,14067.0,3,1,Carolina MARIN,2,推撲球,0,0,1.0,7,511.0,473.0,1.0,8,539.0,347.0,,,Carolina MARIN,,7,-0.5814244218061682,0.5847526068524621,8,-0.3697586817199058,-1.180098098242232,0,1,73,4111,0.75,0,True,0,-2.0,-2
6,00:07:49,14088.0,3,1,Neslihan YIGIT,3,接殺防守,0,0,1.0,8,539.0,347.0,2.0,7,561.0,442.0,未過網,對手未過網,Carolina MARIN,,8,-0.31707863892857,-0.9784013461127912,8,-0.5424807875786118,0.8804693769795667,0,1,73,4111,1.0,1,True,0,-2.0,-2
1,00:08:01,14439.0,4,1,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,1,496.0,398.0,,,Carolina MARIN,,8,0.0232572130433773,0.8535560614670393,8,-0.6194528912374789,-1.056395592810766,0,1,73,4112,0.0,0,True,0,-3.0,-3
2,00:08:02,14462.0,4,1,Neslihan YIGIT,2,挑球,0,0,2.0,1,496.0,398.0,1.0,6,466.0,594.0,,,Carolina MARIN,,7,-0.6302190043665343,-0.5258732148553745,8,-0.0741039505374113,0.9535805511844314,0,1,73,4112,0.0909090909090909,1,True,0,-3.0,-3
3,00:08:03,14490.0,4,1,Carolina MARIN,2,平球,0,0,1.0,6,466.0,594.0,2.0,8,717.0,348.0,,,Carolina MARIN,,8,-0.7854274822345333,1.437090621889686,8,-0.5027653037130758,-1.03034259508647,0,1,73,4112,0.1818181818181818,0,True,0,-3.0,-3
4,00:08:03,14504.0,4,1,Neslihan YIGIT,2,接殺防守,0,1,2.0,8,717.0,348.0,2.0,7,740.0,469.0,,,Carolina MARIN,,8,-0.4957398395613783,-1.043728539348474,8,-0.5014780550126015,1.2305888976626491,0,1,73,4112,0.1818181818181818,1,True,0,-3.0,-3
5,00:08:04,14528.0,4,1,Carolina MARIN,2,網前球,0,1,2.0,7,740.0,469.0,2.0,2,819.0,426.0,,,Carolina MARIN,,7,0.5583316734345114,0.5808058701083348,8,0.385712564882476,-0.8268135143119428,0,1,73,4112,0.2727272727272727,0,True,0,-3.0,-3
6,00:08:05,14557.0,4,1,Neslihan YIGIT,2,挑球,0,1,2.0,2,819.0,426.0,1.0,3,859.0,629.0,,,Carolina MARIN,,2,0.9464168904447556,-0.2903030913197237,8,0.500352331712032,0.6794657008464,0,1,73,4112,0.3636363636363636,1,True,0,-3.0,-3
7,00:08:06,14601.0,4,1,Carolina MARIN,2,長球,0,1,1.0,3,859.0,629.0,1.0,6,778.0,331.0,,,Carolina MARIN,,3,1.1276852044097592,1.6137060772167775,8,0.1815346017531092,-0.7750208319605214,0,1,73,4112,0.4545454545454545,0,True,0,-3.0,-3
8,00:08:07,14628.0,4,1,Neslihan YIGIT,2,切球,1,0,1.0,6,778.0,331.0,2.0,7,751.0,477.0,,,Carolina MARIN,,8,0.51202088081399,-1.0495518830481785,8,0.3049179626469184,1.42032168699209,0,1,73,4112,0.5454545454545454,1,True,0,-3.0,-3
9,00:08:08,14657.0,4,1,Carolina MARIN,2,推撲球,0,1,2.0,7,751.0,477.0,2.0,3,490.0,318.0,,,Carolina MARIN,,7,0.6399647404470872,0.5895826417191898,8,0.4990080561513974,-1.0898036029007117,0,1,73,4112,0.6363636363636364,0,True,0,-3.0,-3
10,00:08:09,14690.0,4,1,Neslihan YIGIT,2,切球,0,0,2.0,3,490.0,318.0,2.0,2,447.0,479.0,,,Carolina MARIN,,9,-0.7296881934712697,-1.4178234758035153,8,-0.1339336423082891,0.986393292038096,0,1,73,4112,0.7272727272727273,1,True,0,-3.0,-3
11,00:08:10,14721.0,4,1,Carolina MARIN,2,網前球,0,0,2.0,2,447.0,479.0,2.0,7,740.0,421.0,,,Carolina MARIN,,7,-0.7402556715972695,0.5762392771585573,8,-0.395181788994746,-1.2353264794867662,0,1,73,4112,0.8181818181818182,0,True,0,-3.0,-3
12,00:08:11,14748.0,4,1,Neslihan YIGIT,2,挑球,0,1,2.0,7,740.0,421.0,1.0,8,547.0,611.0,,,Carolina MARIN,,7,0.5377772692029401,-0.4141451223601124,8,-0.2992931958534429,0.6997306771681812,0,1,73,4112,0.9090909090909092,1,True,0,-3.0,-3
13,00:08:12,14786.0,4,1,Carolina MARIN,3,長球,0,0,1.0,8,547.0,611.0,2.0,9,535.0,316.0,對手落地致勝,落地致勝,Carolina MARIN,,8,-0.2931902830859939,1.2300590469284345,8,-0.1935283213464216,-0.887774846819787,0,1,73,4112,1.0,0,True,0,-3.0,-3
1,00:08:31,15333.0,5,1,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,7,681.0,410.0,,,Carolina MARIN,,8,-0.013421927391018,0.8620852931425945,8,0.5462081550269023,-0.983308390430336,0,1,73,4113,0.0,0,True,0,-4.0,-4
2,00:08:31,15357.0,5,1,Neslihan YIGIT,2,挑球,0,0,2.0,7,681.0,410.0,1.0,5,798.0,568.0,,,Carolina MARIN,,8,0.6185682637979719,-0.5321707691982365,8,0.017858774829573,0.7769402465203642,0,1,73,4113,0.0,1,True,0,-4.0,-4
3,00:08:32,15378.0,5,1,Carolina MARIN,2,長球,1,0,1.0,5,798.0,568.0,1.0,6,773.0,335.0,,,Carolina MARIN,,8,0.2557120036771312,1.2588723057117903,8,0.4576815521199746,-0.904338953363984,0,1,73,4113,0.2,0,True,0,-4.0,-4
4,00:08:33,15400.0,5,1,Neslihan YIGIT,2,殺球,1,0,1.0,6,773.0,335.0,2.0,8,773.0,539.0,,,Carolina MARIN,,8,0.5211550278105765,-1.1992198194610924,8,0.2054454596759198,1.2135876136368655,0,1,73,4113,0.4,1,True,0,-4.0,-4
5,00:08:33,15414.0,5,1,Carolina MARIN,2,接殺防守,0,1,2.0,8,773.0,539.0,2.0,2,775.0,401.0,,,Carolina MARIN,,8,0.1304795545178253,0.961170021996598,8,0.2159534631915741,-1.1973913619877317,0,1,73,4113,0.4,0,True,0,-4.0,-4
6,00:08:34,15441.0,5,1,Neslihan YIGIT,2,推撲球,0,1,2.0,2,775.0,401.0,1.0,8,764.0,592.0,,,Carolina MARIN,,8,0.6671312354991331,-0.5924527906249647,8,0.2174813629774273,0.8865188150404499,0,1,73,4113,0.6,1,True,0,-4.0,-4
7,00:08:35,15465.0,5,1,Carolina MARIN,2,長球,1,0,1.0,8,764.0,592.0,1.0,6,764.0,335.0,,,Carolina MARIN,,8,0.3249742877164869,1.2586990862990064,8,0.3141818214890067,-0.9165207684039048,0,1,73,4113,0.8,0,True,0,-4.0,-4
8,00:08:36,15489.0,5,1,Neslihan YIGIT,3,殺球,1,0,1.0,6,764.0,335.0,2.0,10,932.0,575.0,出界,對手出界,Carolina MARIN,,8,0.3670732818611821,-1.2539011234555757,8,-0.0615174063645759,1.2895998726315725,0,1,73,4113,1.0,1,True,0,-4.0,-4
1,00:09:51,17742.0,7,1,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,8,709.0,390.0,,,Carolina MARIN,,8,-0.0132078994496347,0.819808063402005,8,0.5967734978825175,-1.0500416259094167,0,1,73,4115,0.0,0,True,0,-6.0,-5
2,00:09:52,17766.0,7,1,Neslihan YIGIT,2,推撲球,0,1,2.0,8,709.0,390.0,1.0,6,450.0,607.0,,,Carolina MARIN,,8,0.3827887111590953,-0.6152322442072302,8,-0.0190515876906493,0.7511569281940371,0,1,73,4115,0.1666666666666666,1,True,0,-6.0,-5
3,00:09:53,17796.0,7,1,Carolina MARIN,2,長球,0,0,1.0,6,450.0,607.0,1.0,3,510.0,317.0,,,Carolina MARIN,,8,-0.7902513255267929,1.4442248895998606,8,-0.3107033674413975,-0.7597957165461514,0,1,73,4115,0.3333333333333333,0,True,0,-6.0,-5
4,00:09:54,17831.0,7,1,Neslihan YIGIT,2,切球,0,0,1.0,3,510.0,317.0,2.0,5,783.0,514.0,,,Carolina MARIN,,3,-0.9938123137538886,-1.503753836663137,8,-0.3602320874442943,1.1536042455160107,0,1,73,4115,0.5,1,True,0,-6.0,-5
5,00:09:55,17851.0,7,1,Carolina MARIN,2,推撲球,0,1,2.0,5,783.0,514.0,1.0,6,762.0,337.0,,,Carolina MARIN,,8,0.612256318733064,0.8936693571969231,9,-0.6955800823988777,-1.5056736576983425,0,1,73,4115,0.6666666666666666,0,True,0,-6.0,-5
6,00:09:55,17870.0,7,1,Neslihan YIGIT,2,接殺防守,0,1,1.0,6,762.0,337.0,2.0,1,798.0,460.0,,,Carolina MARIN,,8,0.2601403921244671,-1.1154816141852002,8,0.3493500749805567,0.810156241515226,0,1,73,4115,0.6666666666666666,1,True,0,-6.0,-5
7,00:09:56,17892.0,7,1,Carolina MARIN,2,網前球,0,1,2.0,1,798.0,460.0,2.0,1,449.0,412.0,,,Carolina MARIN,,7,0.7774091420550161,0.6071661703868187,8,0.6818058536896273,-0.9577650101738544,0,1,73,4115,0.8333333333333334,0,True,0,-6.0,-5
8,00:09:57,17919.0,7,1,Neslihan YIGIT,3,挑球,0,0,2.0,1,449.0,412.0,2.0,10,439.0,663.0,出界,對手出界,Carolina MARIN,,5,-1.0253691129268718,-0.5597173221016819,8,0.2545396100507393,0.7241817024359255,0,1,73,4115,1.0,1,True,0,-6.0,-5
1,00:10:17,18522.0,8,1,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,1,486.0,396.0,,,Neslihan YIGIT,,8,0.0854222950326517,0.7938944932261828,8,-0.5389925779953753,-0.9903310880086732,0,1,73,4116,0.0,0,True,1,-7.0,-6
2,00:10:18,18548.0,8,1,Neslihan YIGIT,2,推撲球,0,0,2.0,1,486.0,396.0,1.0,6,463.0,567.0,,,Neslihan YIGIT,,8,-0.5794827288057354,-0.5261290746488264,8,-0.068326964372556,0.8538379380907978,0,1,73,4116,0.1666666666666666,1,True,1,-7.0,-6
3,00:10:18,18566.0,8,1,Carolina MARIN,2,殺球,0,0,1.0,6,463.0,567.0,2.0,5,512.0,365.0,,,Neslihan YIGIT,,8,-0.3543817085200204,1.1535887256290376,8,-0.4277466921296045,-0.5388172319464933,0,1,73,4116,0.1666666666666666,0,True,1,-7.0,-6
4,00:10:19,18579.0,8,1,Neslihan YIGIT,2,接殺防守,0,0,2.0,5,512.0,365.0,2.0,1,788.0,472.0,,,Neslihan YIGIT,,8,-0.6105030829989441,-0.9113507304252938,6,-0.9836111363667464,1.299300015171194,0,1,73,4116,0.3333333333333333,1,True,1,-7.0,-6
5,00:10:20,18608.0,8,1,Carolina MARIN,2,挑球,0,1,2.0,1,788.0,472.0,1.0,8,742.0,338.0,,,Neslihan YIGIT,,7,0.7486504158184518,0.5801468361476486,8,0.1421502953834999,-1.034056997826995,0,1,73,4116,0.5,0,True,1,-7.0,-6
6,00:10:22,18667.0,8,1,Neslihan YIGIT,2,殺球,0,0,1.0,8,742.0,338.0,2.0,8,490.0,564.0,,,Neslihan YIGIT,,8,0.7455339987191879,-1.35516437712627,8,-0.0975988839523601,1.0427008623504956,0,1,73,4116,0.8333333333333334,1,True,1,-7.0,-6
7,00:10:22,18684.0,8,1,Carolina MARIN,2,接殺防守,0,0,2.0,8,490.0,564.0,1.0,5,511.0,362.0,,,Neslihan YIGIT,,8,-0.2132237858690823,1.1840731927080153,8,0.5894619855653994,-1.283310367621029,0,1,73,4116,0.8333333333333334,0,True,1,-7.0,-6
8,00:10:23,18703.0,8,1,Neslihan YIGIT,2,平球,0,0,1.0,5,511.0,362.0,1.0,8,780.0,559.0,,,Neslihan YIGIT,,8,-0.5869254856042875,-0.7708779621360534,8,-0.4379906076731257,1.122687499878955,0,1,73,4116,1.0,1,True,1,-7.0,-6
9,00:10:23,18717.0,8,1,Carolina MARIN,3,平球,1,0,1.0,8,780.0,559.0,2.0,7,747.0,449.0,掛網,對手掛網,Neslihan YIGIT,,8,-0.3629945981750911,1.091081239420734,8,-0.5499424428251932,-0.911689333130051,0,1,73,4116,1.0,0,True,1,-7.0,-6
1,00:10:42,19280.0,8,2,Neslihan YIGIT,1,發長球,0,1,2.0,7,,,1.0,5,807.0,602.0,,,Carolina MARIN,,8,-0.0796163480305364,-0.7235222239804534,8,0.648883172953147,1.0165102254719922,0,1,73,4117,0.0,1,True,0,-6.0,1
2,00:10:43,19314.0,8,2,Carolina MARIN,2,長球,1,0,1.0,5,807.0,602.0,1.0,9,628.0,322.0,,,Carolina MARIN,,8,0.715917504052936,1.376051823538743,8,0.0255782936275767,-0.8760895596872341,0,1,73,4117,0.1666666666666666,0,True,0,-6.0,1
3,00:10:45,19362.0,8,2,Neslihan YIGIT,2,殺球,0,0,1.0,9,628.0,322.0,2.0,5,829.0,558.0,,,Carolina MARIN,,9,0.0223834081308814,-1.451635249156528,8,-0.0559321848763171,1.090239360831059,0,1,73,4117,0.5,1,True,0,-6.0,1
4,00:10:45,19379.0,8,2,Carolina MARIN,2,接殺防守,0,1,2.0,5,829.0,558.0,2.0,2,767.0,412.0,,,Carolina MARIN,,8,-0.3925057054383256,1.0911621505589466,8,-0.0816287488023604,-1.3357790366250295,0,1,73,4117,0.5,0,True,0,-6.0,1
5,00:10:46,19408.0,8,2,Neslihan YIGIT,2,網前球,0,1,2.0,2,767.0,412.0,2.0,1,804.0,469.0,,,Carolina MARIN,,7,0.685462618739151,-0.3801899798988923,8,0.3230289474746129,0.844193634707341,0,1,73,4117,0.6666666666666666,1,True,0,-6.0,1
6,00:10:47,19435.0,8,2,Carolina MARIN,2,網前球,0,1,2.0,1,804.0,469.0,2.0,2,815.0,419.0,,,Carolina MARIN,,1,1.011467797851819,0.4687517441605446,8,0.5028453428555474,-0.7767530606025691,0,1,73,4117,0.8333333333333334,0,True,0,-6.0,1
7,00:10:48,19460.0,8,2,Neslihan YIGIT,3,推撲球,0,1,2.0,2,815.0,419.0,2.0,2,771.0,437.0,掛網,對手掛網,Carolina MARIN,,2,0.9442025257958604,-0.3929703179342277,7,0.6788549328448135,0.5803885232931497,0,1,73,4117,1.0,1,True,0,-6.0,1
1,00:11:08,20063.0,9,2,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,2,785.0,399.0,,,Carolina MARIN,,8,-0.0316312806972197,0.8283598518228708,8,0.6208667811370195,-1.0635863887435988,0,1,73,4118,0.0,0,True,0,-7.0,-1
2,00:11:09,20087.0,9,2,Neslihan YIGIT,3,推撲球,0,1,2.0,2,785.0,399.0,2.0,10,963.0,644.0,出界,對手出界,Carolina MARIN,,7,0.7752193651199665,-0.4973262360885557,8,0.101947136357101,0.8868688957394527,0,1,73,4118,1.0,1,True,0,-7.0,-1
1,00:11:19,20390.0,10,2,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,1,467.0,397.0,,,Carolina MARIN,,8,0.0795672000363929,0.7767436003228791,8,-0.5411158660971629,-1.030121714347627,0,1,73,4119,0.0,0,True,0,-8.0,-2
2,00:11:20,20416.0,10,2,Neslihan YIGIT,2,推撲球,0,0,2.0,1,467.0,397.0,1.0,4,416.0,640.0,,,Carolina MARIN,,7,-0.7577455434814631,-0.4896731451238058,8,-0.0801930808215372,0.9371671000447908,0,1,73,4119,0.1666666666666666,1,True,0,-8.0,-2
3,00:11:21,20449.0,10,2,Carolina MARIN,2,切球,0,0,1.0,4,416.0,640.0,2.0,8,530.0,381.0,,,Carolina MARIN,,4,-0.922221723390013,1.6713686870309228,8,-0.5423716291361651,-0.9117316625701782,0,1,73,4119,0.3333333333333333,0,True,0,-8.0,-2
4,00:11:22,20484.0,10,2,Neslihan YIGIT,2,網前球,0,0,2.0,8,530.0,381.0,2.0,7,514.0,461.0,,,Carolina MARIN,,8,-0.2844096347503026,-0.6117877573863503,8,-0.30682308099006,1.01117151662781,0,1,73,4119,0.5,1,True,0,-8.0,-2
5,00:11:23,20511.0,10,2,Carolina MARIN,2,網前球,0,0,2.0,7,514.0,461.0,2.0,1,506.0,420.0,,,Carolina MARIN,,7,-0.6411096578573483,0.629959299572929,8,-0.0799894113739597,-0.8370237574509355,0,1,73,4119,0.6666666666666666,0,True,0,-8.0,-2
6,00:11:24,20541.0,10,2,Neslihan YIGIT,2,網前球,0,0,2.0,1,506.0,420.0,1.0,7,571.0,452.0,,,Carolina MARIN,,7,-0.5499386809256835,-0.2720412563484817,7,-0.4892058313416436,0.5388824573601584,0,1,73,4119,0.8333333333333334,1,True,0,-8.0,-2
7,00:11:25,20569.0,10,2,Carolina MARIN,3,推撲球,0,0,1.0,7,571.0,452.0,2.0,4,792.0,324.0,對手落地致勝,落地致勝,Carolina MARIN,,7,-0.2522411456714867,0.3501692806365237,7,-0.6675614793195055,-0.1498915248549351,0,1,73,4119,1.0,0,True,0,-8.0,-2
1,00:12:31,22545.0,11,2,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,7,658.0,400.0,,,Neslihan YIGIT,,8,-0.0314781438647613,0.7684841021672278,8,0.5997558144912016,-0.9836127629053149,0,1,73,4120,0.0,0,True,1,-9.0,-3
2,00:12:32,22571.0,11,2,Neslihan YIGIT,2,推撲球,0,0,2.0,7,658.0,400.0,1.0,4,474.0,625.0,,,Neslihan YIGIT,,7,0.3979782708795122,-0.483635817378149,8,-0.0439292091561684,0.878952791242531,0,1,73,4120,0.1428571428571428,1,True,1,-9.0,-3
3,00:12:33,22600.0,11,2,Carolina MARIN,2,長球,0,0,1.0,4,474.0,625.0,1.0,4,749.0,329.0,,,Neslihan YIGIT,,9,-0.7310265022386021,1.583468071040178,8,-0.2841980400007908,-0.8872712396635961,0,1,73,4120,0.2857142857142857,0,True,1,-9.0,-3
4,00:12:34,22628.0,11,2,Neslihan YIGIT,2,殺球,1,0,1.0,4,749.0,329.0,2.0,5,839.0,558.0,,,Neslihan YIGIT,,8,0.3299389977882417,-1.1158916275994355,8,-0.2608029051795594,1.3418402781381225,0,1,73,4120,0.4285714285714285,1,True,1,-9.0,-3
5,00:12:34,22645.0,11,2,Carolina MARIN,2,接殺防守,0,1,2.0,5,839.0,558.0,2.0,7,566.0,395.0,,,Neslihan YIGIT,,8,0.0857275789269972,1.0977332263922743,8,0.5411807714811526,-1.2689658149941436,0,1,73,4120,0.4285714285714285,0,True,1,-9.0,-3
6,00:12:35,22674.0,11,2,Neslihan YIGIT,2,推撲球,0,0,2.0,7,566.0,395.0,1.0,8,532.0,572.0,,,Neslihan YIGIT,,7,-0.2013215764486055,-0.4688890140135608,8,0.1217251459513008,1.073934101464698,0,1,73,4120,0.5714285714285714,1,True,1,-9.0,-3
7,00:12:36,22693.0,11,2,Carolina MARIN,2,長球,0,0,1.0,8,532.0,572.0,1.0,8,547.0,348.0,,,Neslihan YIGIT,,8,-0.1432926230148442,1.1838907473118865,8,-0.2876912661714235,-0.7348815678235265,0,1,73,4120,0.7142857142857143,0,True,1,-9.0,-3
8,00:12:37,22714.0,11,2,Neslihan YIGIT,2,長球,0,0,1.0,8,547.0,348.0,1.0,4,469.0,620.0,,,Neslihan YIGIT,,8,-0.598240514761759,-1.2201954585232695,8,-0.5419641293026485,1.230691887751745,0,1,73,4120,0.8571428571428571,1,True,1,-9.0,-3
9,00:12:38,22756.0,11,2,Carolina MARIN,3,長球,0,0,1.0,4,469.0,620.0,2.0,10,429.0,315.0,出界,對手出界,Neslihan YIGIT,,8,-0.6408469815416517,1.422469880921841,8,-0.384861426106437,-1.166264487672655,0,1,73,4120,1.0,0,True,1,-9.0,-3
1,00:13:16,23904.0,12,3,Carolina MARIN,1,發短球,0,1,2.0,7,,,2.0,7,590.0,405.0,,,Neslihan YIGIT,,8,0.0548825311366861,0.7768222629408127,8,-0.5564549196473084,-1.0300333687988088,0,1,73,4122,0.0,0,True,1,-9.0,1
2,00:13:17,23927.0,12,3,Neslihan YIGIT,2,網前球,0,1,2.0,7,590.0,405.0,2.0,2,463.0,454.0,,,Neslihan YIGIT,,7,-0.6149507810885855,-0.5140630423144795,8,-0.0747118815717553,0.768622404374869,0,1,73,4122,0.5,1,True,1,-9.0,1
3,00:13:18,23961.0,12,3,Carolina MARIN,3,網前球,0,0,2.0,2,463.0,454.0,2.0,2,454.0,451.0,未過網,對手未過網,Neslihan YIGIT,,2,-0.88741128355836,0.5034712036835209,8,-0.6814764804942834,-0.6340731176479526,0,1,73,4122,1.0,0,True,1,-9.0,1
1,00:13:52,24984.0,12,4,Neslihan YIGIT,1,發短球,0,1,2.0,7,,,2.0,7,763.0,473.0,,,Carolina MARIN,,8,-0.0425285841734715,-0.6988827843878163,8,0.6182332816522774,1.0246462471224966,0,1,73,4123,0.0,1,True,0,-8.0,2
2,00:13:53,25008.0,12,4,Carolina MARIN,2,網前球,0,1,2.0,7,763.0,473.0,2.0,2,789.0,406.0,,,Carolina MARIN,,7,0.5823682597087843,0.4421966592940241,8,-0.049920112824397,-0.8885724904275204,0,1,73,4123,0.1666666666666666,0,True,0,-8.0,2
3,00:13:54,25033.0,12,4,Neslihan YIGIT,2,挑球,0,1,2.0,2,789.0,406.0,1.0,6,476.0,614.0,,,Carolina MARIN,,7,0.7574155291680489,-0.4618942877569146,8,0.4809488755368807,0.6883542231861087,0,1,73,4123,0.3333333333333333,1,True,0,-8.0,2
