ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score
3,00:06:56,12488.0,1,1,LEE Zii Jia,2,網前球,0,1,2.0,2,450.0,498.0,2.0,1,438.0,407.0,,,LEE Zii Jia,,7,-0.638868613438403,0.5925828065349515,8,-0.0584145736546897,-0.7754554003111019,0,1,59,3045,0.5,1,True,1,0.0,1
4,00:06:57,12515.0,1,1,CHOU Tien Chen,3,挑球,0,0,2.0,1,438.0,407.0,2.0,10,415.0,661.0,出界,對手出界,LEE Zii Jia,,1,-0.9116293518948833,-0.4012551080926518,7,-0.48523835242787,0.6460974378397969,0,1,59,3045,1.0,0,True,1,0.0,1
1,00:07:09,12894.0,1,2,LEE Zii Jia,1,發短球,0,1,2.0,7,,,2.0,7,543.0,393.0,,,CHOU Tien Chen,,8,0.1384228861413918,0.819709682270353,8,-0.5000144707119724,-0.9943395661564542,0,1,59,3046,0.0,1,True,0,1.0,2
2,00:07:10,12912.0,1,2,CHOU Tien Chen,2,網前球,0,0,2.0,7,543.0,393.0,2.0,2,470.0,474.0,,,CHOU Tien Chen,,8,-0.499315841081635,-0.6081251580789789,8,0.1675517891059265,0.877608298952909,0,1,59,3046,0.0588235294117647,0,True,0,1.0,2
3,00:07:11,12937.0,1,2,LEE Zii Jia,2,網前球,0,1,2.0,2,470.0,474.0,2.0,1,445.0,416.0,,,CHOU Tien Chen,,7,-0.6814108584833074,0.5389082627592986,8,-0.2716395789041414,-0.7398299995325619,0,1,59,3046,0.1176470588235294,1,True,0,1.0,2
4,00:07:12,12964.0,1,2,CHOU Tien Chen,2,挑球,0,0,2.0,1,445.0,416.0,1.0,3,858.0,623.0,,,CHOU Tien Chen,,1,-1.0236562336353192,-0.278821005203806,7,-0.4988844104558237,0.6285472346592217,0,1,59,3046,0.1764705882352941,0,True,0,1.0,2
5,00:07:13,13006.0,1,2,LEE Zii Jia,2,平球,0,0,1.0,3,858.0,623.0,1.0,8,749.0,361.0,,,CHOU Tien Chen,,9,0.6331670099657805,1.607564625234615,8,-0.044510356695265,-0.8883495661374733,0,1,59,3046,0.2352941176470588,1,True,0,1.0,2
6,00:07:14,13022.0,1,2,CHOU Tien Chen,2,接殺防守,0,1,1.0,8,749.0,361.0,2.0,2,483.0,495.0,,,CHOU Tien Chen,,8,-0.0070663073009757,-0.8880981688764802,8,0.5611869324133469,1.4308653817007295,0,1,59,3046,0.2941176470588235,0,True,0,1.0,2
7,00:07:14,13045.0,1,2,LEE Zii Jia,2,網前球,0,1,2.0,2,483.0,495.0,2.0,1,439.0,403.0,,,CHOU Tien Chen,,8,-0.639386411484408,0.856991243037843,8,-0.1127023663911694,-0.939961503511268,0,1,59,3046,0.2941176470588235,1,True,0,1.0,2
8,00:07:15,13073.0,1,2,CHOU Tien Chen,2,網前球,0,0,2.0,1,439.0,403.0,2.0,2,422.0,478.0,,,CHOU Tien Chen,,1,-1.057750175675464,-0.4363943066227976,8,-0.4053085197464031,0.8417256766606757,0,1,59,3046,0.3529411764705882,0,True,0,1.0,2
9,00:07:16,13102.0,1,2,LEE Zii Jia,2,挑球,0,1,2.0,2,422.0,478.0,1.0,4,783.0,317.0,,,CHOU Tien Chen,,2,-1.00352996528572,0.4371145719190572,8,-0.4504874324955363,-0.6437336347803765,0,1,59,3046,0.4117647058823529,1,True,0,1.0,2
10,00:07:18,13155.0,1,2,CHOU Tien Chen,2,殺球,1,0,1.0,4,783.0,317.0,2.0,6,475.0,542.0,,,CHOU Tien Chen,,9,0.8504611996708497,-1.4499091172440055,8,0.2641959464998532,1.0381090917075604,0,1,59,3046,0.5294117647058824,0,True,0,1.0,2
11,00:07:19,13172.0,1,2,LEE Zii Jia,2,接殺防守,0,1,2.0,6,475.0,542.0,2.0,5,440.0,374.0,,,CHOU Tien Chen,,8,0.0701613870497333,1.0760202731008022,8,0.8616619771292119,-1.3082418310945318,0,1,59,3046,0.5882352941176471,1,True,0,1.0,2
12,00:07:20,13208.0,1,2,CHOU Tien Chen,2,網前球,0,0,2.0,5,440.0,374.0,2.0,2,441.0,486.0,,,CHOU Tien Chen,,5,-1.007400763945894,-0.6714825342134393,8,-0.4826660957843713,0.8578094391183656,0,1,59,3046,0.6470588235294118,0,True,0,1.0,2
13,00:07:21,13236.0,1,2,LEE Zii Jia,2,挑球,0,1,2.0,2,441.0,486.0,1.0,3,484.0,313.0,,,CHOU Tien Chen,,2,-0.8995884769683317,0.5556126490542569,8,-0.4888966335226795,-0.8031737312635236,0,1,59,3046,0.7058823529411765,1,True,0,1.0,2
14,00:07:22,13275.0,1,2,CHOU Tien Chen,2,長球,0,0,1.0,3,484.0,313.0,1.0,9,498.0,621.0,,,CHOU Tien Chen,,9,-0.7631028471469328,-1.5194485676187774,8,-0.3419596915507565,0.8994323187778525,0,1,59,3046,0.7647058823529411,0,True,0,1.0,2
15,00:07:23,13308.0,1,2,LEE Zii Jia,2,殺球,1,0,1.0,9,498.0,621.0,2.0,5,475.0,350.0,,,CHOU Tien Chen,,8,-0.5880704467661694,1.4114407254038457,8,-0.2628639639147924,-1.1651124493246778,0,1,59,3046,0.8235294117647058,1,True,0,1.0,2
16,00:07:24,13327.0,1,2,CHOU Tien Chen,2,接殺防守,0,0,2.0,5,475.0,350.0,2.0,2,451.0,487.0,,,CHOU Tien Chen,,8,-0.6844604371082625,-0.9309755621773488,8,-0.4449447574740124,1.3910385292780607,0,1,59,3046,0.8823529411764706,0,True,0,1.0,2
17,00:07:25,13354.0,1,2,LEE Zii Jia,2,網前球,0,1,2.0,2,451.0,487.0,2.0,2,794.0,413.0,,,CHOU Tien Chen,,2,-0.8824656003660309,0.643951828111699,8,-0.4621094296930108,-0.994081743056264,0,1,59,3046,0.9411764705882352,1,True,0,1.0,2
18,00:07:25,13375.0,1,2,CHOU Tien Chen,2,網前球,0,1,2.0,2,794.0,413.0,2.0,1,829.0,450.0,,,CHOU Tien Chen,,8,0.7465917026142694,-0.5881648024114675,8,-0.3973270342627336,0.8746671283783071,0,1,59,3046,0.9411764705882352,0,True,0,1.0,2
19,00:07:26,13408.0,1,2,LEE Zii Jia,3,網前球,0,0,2.0,1,829.0,450.0,2.0,7,622.0,453.0,未過網,對手未過網,CHOU Tien Chen,,7,0.8652697160457523,0.3165193433742767,7,0.7601962745684473,-0.4940711072583488,0,1,59,3046,1.0,1,True,0,1.0,2
1,00:07:41,13853.0,2,2,CHOU Tien Chen,1,發短球,0,1,2.0,7,,,2.0,7,712.0,495.0,,,LEE Zii Jia,,8,-0.1648894414855669,-0.914662910592826,8,0.5252664063136506,1.0001161307665505,0,1,59,3047,0.0,0,True,1,0.0,-1
2,00:07:43,13896.0,2,2,LEE Zii Jia,2,挑球,0,0,2.0,7,712.0,495.0,1.0,4,770.0,318.0,,,LEE Zii Jia,,8,0.5536801032827358,0.7716663890279131,8,-0.0661953895543026,-0.8128505417417399,0,1,59,3047,0.6666666666666666,1,True,1,0.0,-1
3,00:07:44,13928.0,2,2,CHOU Tien Chen,2,殺球,1,0,1.0,4,770.0,318.0,2.0,5,868.0,568.0,,,LEE Zii Jia,,8,0.3881554636653994,-1.228617984876035,8,0.4161531795384325,1.154248233407435,0,1,59,3047,1.0,0,True,1,0.0,-1
4,00:07:44,13941.0,2,2,LEE Zii Jia,3,接殺防守,0,0,2.0,5,868.0,568.0,2.0,6,838.0,352.0,對手落地致勝,落地致勝,LEE Zii Jia,,8,0.6619021463135621,1.3034757191955488,8,0.5918485053049377,-1.254680235182977,0,1,59,3047,1.0,1,True,1,0.0,-1
1,00:08:01,14451.0,2,3,LEE Zii Jia,1,發短球,0,1,2.0,7,,,2.0,7,731.0,389.0,,,LEE Zii Jia,,8,-0.0313427891348875,0.7937790023885185,8,0.7562699124464978,-0.8829731720354461,0,1,59,3048,0.0,1,True,1,1.0,1
2,00:08:02,14472.0,2,3,CHOU Tien Chen,2,網前球,0,1,2.0,7,731.0,389.0,2.0,1,822.0,491.0,,,LEE Zii Jia,,8,0.2037133660459308,-0.5798033701352822,8,-0.0554681587877426,0.8103635309538042,0,1,59,3048,0.2,0,True,1,1.0,1
3,00:08:03,14502.0,2,3,LEE Zii Jia,2,挑球,0,0,2.0,1,822.0,491.0,1.0,4,765.0,315.0,,,LEE Zii Jia,,5,0.928566925319789,0.6970140132268726,8,0.2594603802994584,-0.7733518780287468,0,1,59,3048,0.4,1,True,1,1.0,1
4,00:08:04,14538.0,2,3,CHOU Tien Chen,2,切球,1,0,1.0,4,765.0,315.0,2.0,2,470.0,496.0,,,LEE Zii Jia,,9,0.6286386773368523,-1.4659038345443254,8,0.4105295016432805,1.0466624496336856,0,1,59,3048,0.6,0,True,1,1.0,1
5,00:08:05,14562.0,2,3,LEE Zii Jia,2,網前球,0,1,2.0,2,470.0,496.0,2.0,7,627.0,403.0,,,LEE Zii Jia,,8,-0.6452952282604734,0.9221758076245768,9,0.6206701983726407,-1.4659612978867098,0,1,59,3048,0.8,1,True,1,1.0,1
6,00:08:06,14592.0,2,3,CHOU Tien Chen,3,推撲球,0,1,2.0,7,627.0,403.0,2.0,10,755.0,658.0,出界,對手出界,LEE Zii Jia,,8,-0.4086440450736762,-0.5365762602754494,8,-0.1335744207633115,0.8431481548773169,0,1,59,3048,1.0,0,True,1,1.0,1
1,00:08:50,15925.0,2,5,LEE Zii Jia,1,發短球,0,1,2.0,7,,,2.0,7,709.0,394.0,,,CHOU Tien Chen,,8,-0.0306946602222877,0.8765760835481858,8,0.7153234615815305,-0.9343660128049848,0,1,59,3050,0.0,1,True,0,3.0,2
2,00:08:51,15942.0,2,5,CHOU Tien Chen,2,挑球,0,1,2.0,7,709.0,394.0,1.0,4,420.0,623.0,,,CHOU Tien Chen,,8,0.0157552242141473,-0.5691772575480046,8,-0.0191870320793347,0.7938431536232967,0,1,59,3050,0.0526315789473684,0,True,0,3.0,2
3,00:08:52,15976.0,2,5,LEE Zii Jia,2,切球,0,1,1.0,4,420.0,623.0,2.0,7,740.0,395.0,,,CHOU Tien Chen,,8,-0.7649876509213868,1.4661857521484365,8,-0.4077979768656845,-0.967759642252949,0,1,59,3050,0.1052631578947368,1,True,0,3.0,2
4,00:08:53,15995.0,2,5,CHOU Tien Chen,2,網前球,0,1,2.0,7,740.0,395.0,2.0,7,772.0,480.0,,,CHOU Tien Chen,,8,0.3026319891363626,-0.7360479454746471,8,-0.2622985801627056,1.2257415134712744,0,1,59,3050,0.1578947368421052,0,True,0,3.0,2
5,00:08:54,16021.0,2,5,LEE Zii Jia,2,挑球,0,0,2.0,7,772.0,480.0,1.0,3,510.0,315.0,,,CHOU Tien Chen,,7,0.6305207596922281,0.6521241734618007,8,0.2520698996600194,-0.7734007841803926,0,1,59,3050,0.2105263157894736,1,True,0,3.0,2
6,00:08:55,16055.0,2,5,CHOU Tien Chen,2,平球,0,0,1.0,3,510.0,315.0,1.0,8,770.0,559.0,,,CHOU Tien Chen,,9,-0.6090167195481899,-1.374846427016602,8,0.0944440351957163,0.982060941944228,0,1,59,3050,0.2631578947368421,0,True,0,3.0,2
7,00:08:55,16070.0,2,5,LEE Zii Jia,2,平球,0,0,1.0,8,770.0,559.0,1.0,6,756.0,344.0,,,CHOU Tien Chen,,8,0.1752828626742942,1.0765497522436591,8,-0.3944574201345429,-1.3451409842343782,0,1,59,3050,0.2631578947368421,1,True,0,3.0,2
8,00:08:56,16086.0,2,5,CHOU Tien Chen,2,接殺防守,0,1,1.0,6,756.0,344.0,2.0,2,487.0,496.0,,,CHOU Tien Chen,,8,0.0909305060963373,-0.9773305916668668,8,0.2095011008848921,1.1075246666721927,0,1,59,3050,0.3157894736842105,0,True,0,3.0,2
9,00:08:57,16110.0,2,5,LEE Zii Jia,2,挑球,0,1,2.0,2,487.0,496.0,1.0,4,774.0,312.0,,,CHOU Tien Chen,,8,-0.5182057655127237,0.865840209057108,8,-0.1066829748786711,-1.0440073534532293,0,1,59,3050,0.3684210526315789,1,True,0,3.0,2
10,00:08:58,16158.0,2,5,CHOU Tien Chen,2,切球,0,1,1.0,4,774.0,312.0,2.0,1,859.0,474.0,,,CHOU Tien Chen,,9,0.6135935381618991,-1.4804540781064237,8,0.17089805842584,1.0062085672139514,0,1,59,3050,0.4210526315789473,0,True,0,3.0,2
11,00:08:59,16186.0,2,5,LEE Zii Jia,2,挑球,0,0,2.0,1,859.0,474.0,1.0,3,510.0,313.0,,,CHOU Tien Chen,,1,1.008519479094341,0.557136864997347,8,0.1473767413836152,-1.2440347837937369,0,1,59,3050,0.4736842105263157,1,True,0,3.0,2
12,00:09:00,16228.0,2,5,CHOU Tien Chen,2,切球,0,0,1.0,3,510.0,313.0,2.0,1,796.0,474.0,,,CHOU Tien Chen,,9,-0.5899338089273148,-1.4459093574258677,8,0.0053551425335872,0.8767637850776099,0,1,59,3050,0.5263157894736842,0,True,0,3.0,2
13,00:09:01,16254.0,2,5,LEE Zii Jia,2,網前球,0,0,2.0,1,796.0,474.0,2.0,2,817.0,406.0,,,CHOU Tien Chen,,8,0.5322458758042695,0.7291599829783054,8,0.0150458796873632,-1.2038915313866154,0,1,59,3050,0.5789473684210527,1,True,0,3.0,2
14,00:09:02,16282.0,2,5,CHOU Tien Chen,2,挑球,0,1,2.0,2,817.0,406.0,1.0,3,878.0,631.0,,,CHOU Tien Chen,,7,0.7785783971024683,-0.4592282144932132,8,0.3991682632113474,0.8127563571506986,0,1,59,3050,0.631578947368421,0,True,0,3.0,2
15,00:09:03,16319.0,2,5,LEE Zii Jia,2,切球,0,0,1.0,3,878.0,631.0,2.0,6,788.0,378.0,,,CHOU Tien Chen,,3,0.941108414733967,1.6418092336671417,8,0.2431046436487408,-1.0153731667021015,0,1,59,3050,0.6842105263157895,1,True,0,3.0,2
16,00:09:04,16344.0,2,5,CHOU Tien Chen,2,挑球,0,1,2.0,6,788.0,378.0,1.0,3,870.0,619.0,,,CHOU Tien Chen,,6,0.9619328970398776,-0.7072131741863927,8,0.465630780288619,1.367081595359301,0,1,59,3050,0.7368421052631579,0,True,0,3.0,2
17,00:09:06,16380.0,2,5,LEE Zii Jia,2,切球,0,0,1.0,3,870.0,619.0,2.0,2,788.0,403.0,,,CHOU Tien Chen,,8,0.7093135368824408,1.4454746575312063,8,0.2690525693115747,-1.1344804518721652,0,1,59,3050,0.8421052631578947,1,True,0,3.0,2
18,00:09:06,16408.0,2,5,CHOU Tien Chen,2,網前球,0,1,2.0,2,788.0,403.0,2.0,1,815.0,458.0,,,CHOU Tien Chen,,7,0.8629181622313798,-0.4471808533748718,8,0.4183110639128338,1.1162276504162734,0,1,59,3050,0.8421052631578947,0,True,0,3.0,2
19,00:09:07,16437.0,2,5,LEE Zii Jia,2,挑球,0,0,2.0,1,815.0,458.0,1.0,9,545.0,313.0,,,CHOU Tien Chen,,1,0.9625949968502526,0.4203830391868871,8,0.5251161023449891,-0.6373894963095106,0,1,59,3050,0.8947368421052632,1,True,0,3.0,2
20,00:09:09,16496.0,2,5,CHOU Tien Chen,3,切球,0,0,1.0,9,545.0,313.0,2.0,7,526.0,456.0,對手落地致勝,落地致勝,CHOU Tien Chen,,9,-0.3992988877945571,-1.634766405969689,8,0.1316333771150767,0.869228292513144,0,1,59,3050,1.0,0,True,0,3.0,2
1,00:09:26,16995.0,3,5,CHOU Tien Chen,1,發短球,0,1,2.0,7,,,2.0,7,562.0,495.0,,,CHOU Tien Chen,,8,0.0969488836487815,-0.7868383881503043,8,-0.6089444185363018,0.9943275213962632,0,1,59,3051,0.0,0,True,0,2.0,-1
2,00:09:27,17024.0,3,5,LEE Zii Jia,2,挑球,0,0,2.0,7,562.0,495.0,1.0,4,798.0,315.0,,,CHOU Tien Chen,,8,-0.503198805610849,0.7406670842200208,8,-0.0357161911270322,-0.7015570990013705,0,1,59,3051,0.1111111111111111,1,True,0,2.0,-1
3,00:09:28,17066.0,3,5,CHOU Tien Chen,2,切球,1,0,1.0,4,798.0,315.0,2.0,7,519.0,484.0,,,CHOU Tien Chen,,9,0.7766023472820316,-1.4217792944829597,8,0.2411924393290398,1.022314841325608,0,1,59,3051,0.2222222222222222,0,True,0,2.0,-1
4,00:09:29,17087.0,3,5,LEE Zii Jia,2,網前球,0,1,2.0,7,519.0,484.0,2.0,2,802.0,392.0,,,CHOU Tien Chen,,8,-0.2916530071087323,0.8174491806050739,9,0.8717584121443434,-1.4210965940894364,0,1,59,3051,0.3333333333333333,1,True,0,2.0,-1
5,00:09:30,17116.0,3,5,CHOU Tien Chen,2,挑球,0,1,2.0,2,802.0,392.0,1.0,9,485.0,624.0,,,CHOU Tien Chen,,8,0.648284632546327,-0.5297997304756507,8,0.0776271950898104,0.852503619069204,0,1,59,3051,0.4444444444444444,0,True,0,2.0,-1
6,00:09:31,17152.0,3,5,LEE Zii Jia,2,殺球,1,0,1.0,9,485.0,624.0,2.0,8,566.0,353.0,,,CHOU Tien Chen,,8,-0.1934690236489177,1.4063033048284648,8,-0.2650427543088605,-0.9927413318648792,0,1,59,3051,0.5555555555555556,1,True,0,2.0,-1
7,00:09:32,17165.0,3,5,CHOU Tien Chen,2,接殺防守,0,0,2.0,8,566.0,353.0,2.0,1,802.0,491.0,,,CHOU Tien Chen,,8,-0.4160440539671555,-1.139225430437779,8,-0.243556476163081,1.4060652058154983,0,1,59,3051,0.6666666666666666,0,True,0,2.0,-1
8,00:09:33,17195.0,3,5,LEE Zii Jia,2,挑球,0,0,2.0,1,802.0,491.0,1.0,6,774.0,325.0,,,CHOU Tien Chen,,8,0.5671221102409454,0.7548401324654131,8,-0.030894892031066,-1.1097725736608817,0,1,59,3051,0.7777777777777778,1,True,0,2.0,-1
9,00:09:33,17218.0,3,5,CHOU Tien Chen,2,殺球,1,0,1.0,6,774.0,325.0,2.0,6,435.0,556.0,,,CHOU Tien Chen,,8,0.3948342200412063,-1.2012391739915191,8,0.549444247598359,0.912170654175394,0,1,59,3051,0.7777777777777778,0,True,0,2.0,-1
10,00:09:34,17233.0,3,5,LEE Zii Jia,2,挑球,0,1,2.0,6,435.0,556.0,1.0,8,621.0,357.0,,,CHOU Tien Chen,,8,0.439845094271006,1.046810885556292,8,0.4036978083660323,-1.2285090776677043,0,1,59,3051,0.8888888888888888,1,True,0,2.0,-1
11,00:09:35,17255.0,3,5,CHOU Tien Chen,3,殺球,0,0,1.0,8,621.0,357.0,2.0,8,764.0,582.0,對手落地致勝,落地致勝,CHOU Tien Chen,,8,-0.3231603464393713,-0.928537993171549,6,-0.8946193354204878,1.0243961974350342,0,1,59,3051,1.0,0,True,0,2.0,-1
1,00:09:54,17842.0,4,5,CHOU Tien Chen,1,發短球,0,1,2.0,7,,,2.0,7,722.0,496.0,,,CHOU Tien Chen,,8,-0.0804495177166603,-0.7632230970029971,8,0.5429710246856808,1.0002064888530366,0,1,59,3052,0.0,0,True,0,1.0,-2
2,00:09:55,17862.0,4,5,LEE Zii Jia,2,挑球,0,0,2.0,7,722.0,496.0,1.0,9,743.0,315.0,,,CHOU Tien Chen,,8,0.5566931604051978,0.8135854365698325,8,-0.119819259646981,-0.9143593302937436,0,1,59,3052,0.5,1,True,0,1.0,-2
3,00:09:56,17905.0,4,5,CHOU Tien Chen,3,殺球,0,0,1.0,9,743.0,315.0,2.0,5,885.0,529.0,對手落地致勝,落地致勝,CHOU Tien Chen,,9,0.6455156155433163,-1.4802234834956531,8,0.2994225851614235,1.0382876925817637,0,1,59,3052,1.0,0,True,0,1.0,-2
1,00:12:37,22717.0,7,8,LEE Zii Jia,1,發短球,0,1,2.0,7,,,2.0,7,576.0,388.0,,,LEE Zii Jia,,8,0.0898309431624113,0.8360489030533333,8,-0.5000144707119724,-0.9943395661564542,0,1,59,3058,0.0,1,True,1,1.0,-3
2,00:12:37,22735.0,7,8,CHOU Tien Chen,2,網前球,0,0,2.0,7,576.0,388.0,2.0,2,457.0,481.0,,,LEE Zii Jia,,8,-0.3454010683718904,-0.5715037169832646,8,0.1363773538544217,0.9503486106330842,0,1,59,3058,0.0,0,True,1,1.0,-3
3,00:12:38,22763.0,7,8,LEE Zii Jia,2,挑球,0,1,2.0,2,457.0,481.0,1.0,4,774.0,312.0,,,LEE Zii Jia,,7,-0.7263809689938088,0.5921061759550744,8,-0.3197043649524005,-0.8396136820357007,0,1,59,3058,0.1,1,True,1,1.0,-3
4,00:12:39,22794.0,7,8,CHOU Tien Chen,2,長球,1,0,1.0,4,774.0,312.0,1.0,3,876.0,625.0,,,LEE Zii Jia,,8,0.3203908051990857,-1.2981399040744632,8,0.0531012994668922,0.9579295499131396,0,1,59,3058,0.2,0,True,1,1.0,-3
5,00:12:40,22829.0,7,8,LEE Zii Jia,2,切球,0,0,1.0,3,876.0,625.0,2.0,2,779.0,394.0,,,LEE Zii Jia,,9,0.9154746517506758,1.5151062740233066,8,0.1844211139137421,-1.1350666092522983,0,1,59,3058,0.3,1,True,1,1.0,-3
6,00:12:41,22851.0,7,8,CHOU Tien Chen,2,網前球,0,1,2.0,2,779.0,394.0,2.0,1,804.0,468.0,,,LEE Zii Jia,,8,0.5752746967091505,-0.6250658900437044,8,0.5461626491147373,1.338930784500901,0,1,59,3058,0.4,0,True,1,1.0,-3
7,00:12:42,22877.0,7,8,LEE Zii Jia,2,網前球,0,0,2.0,1,804.0,468.0,2.0,7,744.0,411.0,,,LEE Zii Jia,,7,0.7737817205992182,0.5199237359875392,8,0.4712368983696577,-0.7226689106120464,0,1,59,3058,0.5,1,True,1,1.0,-3
8,00:12:43,22903.0,7,8,CHOU Tien Chen,2,挑球,0,1,2.0,7,744.0,411.0,1.0,9,486.0,626.0,,,LEE Zii Jia,,7,0.4714534433798146,-0.3138723659191982,7,0.3637727230957817,0.6593843062230462,0,1,59,3058,0.6,0,True,1,1.0,-3
9,00:12:44,22943.0,7,8,LEE Zii Jia,2,殺球,1,0,1.0,9,486.0,626.0,2.0,6,784.0,341.0,,,LEE Zii Jia,,9,-0.1946109629591482,1.537017529090844,8,-0.2717646810784543,-0.9668373829695538,0,1,59,3058,0.7,1,True,1,1.0,-3
10,00:12:45,22960.0,7,8,CHOU Tien Chen,2,接殺防守,0,1,2.0,6,784.0,341.0,1.0,1,796.0,494.0,,,LEE Zii Jia,,8,-0.3175984127127743,-0.9801047976158604,8,-0.2799314879873421,1.4615713922052052,0,1,59,3058,0.8,0,True,1,1.0,-3
11,00:12:46,22985.0,7,8,LEE Zii Jia,2,推撲球,0,0,1.0,1,796.0,494.0,2.0,8,636.0,344.0,,,LEE Zii Jia,,8,0.7070051378517686,0.69582545076514,8,0.0228402583014064,-1.0562998418588794,0,1,59,3058,0.9,1,True,1,1.0,-3
12,00:12:46,22998.0,7,8,CHOU Tien Chen,2,接殺防守,0,1,2.0,8,636.0,344.0,1.0,2,445.0,482.0,,,LEE Zii Jia,,8,-0.1232152816139126,-1.1237840087962876,8,0.6538101851233404,0.6696271214295167,0,1,59,3058,0.9,0,True,1,1.0,-3
13,00:12:47,23027.0,7,8,LEE Zii Jia,3,推撲球,0,1,1.0,2,445.0,482.0,2.0,8,571.0,335.0,對手落地致勝,落地致勝,LEE Zii Jia,,7,-0.1483892598666686,0.4602547923520621,9,-0.2552479819306474,-1.4291823394368457,0,1,59,3058,1.0,1,True,1,1.0,-3
1,00:14:00,25228.0,8,10,CHOU Tien Chen,1,發短球,0,1,2.0,7,,,2.0,7,776.0,495.0,,,CHOU Tien Chen,,8,-0.1251801219449615,-0.7883106709006693,8,0.4888147271670939,1.0157101092832743,0,1,59,3061,0.0,0,True,0,2.0,1
2,00:14:01,25243.0,8,10,LEE Zii Jia,2,網前球,0,0,2.0,7,776.0,495.0,2.0,2,800.0,392.0,,,CHOU Tien Chen,,8,0.576136047694992,0.7969849333154558,8,-0.0896101542239814,-0.9013859202329624,0,1,59,3061,0.25,1,True,0,2.0,1
3,00:14:02,25269.0,8,10,CHOU Tien Chen,2,網前球,0,1,2.0,2,800.0,392.0,2.0,1,841.0,469.0,,,CHOU Tien Chen,,7,0.8191653421850249,-0.435977415797681,8,0.4486177830463617,0.7963119637836774,0,1,59,3061,0.5,0,True,0,2.0,1
